NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.5649242401123047, 0.3060823082923889, -0.2714906334877014]","[0.5664560198783875, 0.28687745332717896, -0.2517167627811432]","[0.5685667395591736, 0.28686851263046265, -0.2517542243003845]","[0.5705212354660034, 0.2864606976509094, -0.25177741050720215]","[0.5573455095291138, 0.2870922386646271, -0.2817710041999817]","[0.5519029498100281, 0.2873033881187439, -0.28188011050224304]","[0.546316921710968, 0.28836584091186523, -0.28188854455947876]","[0.5627099275588989, 0.2931867241859436, -0.142125204205513]","[0.526099443435669, 0.2979428470134735, -0.28103896975517273]","[0.5659130811691284, 0.33173733949661255, -0.2269873172044754]","[0.5526514053344727, 0.327635794878006, -0.26539209485054016]","[0.538996160030365, 0.3684141933917999, -0.0027768872678279877]","[0.49370232224464417, 0.40781813859939575, -0.24916259944438934]","[0.5045705437660217, 0.4450570344924927, 0.1376415491104126]","[0.4720977246761322, 0.49502041935920715, -0.14047542214393616]","[0.4882630705833435, 0.48252829909324646, 0.18421483039855957]","[0.4860352575778961, 0.5077106952667236, 0.03404666483402252]","[0.4833831191062927, 0.5004716515541077, 0.19179067015647888]","[0.48792320489883423, 0.5186853408813477, 0.045015785843133926]","[0.4841272830963135, 0.4906924366950989, 0.17930276691913605]","[0.49079474806785583, 0.50519859790802, 0.028782745823264122]","[0.4847983419895172, 0.4852694272994995, 0.17839409410953522]","[0.49038252234458923, 0.500221848487854, 0.03394714742898941]","[0.4982585310935974, 0.591853141784668, 0.08732260763645172]","[0.46784353256225586, 0.6037997603416443, -0.0870325118303299]","[0.5590110421180725, 0.6832849383354187, -0.02339993044734001]","[0.5098414421081543, 0.7149726748466492, -0.2357306182384491]","[0.5211282968521118, 0.8370216488838196, 0.07107921689748764]","[0.4759908616542816, 0.8823338747024536, -0.15773102641105652]","[0.5080009698867798, 0.8597630858421326, 0.07591285556554794]","[0.4623447060585022, 0.9086231589317322, -0.15419377386569977]","[0.563645601272583, 0.8870168924331665, 0.02306504361331463]","[0.5128949880599976, 0.9411572217941284, -0.24263572692871094]"
"[0.5662564039230347, 0.31764113903045654, -0.2520841658115387]","[0.5682699084281921, 0.3021013140678406, -0.2320839911699295]","[0.5705760717391968, 0.30323225259780884, -0.23211124539375305]","[0.5725696682929993, 0.3039132058620453, -0.23214466869831085]","[0.5595355033874512, 0.2995704710483551, -0.26026803255081177]","[0.5547466278076172, 0.29892563819885254, -0.26036474108695984]","[0.5490092039108276, 0.29850438237190247, -0.26037895679473877]","[0.5655285120010376, 0.30961495637893677, -0.12210190296173096]","[0.5282796621322632, 0.3074607849121094, -0.24950364232063293]","[0.5666828751564026, 0.3440888822078705, -0.20812085270881653]","[0.5532582998275757, 0.3368006646633148, -0.2446368932723999]","[0.5396581292152405, 0.3778371214866638, 0.010006674565374851]","[0.4947921335697174, 0.41660115122795105, -0.22440573573112488]","[0.5092162489891052, 0.4255836606025696, 0.14503145217895508]","[0.47196999192237854, 0.48879334330558777, -0.1250581443309784]","[0.49275511503219604, 0.4384496808052063, 0.2382870465517044]","[0.4839200973510742, 0.5015183091163635, 0.03348333388566971]","[0.48686113953590393, 0.44888344407081604, 0.2560228705406189]","[0.48404473066329956, 0.5031160712242126, 0.04298480227589607]","[0.4879075884819031, 0.4402901232242584, 0.24364516139030457]","[0.48760849237442017, 0.48781055212020874, 0.027038032189011574]","[0.4896054267883301, 0.438226580619812, 0.2331211268901825]","[0.4882877469062805, 0.4857507050037384, 0.032965436577796936]","[0.49742501974105835, 0.6002209782600403, 0.08610095828771591]","[0.4660255014896393, 0.609839141368866, -0.08574102073907852]","[0.5597403645515442, 0.6882345080375671, -0.03776082023978233]","[0.5101282596588135, 0.7164902687072754, -0.2480648308992386]","[0.5211080312728882, 0.838539183139801, 0.05791720002889633]","[0.4761592447757721, 0.8829143047332764, -0.18062198162078857]","[0.5077658295631409, 0.8611629009246826, 0.06310799717903137]","[0.46234339475631714, 0.908726692199707, -0.17755456268787384]","[0.5632309913635254, 0.887137770652771, 0.007754804100841284]","[0.5123046636581421, 0.9407519102096558, -0.2686000168323517]"
"[0.5661870241165161, 0.32769301533699036, -0.23697713017463684]","[0.5682705640792847, 0.31186553835868835, -0.217514306306839]","[0.5706163644790649, 0.3128430247306824, -0.2175370454788208]","[0.5726712942123413, 0.3133574426174164, -0.2175585776567459]","[0.5595016479492188, 0.3095790445804596, -0.24651968479156494]","[0.5548206567764282, 0.3094063103199005, -0.24660471081733704]","[0.5491390228271484, 0.30928900837898254, -0.2466016262769699]","[0.5659651160240173, 0.320153146982193, -0.11161705106496811]","[0.5290443897247314, 0.31779801845550537, -0.2415885031223297]","[0.5659850835800171, 0.35331234335899353, -0.19461552798748016]","[0.5531173944473267, 0.3463084101676941, -0.23218432068824768]","[0.5392366647720337, 0.3893413841724396, 0.020642759278416634]","[0.49611347913742065, 0.4254741370677948, -0.22822022438049316]","[0.5100456476211548, 0.4669782519340515, 0.14713701605796814]","[0.4747413992881775, 0.5173810124397278, -0.13656523823738098]","[0.4988149106502533, 0.5047298669815063, 0.22432689368724823]","[0.4855268597602844, 0.5395900011062622, 0.016017133370041847]","[0.49490809440612793, 0.5218197107315063, 0.23482635617256165]","[0.4867422580718994, 0.5492326021194458, 0.022862274199724197]","[0.49576979875564575, 0.5126276016235352, 0.22204795479774475]","[0.489180326461792, 0.5362476110458374, 0.006885543465614319]","[0.49628132581710815, 0.5077143907546997, 0.21866849064826965]","[0.4888977110385895, 0.5321581363677979, 0.015398861840367317]","[0.49559420347213745, 0.609856367111206, 0.08587358146905899]","[0.4646643102169037, 0.6189188957214355, -0.08549542725086212]","[0.5596579313278198, 0.6920437812805176, -0.01727326214313507]","[0.5101460218429565, 0.7194380760192871, -0.2404126673936844]","[0.5212207436561584, 0.8402106165885925, 0.07998080551624298]","[0.4763399064540863, 0.8836244940757751, -0.16118580102920532]","[0.5079107284545898, 0.8626206517219543, 0.08495737612247467]","[0.46257585287094116, 0.909045934677124, -0.15713314712047577]","[0.5623738169670105, 0.8882221579551697, 0.03540248051285744]","[0.5115445852279663, 0.9395548701286316, -0.23787252604961395]"
"[0.5669553875923157, 0.33886682987213135, -0.2508256435394287]","[0.569006085395813, 0.3255270719528198, -0.2291572391986847]","[0.5710301995277405, 0.3261059522628784, -0.22915323078632355]","[0.5731990933418274, 0.3270883560180664, -0.22914943099021912]","[0.5604758858680725, 0.32365477085113525, -0.25624769926071167]","[0.5558502078056335, 0.32329630851745605, -0.25632160902023315]","[0.5499874949455261, 0.32304662466049194, -0.25631675124168396]","[0.5655404329299927, 0.3328306972980499, -0.1298789083957672]","[0.5299376249313354, 0.33224624395370483, -0.2616022229194641]","[0.5665220022201538, 0.35805442929267883, -0.2051047384738922]","[0.5538340210914612, 0.3542531132698059, -0.24019654095172882]","[0.538581907749176, 0.3962731957435608, -0.0033624167554080486]","[0.49486565589904785, 0.4273436963558197, -0.24160656332969666]","[0.519741415977478, 0.4391210377216339, 0.13912855088710785]","[0.47489118576049805, 0.5321253538131714, -0.15925191342830658]","[0.5105270147323608, 0.4538125693798065, 0.22895243763923645]","[0.48484006524086, 0.5567118525505066, -0.015918128192424774]","[0.5054957866668701, 0.4649842083454132, 0.24143528938293457]","[0.4858122766017914, 0.5677187442779541, -0.010738400742411613]","[0.5062695741653442, 0.4553561210632324, 0.2301076352596283]","[0.4882681369781494, 0.5550746321678162, -0.0268702395260334]","[0.5079002976417542, 0.45290714502334595, 0.2241891622543335]","[0.4881322383880615, 0.5496293902397156, -0.01707308739423752]","[0.495286226272583, 0.6139990091323853, 0.08344212174415588]","[0.4637606143951416, 0.6256942749023438, -0.08312968164682388]","[0.5589288473129272, 0.6962192058563232, -0.018816929310560226]","[0.5113922357559204, 0.7191851139068604, -0.24459092319011688]","[0.5218555927276611, 0.8402645587921143, 0.08271554857492447]","[0.4781464636325836, 0.8832124471664429, -0.15686199069023132]","[0.508813738822937, 0.8622725009918213, 0.08875338733196259]","[0.46418753266334534, 0.9078459739685059, -0.15095368027687073]","[0.5623820424079895, 0.8885278701782227, 0.042710550129413605]","[0.5113862752914429, 0.9371294379234314, -0.22420461475849152]"
"[0.5679280161857605, 0.34713393449783325, -0.20753279328346252]","[0.5706514120101929, 0.3384561836719513, -0.19160285592079163]","[0.5726507306098938, 0.34032779932022095, -0.19162510335445404]","[0.5743180513381958, 0.34150832891464233, -0.1916852444410324]","[0.5642247796058655, 0.3358380198478699, -0.22212474048137665]","[0.5604730844497681, 0.33452290296554565, -0.22219760715961456]","[0.5563786029815674, 0.3338231146335602, -0.22221067547798157]","[0.5656271576881409, 0.3494497835636139, -0.09881870448589325]","[0.5332086682319641, 0.33835312724113464, -0.23735001683235168]","[0.5661903023719788, 0.3749811351299286, -0.16901728510856628]","[0.5545526742935181, 0.360108345746994, -0.20876865088939667]","[0.5392152070999146, 0.408663809299469, 0.023947574198246002]","[0.49507173895835876, 0.44825464487075806, -0.22907423973083496]","[0.5373840928077698, 0.43223708868026733, 0.16496136784553528]","[0.4797303080558777, 0.523815393447876, -0.1433332860469818]","[0.5314714312553406, 0.4385780692100525, 0.24694928526878357]","[0.4927254319190979, 0.5370790958404541, 0.015309971757233143]","[0.527427077293396, 0.45027753710746765, 0.25195592641830444]","[0.4956403374671936, 0.5547547936439514, 0.022303730249404907]","[0.5273555517196655, 0.43939658999443054, 0.24571473896503448]","[0.4971798062324524, 0.5451304912567139, 0.008408714085817337]","[0.5285879969596863, 0.43697360157966614, 0.24157293140888214]","[0.4960857927799225, 0.5379096269607544, 0.015619213692843914]","[0.49545717239379883, 0.6218019723892212, 0.08320669829845428]","[0.46258360147476196, 0.6334331631660461, -0.08289352804422379]","[0.5586761236190796, 0.6986939907073975, -0.0350421704351902]","[0.5131815671920776, 0.7191354632377625, -0.27171027660369873]","[0.5226431488990784, 0.8409461975097656, 0.04986308887600899]","[0.4800127148628235, 0.8824076056480408, -0.20238621532917023]","[0.510522723197937, 0.8622701168060303, 0.053939420729875565]","[0.4658295512199402, 0.9065706133842468, -0.19831965863704681]","[0.5629116296768188, 0.8881946802139282, -0.0024380581453442574]","[0.510443925857544, 0.9326640367507935, -0.28098300099372864]"
"[0.567546546459198, 0.3604680299758911, -0.22896134853363037]","[0.5707807540893555, 0.34783798456192017, -0.212254598736763]","[0.5729531049728394, 0.34978175163269043, -0.21227006614208221]","[0.5751327276229858, 0.35165342688560486, -0.212304025888443]","[0.5629526376724243, 0.3416121304035187, -0.24096575379371643]","[0.558961033821106, 0.3392586410045624, -0.24105115234851837]","[0.5551000237464905, 0.33753469586372375, -0.24106422066688538]","[0.5668964385986328, 0.3569154143333435, -0.11352618783712387]","[0.5322338342666626, 0.3440009355545044, -0.24438270926475525]","[0.5660621523857117, 0.38486871123313904, -0.1889507919549942]","[0.5522789359092712, 0.37360289692878723, -0.22638587653636932]","[0.5383501648902893, 0.4094739556312561, 0.02093951217830181]","[0.495492547750473, 0.4540775716304779, -0.23187124729156494]","[0.5136448740959167, 0.47100961208343506, 0.13476771116256714]","[0.4783310890197754, 0.5406582951545715, -0.14719152450561523]","[0.49800196290016174, 0.5057857632637024, 0.18947234749794006]","[0.4875275194644928, 0.5637370944023132, 0.006142668426036835]","[0.4934714436531067, 0.5221584439277649, 0.19745297729969025]","[0.4885428845882416, 0.5750853419303894, 0.014541851356625557]","[0.49359840154647827, 0.5158922672271729, 0.1877903938293457]","[0.48911720514297485, 0.5635256171226501, -0.0007464600494131446]","[0.4940722584724426, 0.511725664138794, 0.18477407097816467]","[0.4888972342014313, 0.5590584874153137, 0.00584403658285737]","[0.4957370162010193, 0.6210615634918213, 0.08182869851589203]","[0.463267982006073, 0.6343358755111694, -0.08155795186758041]","[0.5585303902626038, 0.7005593180656433, -0.0464487299323082]","[0.513314425945282, 0.7186766862869263, -0.2403588742017746]","[0.5225721597671509, 0.8412403464317322, 0.03746122866868973]","[0.4798135757446289, 0.8811652064323425, -0.16136804223060608]","[0.5105463266372681, 0.8619152307510376, 0.0416288897395134]","[0.46589788794517517, 0.9046981930732727, -0.15668539702892303]","[0.5619478225708008, 0.8884197473526001, -0.007191693875938654]","[0.5092676877975464, 0.9301159381866455, -0.2367572784423828]"
"[0.5674898624420166, 0.3588220775127411, -0.17306895554065704]","[0.5711661577224731, 0.3529495596885681, -0.1574784219264984]","[0.5731187462806702, 0.3547535538673401, -0.15749111771583557]","[0.5753769278526306, 0.3573920428752899, -0.15752187371253967]","[0.5637560486793518, 0.34866586327552795, -0.1856308877468109]","[0.5601162910461426, 0.3476851284503937, -0.1857120543718338]","[0.5556901693344116, 0.34638360142707825, -0.18572890758514404]","[0.5666059851646423, 0.3650873899459839, -0.07045111060142517]","[0.5339468121528625, 0.3485201895236969, -0.19683222472667694]","[0.5659357309341431, 0.3877972364425659, -0.13788485527038574]","[0.5547792911529541, 0.38308215141296387, -0.17434236407279968]","[0.5383563041687012, 0.418563574552536, 0.04517179727554321]","[0.496765673160553, 0.44390296936035156, -0.20015092194080353]","[0.5253905653953552, 0.454595685005188, 0.1729476898908615]","[0.47716420888900757, 0.5433459877967834, -0.11282066255807877]","[0.5125637054443359, 0.46997207403182983, 0.2594771981239319]","[0.4858456552028656, 0.5615270137786865, 0.044837042689323425]","[0.5075746774673462, 0.48042967915534973, 0.2720372676849365]","[0.4868544936180115, 0.5702620148658752, 0.052982963621616364]","[0.5068086385726929, 0.47297942638397217, 0.26567527651786804]","[0.48814135789871216, 0.5578839182853699, 0.039634253829717636]","[0.508201539516449, 0.4711678922176361, 0.25591906905174255]","[0.4879954755306244, 0.5540504455566406, 0.04529667645692825]","[0.49595364928245544, 0.6322962045669556, 0.08170589059591293]","[0.46340101957321167, 0.6433294415473938, -0.08145458251237869]","[0.5586358308792114, 0.7020472288131714, -0.03390556573867798]","[0.5135740041732788, 0.7185753583908081, -0.2522645592689514]","[0.5225228667259216, 0.8412099480628967, 0.033891964703798294]","[0.47976335883140564, 0.8799961805343628, -0.1863936483860016]","[0.5105853080749512, 0.8619166016578674, 0.036637935787439346]","[0.46661248803138733, 0.9034674167633057, -0.18247434496879578]","[0.5604338049888611, 0.8893489241600037, -0.008596581406891346]","[0.5093713402748108, 0.9266380071640015, -0.2553963363170624]"
"[0.567412257194519, 0.37417733669281006, -0.17166055738925934]","[0.5715672969818115, 0.366391122341156, -0.15556062757968903]","[0.5738298892974854, 0.3692573606967926, -0.15557578206062317]","[0.5759528875350952, 0.37148281931877136, -0.15561039745807648]","[0.5639832019805908, 0.3609757721424103, -0.18168383836746216]","[0.5601752996444702, 0.35995903611183167, -0.18174639344215393]","[0.5554158091545105, 0.3593209981918335, -0.181755930185318]","[0.5685840845108032, 0.38143014907836914, -0.06800153106451035]","[0.5341373682022095, 0.3707408607006073, -0.18514086306095123]","[0.5658469796180725, 0.40124472975730896, -0.13709977269172668]","[0.5545307993888855, 0.39101171493530273, -0.1707986742258072]","[0.5401180982589722, 0.43060141801834106, 0.04241735115647316]","[0.496800035238266, 0.44962117075920105, -0.18796178698539734]","[0.5465287566184998, 0.43802741169929504, 0.1694599837064743]","[0.47893843054771423, 0.5485578179359436, -0.11618182808160782]","[0.5370357632637024, 0.4659343659877777, 0.2627381384372711]","[0.492448091506958, 0.553563117980957, 0.02210034802556038]","[0.5334826111793518, 0.4682163596153259, 0.27680832147598267]","[0.4961954653263092, 0.5592387914657593, 0.029416317120194435]","[0.5333219766616821, 0.46232667565345764, 0.27365541458129883]","[0.4969312250614166, 0.5457731485366821, 0.017748812213540077]","[0.5339640378952026, 0.4585473835468292, 0.26003918051719666]","[0.49561840295791626, 0.5429092645645142, 0.022786250337958336]","[0.4961199164390564, 0.6397462487220764, 0.07971309870481491]","[0.46374422311782837, 0.6528907418251038, -0.07955559343099594]","[0.559137225151062, 0.7033252120018005, -0.023963982239365578]","[0.5149277448654175, 0.7184295654296875, -0.25122547149658203]","[0.5220997929573059, 0.8404651880264282, 0.045024435967206955]","[0.4797026216983795, 0.8788986802101135, -0.18767255544662476]","[0.5105639696121216, 0.8605685830116272, 0.048049505800008774]","[0.4665766656398773, 0.9024009108543396, -0.18285241723060608]","[0.5579984784126282, 0.889933705329895, 0.007674367632716894]","[0.5091565847396851, 0.9272806644439697, -0.248002290725708]"
"[0.5667170286178589, 0.3959598243236542, -0.2024581879377365]","[0.5720216035842896, 0.3894537091255188, -0.1851711869239807]","[0.5744616985321045, 0.39301297068595886, -0.185187429189682]","[0.5767840147018433, 0.39622077345848083, -0.1852266490459442]","[0.5639283657073975, 0.38086381554603577, -0.21195948123931885]","[0.5601457953453064, 0.3791009187698364, -0.21202421188354492]","[0.5552117824554443, 0.3774580955505371, -0.21202659606933594]","[0.5679987072944641, 0.3960961699485779, -0.08526822924613953]","[0.533898115158081, 0.3771876096725464, -0.2063877284526825]","[0.565385103225708, 0.42501822113990784, -0.1637108474969864]","[0.5503016710281372, 0.4113905131816864, -0.19886142015457153]","[0.5385183095932007, 0.4367806017398834, 0.019546950235962868]","[0.4968487322330475, 0.4576525092124939, -0.20093245804309845]","[0.5516883134841919, 0.4034821391105652, 0.1449507772922516]","[0.48725828528404236, 0.5519952178001404, -0.1338370144367218]","[0.5557780861854553, 0.38342124223709106, 0.260640025138855]","[0.5013469457626343, 0.5536357760429382, 0.0188904982060194]","[0.5555441379547119, 0.37845197319984436, 0.27627941966056824]","[0.5048582553863525, 0.5582298636436462, 0.01799769327044487]","[0.5560091137886047, 0.3811047375202179, 0.27319055795669556]","[0.5060916543006897, 0.5452908277511597, -0.001451370189897716]","[0.5552371144294739, 0.3863227963447571, 0.2580534815788269]","[0.5046737790107727, 0.5437400937080383, 0.014655724167823792]","[0.4959243834018707, 0.6464821100234985, 0.07758060842752457]","[0.4640209674835205, 0.6635355353355408, -0.07751701772212982]","[0.5591189861297607, 0.704555094242096, 0.003294848371297121]","[0.5149722099304199, 0.7229741215705872, -0.24756328761577606]","[0.5220779180526733, 0.8395442366600037, 0.0717848613858223]","[0.4797707200050354, 0.8795970678329468, -0.1983107328414917]","[0.5106490850448608, 0.8584359288215637, 0.07510613650083542]","[0.4665532112121582, 0.9041827917098999, -0.19431662559509277]","[0.5580638647079468, 0.8899128437042236, 0.05152622610330582]","[0.5092067122459412, 0.9275771975517273, -0.2530636489391327]"
"[0.5653161406517029, 0.412185937166214, -0.20602448284626007]","[0.5718355774879456, 0.405713826417923, -0.18895739316940308]","[0.5742248296737671, 0.40980520844459534, -0.18894200026988983]","[0.5765171051025391, 0.4136403799057007, -0.1889691799879074]","[0.5637901425361633, 0.39447128772735596, -0.21146443486213684]","[0.5601141452789307, 0.3914065957069397, -0.21150700747966766]","[0.5552694797515869, 0.38824892044067383, -0.21145661175251007]","[0.5709601044654846, 0.4274522662162781, -0.09328091889619827]","[0.5336802005767822, 0.3910258114337921, -0.1950826644897461]","[0.5619016885757446, 0.4393046796321869, -0.16850756108760834]","[0.547914445400238, 0.42181628942489624, -0.19817137718200684]","[0.5385071635246277, 0.4523918628692627, 0.016448847949504852]","[0.5010284185409546, 0.48180562257766724, -0.1842930167913437]","[0.5561015605926514, 0.4051333963871002, 0.1408127248287201]","[0.5081545114517212, 0.4790736734867096, -0.13390196859836578]","[0.5632365942001343, 0.3898831307888031, 0.24142631888389587]","[0.5299630165100098, 0.4050237536430359, 0.01880115643143654]","[0.5654907822608948, 0.3849693834781647, 0.25676998496055603]","[0.5365679264068604, 0.38341301679611206, 0.02638768032193184]","[0.5633348822593689, 0.3868087828159332, 0.2571030855178833]","[0.5334603190422058, 0.381006121635437, 0.023295529186725616]","[0.5611745715141296, 0.392575740814209, 0.2397650182247162]","[0.5312365293502808, 0.3913901150226593, 0.021271629258990288]","[0.4953464865684509, 0.6545289158821106, 0.07597975432872772]","[0.4638640880584717, 0.6729188561439514, -0.07598033547401428]","[0.5591353178024292, 0.7051757574081421, 0.023631397634744644]","[0.5163558721542358, 0.721777081489563, -0.24092373251914978]","[0.5214782953262329, 0.8395423293113708, 0.07727512717247009]","[0.4840089678764343, 0.8792791366577148, -0.1997082233428955]","[0.50998455286026, 0.8585114479064941, 0.07981525361537933]","[0.4681466221809387, 0.9045584797859192, -0.19601796567440033]","[0.5577819347381592, 0.8906280398368835, 0.06587864458560944]","[0.5116386413574219, 0.9279036521911621, -0.24451091885566711]"
"[0.5651543140411377, 0.4245121479034424, -0.2099888026714325]","[0.5716192722320557, 0.4082525074481964, -0.19409199059009552]","[0.5742226839065552, 0.4122042655944824, -0.1940847486257553]","[0.5768435597419739, 0.41510453820228577, -0.194105863571167]","[0.5624980330467224, 0.3999730050563812, -0.21729592978954315]","[0.5572441816329956, 0.39715152978897095, -0.2173515260219574]","[0.5511975884437561, 0.3957580029964447, -0.21732667088508606]","[0.5696286559104919, 0.4199807047843933, -0.1082189530134201]","[0.5304554104804993, 0.4077150523662567, -0.20776398479938507]","[0.56244295835495, 0.45585334300994873, -0.17312724888324738]","[0.5478423237800598, 0.4417479336261749, -0.20423074066638947]","[0.5387044548988342, 0.4735810160636902, -0.013627832755446434]","[0.4978688657283783, 0.5113803148269653, -0.19841662049293518]","[0.5320212841033936, 0.496418833732605, 0.09174082428216934]","[0.4855942130088806, 0.5803921818733215, -0.14314348995685577]","[0.5296584367752075, 0.5440523028373718, 0.15633855760097504]","[0.5065912008285522, 0.6011193990707397, -0.025572333484888077]","[0.5312541723251343, 0.5600330829620361, 0.16744527220726013]","[0.5090118646621704, 0.6090701818466187, -0.022175120189785957]","[0.5279131531715393, 0.5595285892486572, 0.16125257313251495]","[0.5115259885787964, 0.5974500775337219, -0.028033878654241562]","[0.5250338912010193, 0.5577186346054077, 0.15349581837654114]","[0.5105613470077515, 0.5956761837005615, -0.024645371362566948]","[0.4940212368965149, 0.669937014579773, 0.07034221291542053]","[0.46238431334495544, 0.68305903673172, -0.07026179134845734]","[0.5590521097183228, 0.7074310183525085, -0.031118715181946754]","[0.5151618719100952, 0.7238969802856445, -0.21777653694152832]","[0.521469235420227, 0.8410907983779907, 0.045354556292295456]","[0.48391732573509216, 0.879413366317749, -0.12034612894058228]","[0.5102227926254272, 0.8585612773895264, 0.050299275666475296]","[0.4686070382595062, 0.9046021103858948, -0.11142624914646149]","[0.5587852001190186, 0.890614926815033, 0.030309805646538734]","[0.511277973651886, 0.9285110235214233, -0.15508568286895752]"
"[0.5659497976303101, 0.41134321689605713, -0.1760801523923874]","[0.5720027685165405, 0.40492552518844604, -0.16526871919631958]","[0.5747796297073364, 0.40987518429756165, -0.16527804732322693]","[0.5773656368255615, 0.4140639007091522, -0.16527602076530457]","[0.5630861520767212, 0.3962734341621399, -0.18837058544158936]","[0.5582398176193237, 0.39483341574668884, -0.18843600153923035]","[0.5522578358650208, 0.39391598105430603, -0.18842199444770813]","[0.5707933306694031, 0.4275662302970886, -0.09585984796285629]","[0.5326598882675171, 0.4077285826206207, -0.19992360472679138]","[0.5639289021492004, 0.44815272092819214, -0.14677326381206512]","[0.5482611656188965, 0.42793604731559753, -0.1772724986076355]","[0.5398447513580322, 0.4760531187057495, -0.01108163595199585]","[0.49543458223342896, 0.5057281255722046, -0.1937907636165619]","[0.5183295011520386, 0.5277712345123291, 0.08889046311378479]","[0.4779664874076843, 0.573310911655426, -0.14405938982963562]","[0.5075991153717041, 0.5810700058937073, 0.14054402709007263]","[0.4949555993080139, 0.5808207392692566, -0.025399263948202133]","[0.5063216090202332, 0.6007599830627441, 0.14977480471134186]","[0.49736228585243225, 0.5864213109016418, -0.02010011114180088]","[0.5034019351005554, 0.5964905023574829, 0.14510683715343475]","[0.4986768662929535, 0.5731983780860901, -0.026952821761369705]","[0.5015559196472168, 0.5922529697418213, 0.1385045051574707]","[0.49752670526504517, 0.572420597076416, -0.024064457044005394]","[0.4939650595188141, 0.6699010729789734, 0.06744334101676941]","[0.46014347672462463, 0.6830536127090454, -0.06736437976360321]","[0.5599219799041748, 0.7078894972801208, -0.02402442693710327]","[0.5119357705116272, 0.7257286310195923, -0.2127857506275177]","[0.5216545462608337, 0.8422542810440063, 0.05846672132611275]","[0.4827956557273865, 0.8802781701087952, -0.09503903985023499]","[0.5106615424156189, 0.8586855530738831, 0.06182149052619934]","[0.4684901237487793, 0.9056054949760437, -0.08421771228313446]","[0.5588651895523071, 0.890963077545166, 0.04280538111925125]","[0.5093803405761719, 0.9288187026977539, -0.12895943224430084]"
"[0.5622441172599792, 0.42343518137931824, -0.1338692605495453]","[0.5702940225601196, 0.4186250567436218, -0.12334172427654266]","[0.5730569362640381, 0.4221872091293335, -0.12334141880273819]","[0.5763791799545288, 0.4266889691352844, -0.12329848855733871]","[0.560669481754303, 0.4111263155937195, -0.14721307158470154]","[0.5554659962654114, 0.4095870554447174, -0.14727571606636047]","[0.5503591299057007, 0.4096636474132538, -0.14726755023002625]","[0.565410852432251, 0.4304930865764618, -0.056347042322158813]","[0.5325896739959717, 0.4241475462913513, -0.16573628783226013]","[0.5624534487724304, 0.4612267017364502, -0.1056751012802124]","[0.5483144521713257, 0.453159362077713, -0.13725419342517853]","[0.5383008122444153, 0.4832415282726288, 0.025750452652573586]","[0.4955820143222809, 0.5065293908119202, -0.1652822345495224]","[0.5050603747367859, 0.5319471955299377, 0.09291587769985199]","[0.4771364629268646, 0.5620803236961365, -0.10587622970342636]","[0.4975906312465668, 0.586685299873352, 0.1719835102558136]","[0.49481719732284546, 0.5619688034057617, 0.0481538362801075]","[0.4975551664829254, 0.6070787310600281, 0.1825997233390808]","[0.4981725215911865, 0.5706881284713745, 0.062050722539424896]","[0.4949086308479309, 0.6046746373176575, 0.17660295963287354]","[0.49861034750938416, 0.5572258234024048, 0.05748853087425232]","[0.49256864190101624, 0.6002645492553711, 0.16931262612342834]","[0.4974323809146881, 0.5531512498855591, 0.05231501907110214]","[0.4930335581302643, 0.6801704168319702, 0.06910677254199982]","[0.4593202471733093, 0.6921129822731018, -0.06902328133583069]","[0.5601819157600403, 0.7087456583976746, -0.014238545671105385]","[0.5057864189147949, 0.7210366129875183, -0.2393641173839569]","[0.5214322209358215, 0.8424621820449829, 0.060565751045942307]","[0.482653945684433, 0.8802737593650818, -0.13460874557495117]","[0.5101555585861206, 0.8593514561653137, 0.06452654302120209]","[0.4690568447113037, 0.9056137204170227, -0.12089171260595322]","[0.5567253232002258, 0.891482949256897, 0.05003052204847336]","[0.5094845294952393, 0.9279357194900513, -0.16991402208805084]"
