NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.47161513566970825, 0.21250474452972412, -0.1670570969581604]","[0.4762206971645355, 0.19873426854610443, -0.15667980909347534]","[0.4794887602329254, 0.19856421649456024, -0.1566561460494995]","[0.4818432331085205, 0.19874021410942078, -0.15664131939411163]","[0.4669577479362488, 0.2004789113998413, -0.15761496126651764]","[0.4640716016292572, 0.20073428750038147, -0.1576199233531952]","[0.4610854685306549, 0.20122046768665314, -0.1575818955898285]","[0.4856302738189697, 0.2056482881307602, -0.07737711071968079]","[0.4584616720676422, 0.2085604965686798, -0.08172924816608429]","[0.478173166513443, 0.2265743911266327, -0.13670697808265686]","[0.4667935371398926, 0.2270643264055252, -0.1379089653491974]","[0.5079711675643921, 0.28387755155563354, -0.04613067954778671]","[0.4410523474216461, 0.2854929268360138, -0.074554942548275]","[0.5276910066604614, 0.3156801760196686, -0.19105373322963715]","[0.4191390573978424, 0.32309266924858093, -0.23487325012683868]","[0.5462529063224792, 0.3207950294017792, -0.3968099057674408]","[0.4120616018772125, 0.3177809417247772, -0.42204442620277405]","[0.5564594864845276, 0.3220713436603546, -0.4369235634803772]","[0.40275198221206665, 0.3134995698928833, -0.46236974000930786]","[0.5524729490280151, 0.317267507314682, -0.4439271092414856]","[0.40986475348472595, 0.3095504641532898, -0.4608221650123596]","[0.5473475456237793, 0.3182242214679718, -0.4071059823036194]","[0.4154563844203949, 0.3120836317539215, -0.42774510383605957]","[0.5006064772605896, 0.49657970666885376, 0.005206622648984194]","[0.4581321179866791, 0.5001051425933838, -0.005342145916074514]","[0.5120577216148376, 0.6303289532661438, 0.04295508190989494]","[0.44801759719848633, 0.637050211429596, 0.03976421803236008]","[0.5158103108406067, 0.72762131690979, 0.2511068284511566]","[0.4508425295352936, 0.7372645735740662, 0.20896244049072266]","[0.5124796032905579, 0.7353007793426514, 0.2682066261768341]","[0.4547639787197113, 0.7455223202705383, 0.22289319336414337]","[0.5174910426139832, 0.7783775925636292, 0.19345040619373322]","[0.44520124793052673, 0.7892723083496094, 0.14539656043052673]"
"[0.47160500288009644, 0.2137485146522522, -0.17044685781002045]","[0.47619906067848206, 0.20009112358093262, -0.1601596176624298]","[0.47947588562965393, 0.19990864396095276, -0.16013790667057037]","[0.48183774948120117, 0.20005857944488525, -0.16012683510780334]","[0.4669356346130371, 0.201597660779953, -0.16095422208309174]","[0.464057058095932, 0.20171211659908295, -0.1609533280134201]","[0.4610724449157715, 0.20216955244541168, -0.1609051525592804]","[0.4856339395046234, 0.2068425565958023, -0.08099978417158127]","[0.458451509475708, 0.20944423973560333, -0.08453399688005447]","[0.4781661033630371, 0.22767359018325806, -0.14014706015586853]","[0.4667890965938568, 0.22814297676086426, -0.14106610417366028]","[0.5079635381698608, 0.28462767601013184, -0.05574409291148186]","[0.44103917479515076, 0.28619784116744995, -0.07546950876712799]","[0.5276969075202942, 0.3162243962287903, -0.22286681830883026]","[0.41907525062561035, 0.32344257831573486, -0.23894445598125458]","[0.5461609363555908, 0.321053683757782, -0.44217562675476074]","[0.41212671995162964, 0.3183385729789734, -0.42848649621009827]","[0.5564736127853394, 0.32209888100624084, -0.4867411255836487]","[0.40299907326698303, 0.3139409124851227, -0.4703947901725769]","[0.5524649620056152, 0.3173324465751648, -0.4918009638786316]","[0.4101869463920593, 0.31001991033554077, -0.46765145659446716]","[0.5470632314682007, 0.3183477818965912, -0.4520975947380066]","[0.4156518876552582, 0.31259530782699585, -0.4339164197444916]","[0.5008379817008972, 0.4970267713069916, 0.005121373105794191]","[0.4583180546760559, 0.5006591081619263, -0.005255450028926134]","[0.5121312141418457, 0.6305809617042542, 0.04233630746603012]","[0.4482726454734802, 0.6370827555656433, 0.04479502886533737]","[0.5158097743988037, 0.7275925278663635, 0.2502458393573761]","[0.4508713185787201, 0.7372823357582092, 0.22311189770698547]","[0.5124204754829407, 0.7350853085517883, 0.2673700749874115]","[0.4548420310020447, 0.7449802756309509, 0.237888902425766]","[0.5175208449363708, 0.7785124778747559, 0.19215945899486542]","[0.445282518863678, 0.7902830243110657, 0.16131630539894104]"
"[0.4715937674045563, 0.21525216102600098, -0.16924087703227997]","[0.47616320848464966, 0.20153380930423737, -0.1590937227010727]","[0.47945207357406616, 0.20136615633964539, -0.159074068069458]","[0.4818251132965088, 0.20147539675235748, -0.159065380692482]","[0.46691617369651794, 0.20276768505573273, -0.15990175306797028]","[0.4640505909919739, 0.20274749398231506, -0.15989933907985687]","[0.4610633850097656, 0.20315304398536682, -0.15985418856143951]","[0.48563623428344727, 0.20816266536712646, -0.08090095221996307]","[0.4584433436393738, 0.2103072553873062, -0.08431895822286606]","[0.4781423509120941, 0.22906015813350677, -0.13936877250671387]","[0.4667874276638031, 0.2294476330280304, -0.14030721783638]","[0.5078663229942322, 0.2852610945701599, -0.05496145039796829]","[0.44096866250038147, 0.2866925001144409, -0.07243921607732773]","[0.5277131795883179, 0.3172279894351959, -0.21645903587341309]","[0.41822943091392517, 0.32453402876853943, -0.22132650017738342]","[0.5460647344589233, 0.3220663368701935, -0.43169665336608887]","[0.4121190905570984, 0.3194713890552521, -0.39586979150772095]","[0.5564605593681335, 0.32326745986938477, -0.4733757972717285]","[0.4030979573726654, 0.31474050879478455, -0.435106098651886]","[0.5524178743362427, 0.31835097074508667, -0.4835525155067444]","[0.4104000926017761, 0.3107846677303314, -0.4322301745414734]","[0.5469252467155457, 0.31931474804878235, -0.4433087408542633]","[0.41575711965560913, 0.31341293454170227, -0.4006316065788269]","[0.5010009407997131, 0.4975471496582031, 0.004917964339256287]","[0.4585762023925781, 0.5012334585189819, -0.005047764163464308]","[0.5122190713882446, 0.6308861374855042, 0.04207385331392288]","[0.44852346181869507, 0.6371563076972961, 0.04453050717711449]","[0.5157833695411682, 0.7273882627487183, 0.25094109773635864]","[0.4508705735206604, 0.7376178503036499, 0.22166672348976135]","[0.51225745677948, 0.7348023056983948, 0.26850491762161255]","[0.4548640251159668, 0.7450163960456848, 0.23636968433856964]","[0.5175252556800842, 0.7787802219390869, 0.19555358588695526]","[0.44528311491012573, 0.7912989258766174, 0.16077964007854462]"
"[0.4715944230556488, 0.2169695496559143, -0.16916975378990173]","[0.4761562943458557, 0.2031840682029724, -0.15891437232494354]","[0.4794505536556244, 0.20309694111347198, -0.158894881606102]","[0.48182177543640137, 0.20319463312625885, -0.15888622403144836]","[0.46690887212753296, 0.20424705743789673, -0.15970909595489502]","[0.46404844522476196, 0.20419307053089142, -0.1597072333097458]","[0.4610525667667389, 0.20469383895397186, -0.15966257452964783]","[0.4856696128845215, 0.20994922518730164, -0.08076363056898117]","[0.45840877294540405, 0.21190395951271057, -0.08403422683477402]","[0.4781445562839508, 0.23078912496566772, -0.1392318606376648]","[0.4667825698852539, 0.23117929697036743, -0.14020976424217224]","[0.5078675746917725, 0.2875271141529083, -0.055359166115522385]","[0.44047656655311584, 0.28973838686943054, -0.0720035582780838]","[0.5276461243629456, 0.31840643286705017, -0.2167164385318756]","[0.4147910177707672, 0.3250618278980255, -0.22286388278007507]","[0.5451920628547668, 0.32354262471199036, -0.428227037191391]","[0.411638081073761, 0.32063406705856323, -0.3980725407600403]","[0.5557016134262085, 0.3255990743637085, -0.4704362452030182]","[0.4031466543674469, 0.3157985210418701, -0.43751072883605957]","[0.551637589931488, 0.32099229097366333, -0.4751649796962738]","[0.41110801696777344, 0.31220564246177673, -0.4331023097038269]","[0.5459343194961548, 0.3215067386627197, -0.43752169609069824]","[0.41606536507606506, 0.31497636437416077, -0.4022548794746399]","[0.5010807514190674, 0.4987811744213104, 0.00477252621203661]","[0.458624929189682, 0.503117024898529, -0.004897206090390682]","[0.5122765898704529, 0.6319602727890015, 0.04092305153608322]","[0.44856157898902893, 0.638704776763916, 0.04452906548976898]","[0.5157250165939331, 0.7273619174957275, 0.2545817494392395]","[0.45080819725990295, 0.7380726933479309, 0.22416159510612488]","[0.5120508074760437, 0.7346851825714111, 0.27280062437057495]","[0.45484837889671326, 0.745216429233551, 0.23907525837421417]","[0.5175058841705322, 0.7793623208999634, 0.19928987324237823]","[0.4452020525932312, 0.7923122048377991, 0.16328652203083038]"
"[0.47158750891685486, 0.21994484961032867, -0.16911551356315613]","[0.4760952591896057, 0.20591053366661072, -0.15852805972099304]","[0.4794081747531891, 0.2058425098657608, -0.15850785374641418]","[0.4817788600921631, 0.20592695474624634, -0.15849940478801727]","[0.46688422560691833, 0.20681354403495789, -0.15947000682353973]","[0.4640422761440277, 0.20692554116249084, -0.1594657599925995]","[0.46102777123451233, 0.20772050321102142, -0.15941807627677917]","[0.48567065596580505, 0.2129843533039093, -0.07956141233444214]","[0.4583737850189209, 0.21530498564243317, -0.08382298052310944]","[0.4781349301338196, 0.23353685438632965, -0.13919392228126526]","[0.46675628423690796, 0.23391471803188324, -0.14007708430290222]","[0.5078266859054565, 0.28993067145347595, -0.05529959127306938]","[0.440157949924469, 0.29374173283576965, -0.07180853188037872]","[0.5276721715927124, 0.3207700848579407, -0.21677863597869873]","[0.4138390123844147, 0.32677799463272095, -0.22378933429718018]","[0.5446173548698425, 0.3251660466194153, -0.4258078634738922]","[0.41119107604026794, 0.3225112855434418, -0.3999129831790924]","[0.5549451112747192, 0.327048122882843, -0.46841126680374146]","[0.4031701683998108, 0.31863245368003845, -0.4395926892757416]","[0.5501319169998169, 0.32266923785209656, -0.4716896414756775]","[0.4117872714996338, 0.31510230898857117, -0.43517938256263733]","[0.5445432066917419, 0.32326969504356384, -0.4345092177391052]","[0.4164605736732483, 0.31776362657546997, -0.4041222035884857]","[0.5010748505592346, 0.500726044178009, 0.0044524031691253185]","[0.4586723744869232, 0.5054394006729126, -0.004573521204292774]","[0.5124366283416748, 0.6325762271881104, 0.03843916580080986]","[0.4485676884651184, 0.6395950317382812, 0.04433460161089897]","[0.5157279968261719, 0.7270415425300598, 0.2523209750652313]","[0.4506852626800537, 0.7392531633377075, 0.22296085953712463]","[0.5120469331741333, 0.7341473698616028, 0.2704659104347229]","[0.4548168182373047, 0.7468748092651367, 0.2374744862318039]","[0.5173968076705933, 0.7797118425369263, 0.19831761717796326]","[0.44501248002052307, 0.7929171323776245, 0.16315439343452454]"
"[0.47158604860305786, 0.22935239970684052, -0.17646750807762146]","[0.4760887622833252, 0.21490876376628876, -0.1656446009874344]","[0.47940248250961304, 0.21463946998119354, -0.16562345623970032]","[0.4817373752593994, 0.214578315615654, -0.16561828553676605]","[0.4668661952018738, 0.2160210907459259, -0.16662780940532684]","[0.4640388488769531, 0.216353178024292, -0.1666220873594284]","[0.4610069692134857, 0.21682628989219666, -0.16657373309135437]","[0.48566803336143494, 0.2198873907327652, -0.08507125824689865]","[0.4583139419555664, 0.2227141261100769, -0.08907432854175568]","[0.4781057834625244, 0.24250687658786774, -0.14566540718078613]","[0.46670159697532654, 0.24292026460170746, -0.14663547277450562]","[0.5077942609786987, 0.29430490732192993, -0.06197993829846382]","[0.4395124018192291, 0.2993665039539337, -0.07591260969638824]","[0.5276057124137878, 0.3236011564731598, -0.23360994458198547]","[0.4120890200138092, 0.3304395377635956, -0.23340430855751038]","[0.5434098243713379, 0.32902348041534424, -0.45308417081832886]","[0.4108974039554596, 0.3274039924144745, -0.4114936292171478]","[0.5539006590843201, 0.33131346106529236, -0.49836334586143494]","[0.40320244431495667, 0.3224529027938843, -0.4528427720069885]","[0.548638105392456, 0.3270384669303894, -0.5008497834205627]","[0.4120369851589203, 0.31951257586479187, -0.448183536529541]","[0.5425945520401001, 0.327246755361557, -0.4621197581291199]","[0.41666191816329956, 0.3224617540836334, -0.41573795676231384]","[0.5011281967163086, 0.5048248171806335, 0.0038698408752679825]","[0.4586782455444336, 0.5106175541877747, -0.003984642680734396]","[0.5127109885215759, 0.6329383254051208, 0.03823068365454674]","[0.4485272765159607, 0.6416887640953064, 0.051345787942409515]","[0.5158091187477112, 0.7286676168441772, 0.24153609573841095]","[0.45061200857162476, 0.742142915725708, 0.23095588386058807]","[0.5120528936386108, 0.7361424565315247, 0.25766927003860474]","[0.4548152983188629, 0.7510424852371216, 0.24553947150707245]","[0.5173755884170532, 0.7804087400436401, 0.17940621078014374]","[0.44479385018348694, 0.7929845452308655, 0.17022818326950073]"
"[0.47178393602371216, 0.2370944768190384, -0.17666222155094147]","[0.4762587547302246, 0.22359849512577057, -0.16545844078063965]","[0.47949138283729553, 0.22350938618183136, -0.1654340773820877]","[0.4817383289337158, 0.22346973419189453, -0.16542759537696838]","[0.46702808141708374, 0.22402545809745789, -0.1670001745223999]","[0.46414846181869507, 0.22417102754116058, -0.166995108127594]","[0.4611815810203552, 0.22452691197395325, -0.16694676876068115]","[0.4856685996055603, 0.22752243280410767, -0.08485157787799835]","[0.45829230546951294, 0.22955268621444702, -0.09154712408781052]","[0.47814303636550903, 0.25019264221191406, -0.14592745900154114]","[0.4667622148990631, 0.25057727098464966, -0.14772003889083862]","[0.5076449513435364, 0.2997990548610687, -0.06139570474624634]","[0.43856388330459595, 0.30839091539382935, -0.0787464827299118]","[0.5276913642883301, 0.3313286304473877, -0.2289019078016281]","[0.41181936860084534, 0.336974561214447, -0.23414690792560577]","[0.5434747934341431, 0.3356674611568451, -0.4472529888153076]","[0.41085952520370483, 0.33381715416908264, -0.4098131060600281]","[0.5529261231422424, 0.3370780944824219, -0.49203434586524963]","[0.40457797050476074, 0.32909947633743286, -0.45105981826782227]","[0.5471885800361633, 0.3321934938430786, -0.4943603575229645]","[0.41276296973228455, 0.32570382952690125, -0.44561195373535156]","[0.5418145656585693, 0.3328191637992859, -0.45620566606521606]","[0.41686636209487915, 0.32849133014678955, -0.4135516583919525]","[0.5011336803436279, 0.5089852213859558, 0.0038681314326822758]","[0.4586770534515381, 0.5154083967208862, -0.003982466645538807]","[0.5134745836257935, 0.6348822116851807, 0.03550589829683304]","[0.4481731951236725, 0.6434523463249207, 0.05165259167551994]","[0.5159419178962708, 0.7296895980834961, 0.24043996632099152]","[0.45046693086624146, 0.7424083948135376, 0.23649707436561584]","[0.5121020078659058, 0.7369754314422607, 0.2569177746772766]","[0.4547545313835144, 0.7512954473495483, 0.2517898380756378]","[0.5173746347427368, 0.7814521789550781, 0.17858120799064636]","[0.4447758197784424, 0.7929771542549133, 0.17640835046768188]"
"[0.4718429446220398, 0.24550212919712067, -0.1774182915687561]","[0.4763667583465576, 0.232001394033432, -0.16564585268497467]","[0.4795231819152832, 0.23194703459739685, -0.1656203418970108]","[0.48173221945762634, 0.2320096492767334, -0.1656116247177124]","[0.4671078622341156, 0.23248359560966492, -0.16762305796146393]","[0.46420130133628845, 0.23254187405109406, -0.16761808097362518]","[0.4612700045108795, 0.23284770548343658, -0.16756170988082886]","[0.4856290817260742, 0.23655766248703003, -0.08428443223237991]","[0.4582526683807373, 0.2382766306400299, -0.09260517358779907]","[0.47814351320266724, 0.25900381803512573, -0.14646866917610168]","[0.4667627215385437, 0.2594520151615143, -0.14892926812171936]","[0.5072406530380249, 0.3080546259880066, -0.06113471835851669]","[0.4380605220794678, 0.31793075799942017, -0.07922947406768799]","[0.5276936888694763, 0.339386522769928, -0.22809407114982605]","[0.4118736684322357, 0.344786673784256, -0.233728289604187]","[0.5427132248878479, 0.34213536977767944, -0.4464069902896881]","[0.4110451638698578, 0.3423565924167633, -0.4099480211734772]","[0.5515552163124084, 0.3436256945133209, -0.4919861853122711]","[0.40517497062683105, 0.33805644512176514, -0.45148736238479614]","[0.5458139181137085, 0.3392281234264374, -0.4946799874305725]","[0.41309842467308044, 0.33472079038619995, -0.44671887159347534]","[0.5407769680023193, 0.33966872096061707, -0.4555242657661438]","[0.41709065437316895, 0.3370894491672516, -0.41381484270095825]","[0.5011324286460876, 0.5133950710296631, 0.003876974806189537]","[0.45869356393814087, 0.5204979181289673, -0.003988138400018215]","[0.5139267444610596, 0.6370781064033508, 0.03516574203968048]","[0.44792333245277405, 0.6446890830993652, 0.0516803041100502]","[0.5160999894142151, 0.7317684888839722, 0.23139908909797668]","[0.4503985345363617, 0.7423455715179443, 0.23315608501434326]","[0.5121673345565796, 0.7392069697380066, 0.2467767298221588]","[0.4546717703342438, 0.751164436340332, 0.24804648756980896]","[0.5178194046020508, 0.7816634178161621, 0.16705527901649475]","[0.44475942850112915, 0.7928919196128845, 0.17238375544548035]"
"[0.471829891204834, 0.25748828053474426, -0.1793951541185379]","[0.4763973355293274, 0.2444477677345276, -0.16729190945625305]","[0.47952738404273987, 0.24459102749824524, -0.16726821660995483]","[0.4817143380641937, 0.24511471390724182, -0.1672593206167221]","[0.4671134948730469, 0.24476416409015656, -0.16905280947685242]","[0.46421629190444946, 0.2449377030134201, -0.16904506087303162]","[0.46129685640335083, 0.24520322680473328, -0.16897694766521454]","[0.4856271743774414, 0.24992404878139496, -0.08560322225093842]","[0.4582136273384094, 0.2510128915309906, -0.09312807023525238]","[0.47807517647743225, 0.2719572186470032, -0.14878270030021667]","[0.4666992127895355, 0.2720886766910553, -0.1508810818195343]","[0.5068923830986023, 0.318827748298645, -0.06516077369451523]","[0.43798527121543884, 0.32835420966148376, -0.07899452745914459]","[0.5276939272880554, 0.3525969088077545, -0.23583784699440002]","[0.4151577055454254, 0.357115775346756, -0.23405008018016815]","[0.5424670577049255, 0.35518282651901245, -0.45556211471557617]","[0.41120004653930664, 0.35115376114845276, -0.41714048385620117]","[0.5510672330856323, 0.35462459921836853, -0.502227246761322]","[0.4051501750946045, 0.34819087386131287, -0.46015501022338867]","[0.5447652339935303, 0.3492434322834015, -0.5058077573776245]","[0.41322168707847595, 0.3459949195384979, -0.4575590491294861]","[0.539559543132782, 0.3502116799354553, -0.465115487575531]","[0.41733497381210327, 0.3479507565498352, -0.42244529724121094]","[0.5011122226715088, 0.5187378525733948, 0.003625517711043358]","[0.4587079584598541, 0.5258229374885559, -0.003721340326592326]","[0.5139731168746948, 0.6383242011070251, 0.03197571635246277]","[0.44792360067367554, 0.6450950503349304, 0.051001884043216705]","[0.5164169073104858, 0.7348899245262146, 0.21272091567516327]","[0.45016369223594666, 0.7436326742172241, 0.22355607151985168]","[0.5123673677444458, 0.74323570728302, 0.22630862891674042]","[0.45435482263565063, 0.7529762387275696, 0.23686905205249786]","[0.5185810327529907, 0.782478392124176, 0.143827423453331]","[0.4447387754917145, 0.792799711227417, 0.15914757549762726]"
"[0.4717884957790375, 0.27523601055145264, -0.18465781211853027]","[0.4763842523097992, 0.26223024725914, -0.17202827334403992]","[0.4794783592224121, 0.2620995044708252, -0.17201004922389984]","[0.48162785172462463, 0.2620757222175598, -0.17200922966003418]","[0.4670892655849457, 0.2625982165336609, -0.17355574667453766]","[0.4642032980918884, 0.26264336705207825, -0.17354659736156464]","[0.4612966477870941, 0.2629607617855072, -0.17347672581672668]","[0.48553457856178284, 0.2649303078651428, -0.08741478621959686]","[0.4582099914550781, 0.2656807601451874, -0.09412030130624771]","[0.4779217839241028, 0.2897568345069885, -0.15282225608825684]","[0.46666210889816284, 0.2899550497531891, -0.15467648208141327]","[0.5066797733306885, 0.3305080533027649, -0.06376100331544876]","[0.43802541494369507, 0.338358998298645, -0.07589700818061829]","[0.5284351706504822, 0.3645714223384857, -0.2294350415468216]","[0.4162469506263733, 0.36854931712150574, -0.22153928875923157]","[0.5427097082138062, 0.36716440320014954, -0.44888028502464294]","[0.4116569459438324, 0.36346033215522766, -0.40874630212783813]","[0.5508009195327759, 0.3655954599380493, -0.5018767714500427]","[0.4053528904914856, 0.35985538363456726, -0.4526975154876709]","[0.5442055463790894, 0.3601360619068146, -0.5026084184646606]","[0.4133186936378479, 0.357768714427948, -0.4505137503147125]","[0.5393854975700378, 0.36144566535949707, -0.4569597840309143]","[0.41758832335472107, 0.36009716987609863, -0.4141311049461365]","[0.5008710622787476, 0.5265457034111023, 0.0030736378394067287]","[0.4587053656578064, 0.5324206352233887, -0.0031387745402753353]","[0.5139792561531067, 0.6405423283576965, 0.007849068380892277]","[0.44769105315208435, 0.648875892162323, 0.04617222771048546]","[0.5166171193122864, 0.7363628149032593, 0.18386390805244446]","[0.4500572681427002, 0.7435196042060852, 0.2262713462114334]","[0.5126252174377441, 0.7445749044418335, 0.1970667541027069]","[0.45428720116615295, 0.7524769902229309, 0.24073950946331024]","[0.5191165208816528, 0.7824274897575378, 0.1113857626914978]","[0.4447343349456787, 0.7927022576332092, 0.1638374626636505]"
"[0.4718247056007385, 0.2937253415584564, -0.18489007651805878]","[0.476370245218277, 0.2801874279975891, -0.17305736243724823]","[0.4794231355190277, 0.28002291917800903, -0.17304295301437378]","[0.4814327657222748, 0.2799639403820038, -0.1730484962463379]","[0.46711283922195435, 0.2805770933628082, -0.17453832924365997]","[0.46427759528160095, 0.28050994873046875, -0.1745290756225586]","[0.46144670248031616, 0.2806086242198944, -0.17446599900722504]","[0.4853188991546631, 0.28396743535995483, -0.08951817452907562]","[0.4583323001861572, 0.28301021456718445, -0.09594069421291351]","[0.47791844606399536, 0.30840635299682617, -0.15315373241901398]","[0.46672263741493225, 0.308913916349411, -0.15495014190673828]","[0.5062465071678162, 0.3422989845275879, -0.06306253373622894]","[0.43804144859313965, 0.34965553879737854, -0.07394968718290329]","[0.5281991362571716, 0.3753066658973694, -0.21579495072364807]","[0.4164242148399353, 0.3813209533691406, -0.21035215258598328]","[0.5418330430984497, 0.37783750891685486, -0.4230952262878418]","[0.41173872351646423, 0.37688881158828735, -0.3895110487937927]","[0.5491309762001038, 0.3777168393135071, -0.46925410628318787]","[0.40565910935401917, 0.37308984994888306, -0.43151649832725525]","[0.5422391891479492, 0.37289005517959595, -0.47266244888305664]","[0.4135070741176605, 0.37163636088371277, -0.43002849817276]","[0.5373739004135132, 0.37397104501724243, -0.43174877762794495]","[0.4177367687225342, 0.373933881521225, -0.39498206973075867]","[0.5002911686897278, 0.5335316061973572, 0.0027442839927971363]","[0.458698034286499, 0.5386733412742615, -0.002787441248074174]","[0.5139753222465515, 0.644543468952179, 0.010135653428733349]","[0.447689950466156, 0.6510747075080872, 0.04386581853032112]","[0.516789436340332, 0.7372996211051941, 0.18115633726119995]","[0.45003095269203186, 0.7440599799156189, 0.2218455821275711]","[0.513028621673584, 0.7449187636375427, 0.19392165541648865]","[0.45426446199417114, 0.7522262334823608, 0.23605291545391083]","[0.5193768739700317, 0.7823759913444519, 0.11071731150150299]","[0.44472408294677734, 0.7927531599998474, 0.16117841005325317]"
"[0.4718257784843445, 0.31335002183914185, -0.18242934346199036]","[0.47617658972740173, 0.3000260591506958, -0.17142297327518463]","[0.47919100522994995, 0.29972952604293823, -0.1714249551296234]","[0.48112234473228455, 0.29967373609542847, -0.17145223915576935]","[0.4671127200126648, 0.30090296268463135, -0.17213253676891327]","[0.46430712938308716, 0.301191508769989, -0.17212781310081482]","[0.46149641275405884, 0.30150124430656433, -0.17207971215248108]","[0.48451948165893555, 0.3032647371292114, -0.0881957858800888]","[0.4583970606327057, 0.30419114232063293, -0.09188394993543625]","[0.47777050733566284, 0.3259679675102234, -0.15016117691993713]","[0.4667460322380066, 0.3271358609199524, -0.1511729657649994]","[0.5056899189949036, 0.35822588205337524, -0.05013052746653557]","[0.43813008069992065, 0.3624951243400574, -0.05690125375986099]","[0.5282257795333862, 0.3911728858947754, -0.17161427438259125]","[0.4148281216621399, 0.3951454162597656, -0.17222675681114197]","[0.5419237613677979, 0.39646247029304504, -0.3617030382156372]","[0.41184335947036743, 0.39338403940200806, -0.33874619007110596]","[0.547919511795044, 0.3975090980529785, -0.4016803205013275]","[0.40653929114341736, 0.39030879735946655, -0.37693649530410767]","[0.541509747505188, 0.3934060037136078, -0.40526995062828064]","[0.4144221246242523, 0.38770586252212524, -0.37470561265945435]","[0.5374429225921631, 0.3941460847854614, -0.36928844451904297]","[0.4184138774871826, 0.38970863819122314, -0.343065470457077]","[0.49938350915908813, 0.5416507124900818, 0.002090754918754101]","[0.4586328864097595, 0.5455682277679443, -0.002097005257382989]","[0.51397305727005, 0.6483864784240723, -0.0027697570621967316]","[0.44771844148635864, 0.6551990509033203, 0.02403142862021923]","[0.5167986154556274, 0.7378009557723999, 0.16728994250297546]","[0.4498292803764343, 0.7446531653404236, 0.20000731945037842]","[0.5130399465560913, 0.7452875971794128, 0.18028506636619568]","[0.45389336347579956, 0.7520667314529419, 0.214140847325325]","[0.5195703506469727, 0.7823624610900879, 0.09922713786363602]","[0.44472312927246094, 0.7928532958030701, 0.14185303449630737]"
"[0.4711245000362396, 0.3359820246696472, -0.17883029580116272]","[0.4752592146396637, 0.32273489236831665, -0.16976849734783173]","[0.47823166847229004, 0.32239365577697754, -0.16978251934051514]","[0.48051539063453674, 0.3223770260810852, -0.16982991993427277]","[0.46660152077674866, 0.323653906583786, -0.16874712705612183]","[0.46391353011131287, 0.32377123832702637, -0.16874270141124725]","[0.4612620770931244, 0.3241863548755646, -0.168695330619812]","[0.48382502794265747, 0.3247010409832001, -0.08765007555484772]","[0.45840734243392944, 0.3266143202781677, -0.08588556945323944]","[0.47715920209884644, 0.3477812111377716, -0.14713934063911438]","[0.46632280945777893, 0.34840044379234314, -0.1460515558719635]","[0.5056086778640747, 0.375028133392334, -0.0469975546002388]","[0.4387645125389099, 0.3810383379459381, -0.049579255282878876]","[0.5284210443496704, 0.4064670503139496, -0.16482475399971008]","[0.4165385663509369, 0.41119325160980225, -0.1645323932170868]","[0.5429093241691589, 0.4148816466331482, -0.3539714217185974]","[0.4118865430355072, 0.40879011154174805, -0.33930352330207825]","[0.548104465007782, 0.41730228066444397, -0.39365318417549133]","[0.4065897464752197, 0.40907707810401917, -0.3786979615688324]","[0.5418419241905212, 0.4140518307685852, -0.39981216192245483]","[0.4143711030483246, 0.4074628949165344, -0.37804359197616577]","[0.5386102795600891, 0.4147382974624634, -0.36249545216560364]","[0.41839680075645447, 0.40790989995002747, -0.34472471475601196]","[0.49909549951553345, 0.5509723424911499, 0.0014408333227038383]","[0.45868587493896484, 0.554270327091217, -0.0014166317414492369]","[0.5142645239830017, 0.6549922227859497, -0.0235251747071743]","[0.44793981313705444, 0.6602438688278198, 0.012461810372769833]","[0.5168116092681885, 0.7382820844650269, 0.14914970099925995]","[0.44979745149612427, 0.7459399104118347, 0.1920851618051529]","[0.5130680799484253, 0.745302677154541, 0.16257244348526]","[0.4538215100765228, 0.7529324889183044, 0.2065402716398239]","[0.5198983550071716, 0.7825933694839478, 0.08080046623945236]","[0.44472748041152954, 0.7929508686065674, 0.13429869711399078]"
