NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.5051277279853821, 0.19967733323574066, -0.04417894408106804]","[0.5002199411392212, 0.18501777946949005, -0.036882296204566956]","[0.49921077489852905, 0.18465951085090637, -0.03687912970781326]","[0.49811044335365295, 0.18430374562740326, -0.0368720106780529]","[0.49920159578323364, 0.18566012382507324, -0.061303019523620605]","[0.4973798394203186, 0.1857967972755432, -0.06130916625261307]","[0.49544867873191833, 0.18601492047309875, -0.061303842812776566]","[0.487297385931015, 0.19055531919002533, 0.015570061281323433]","[0.4845558702945709, 0.19316312670707703, -0.10792537033557892]","[0.5013641119003296, 0.21610255539417267, -0.02001720294356346]","[0.5000766515731812, 0.2169937789440155, -0.05268615484237671]","[0.475454717874527, 0.27555954456329346, 0.10643337666988373]","[0.4853268265724182, 0.26237958669662476, -0.16498002409934998]","[0.5261296033859253, 0.31304311752319336, 0.1552508920431137]","[0.54763263463974, 0.2772776782512665, -0.21617205440998077]","[0.5723777413368225, 0.33338138461112976, 0.11848092079162598]","[0.6087133884429932, 0.2885451912879944, -0.1975083202123642]","[0.5833204984664917, 0.3352380394935608, 0.12450557947158813]","[0.6245813369750977, 0.29462921619415283, -0.22679503262043]","[0.5849977731704712, 0.3314231336116791, 0.09598469734191895]","[0.6252906918525696, 0.28941652178764343, -0.2044305056333542]","[0.5842018723487854, 0.33099091053009033, 0.10485802590847015]","[0.6196486353874207, 0.2898520827293396, -0.18880590796470642]","[0.4781023859977722, 0.47034454345703125, 0.07872627675533295]","[0.47986745834350586, 0.4738057851791382, -0.0788612812757492]","[0.4760499894618988, 0.609044075012207, 0.16609692573547363]","[0.47118234634399414, 0.6257417798042297, -0.011793370358645916]","[0.4625617563724518, 0.7323771715164185, 0.27539509534835815]","[0.4553973078727722, 0.7670960426330566, 0.07562477886676788]","[0.454394668340683, 0.7559045553207397, 0.2849504351615906]","[0.44641485810279846, 0.7951414585113525, 0.08204104006290436]","[0.49200716614723206, 0.7625886797904968, 0.25429731607437134]","[0.49219122529029846, 0.7984782457351685, 0.026912745088338852]"
"[0.5051265954971313, 0.19966472685337067, -0.04478863999247551]","[0.5002260804176331, 0.1849943995475769, -0.03798304498195648]","[0.4992242753505707, 0.18462994694709778, -0.03798554092645645]","[0.4981320798397064, 0.18426984548568726, -0.03798190504312515]","[0.49919819831848145, 0.18566031754016876, -0.06284491717815399]","[0.4973714351654053, 0.18580693006515503, -0.0628456249833107]","[0.4954276978969574, 0.18605563044548035, -0.06285309791564941]","[0.48731160163879395, 0.19052790105342865, 0.01417404692620039]","[0.48453864455223083, 0.19324517250061035, -0.10752268880605698]","[0.5013719797134399, 0.21610082685947418, -0.020647022873163223]","[0.5000458359718323, 0.2169937789440155, -0.053779613226652145]","[0.47556009888648987, 0.27585723996162415, 0.10665172338485718]","[0.48516660928726196, 0.26230984926223755, -0.16445200145244598]","[0.5262147188186646, 0.31369951367378235, 0.1560068577528]","[0.5476446747779846, 0.27542176842689514, -0.21584706008434296]","[0.5724241733551025, 0.3355107307434082, 0.12232594192028046]","[0.6088557243347168, 0.28801071643829346, -0.19857469201087952]","[0.5833278298377991, 0.33755624294281006, 0.1299157440662384]","[0.6245124340057373, 0.293857604265213, -0.227789968252182]","[0.585070013999939, 0.3340645134449005, 0.10110443830490112]","[0.6252368688583374, 0.2886982560157776, -0.20543260872364044]","[0.5842537879943848, 0.3329721689224243, 0.10887477546930313]","[0.6195679306983948, 0.28912103176116943, -0.1898556351661682]","[0.4780336022377014, 0.47089025378227234, 0.07849739491939545]","[0.47946372628211975, 0.47418084740638733, -0.07863860577344894]","[0.47603559494018555, 0.6090760827064514, 0.16586044430732727]","[0.4711743891239166, 0.6259357333183289, -0.013650123961269855]","[0.4626665711402893, 0.7319574952125549, 0.27505069971084595]","[0.4553653299808502, 0.7671282291412354, 0.06952457129955292]","[0.45441898703575134, 0.7551237940788269, 0.2846658229827881]","[0.4463532865047455, 0.7952260971069336, 0.07547374069690704]","[0.49200016260147095, 0.7625274658203125, 0.25461697578430176]","[0.49226897954940796, 0.7987417578697205, 0.020116165280342102]"
"[0.5051250457763672, 0.19972197711467743, -0.05132554844021797]","[0.5002288818359375, 0.18500709533691406, -0.04432859271764755]","[0.49923938512802124, 0.18463610112667084, -0.04433083534240723]","[0.49816688895225525, 0.1842724084854126, -0.04432835057377815]","[0.4991881251335144, 0.1857282817363739, -0.0691232830286026]","[0.4973427355289459, 0.18593236804008484, -0.06911731511354446]","[0.49536579847335815, 0.18626821041107178, -0.0691331997513771]","[0.4873606562614441, 0.19053032994270325, 0.010633043013513088]","[0.48443174362182617, 0.19360186159610748, -0.10730572789907455]","[0.5013777017593384, 0.21618446707725525, -0.02602441981434822]","[0.500023365020752, 0.21712899208068848, -0.05893828719854355]","[0.47567492723464966, 0.27607494592666626, 0.10668358951807022]","[0.4847866892814636, 0.26221126317977905, -0.16428831219673157]","[0.5262195467948914, 0.3148110806941986, 0.15829333662986755]","[0.5476311445236206, 0.2744245231151581, -0.21490254998207092]","[0.5724231004714966, 0.33685824275016785, 0.12696877121925354]","[0.6089067459106445, 0.28770187497138977, -0.19901959598064423]","[0.5832511782646179, 0.3392719626426697, 0.13503149151802063]","[0.6244411468505859, 0.2932884991168976, -0.2278100550174713]","[0.585162341594696, 0.3361135721206665, 0.10655214637517929]","[0.6251791715621948, 0.2883320450782776, -0.20586666464805603]","[0.5839108228683472, 0.3345412015914917, 0.11380761861801147]","[0.6194928884506226, 0.28882110118865967, -0.19038176536560059]","[0.47786837816238403, 0.4710707366466522, 0.07804052531719208]","[0.4788595736026764, 0.4745834469795227, -0.07819096744060516]","[0.4760364592075348, 0.6088180541992188, 0.16973206400871277]","[0.4712155759334564, 0.625942587852478, -0.01684170588850975]","[0.4632810056209564, 0.7304984331130981, 0.2812841832637787]","[0.45536476373672485, 0.7672105431556702, 0.05742489546537399]","[0.4549811780452728, 0.7520766258239746, 0.2912592589855194]","[0.4463375508785248, 0.7953866720199585, 0.06255893409252167]","[0.4920000433921814, 0.7593482732772827, 0.2633667588233948]","[0.4923069477081299, 0.7987723350524902, 0.0072079249657690525]"
"[0.5051356554031372, 0.1997051239013672, -0.053385358303785324]","[0.5002567768096924, 0.18498452007770538, -0.046145711094141006]","[0.4992896616458893, 0.18460926413536072, -0.04614778608083725]","[0.4982437491416931, 0.18424175679683685, -0.04614334553480148]","[0.49919477105140686, 0.1857263296842575, -0.07097817957401276]","[0.4973450303077698, 0.18593433499336243, -0.07097208499908447]","[0.4953646659851074, 0.18628300726413727, -0.07099120318889618]","[0.4874953329563141, 0.19049854576587677, 0.009135565720498562]","[0.4844400882720947, 0.19363011419773102, -0.10708315670490265]","[0.5014117956161499, 0.21618101000785828, -0.028166064992547035]","[0.5000268220901489, 0.2171311229467392, -0.06104364991188049]","[0.4757574498653412, 0.2761475145816803, 0.10616365820169449]","[0.4847880005836487, 0.2620651125907898, -0.16422919929027557]","[0.5263699293136597, 0.3151049017906189, 0.1558477282524109]","[0.5476266741752625, 0.2744565010070801, -0.21292193233966827]","[0.5724313855171204, 0.3372180759906769, 0.12114976346492767]","[0.6088961362838745, 0.2875056862831116, -0.19656147062778473]","[0.5832704901695251, 0.3394451141357422, 0.12850825488567352]","[0.6243932247161865, 0.29287031292915344, -0.22476473450660706]","[0.5851770639419556, 0.336480975151062, 0.10037051141262054]","[0.6251434087753296, 0.2879444360733032, -0.20288097858428955]","[0.5839293599128723, 0.3348562717437744, 0.10799439251422882]","[0.6194426417350769, 0.28849729895591736, -0.1879098117351532]","[0.47720223665237427, 0.47109243273735046, 0.07789453119039536]","[0.4786641001701355, 0.4746444821357727, -0.07804686576128006]","[0.47600501775741577, 0.6086995601654053, 0.16951888799667358]","[0.47161993384361267, 0.6259494423866272, -0.018912386149168015]","[0.463672399520874, 0.7296199202537537, 0.28066200017929077]","[0.45536303520202637, 0.7672564387321472, 0.053659867495298386]","[0.45544904470443726, 0.7501658797264099, 0.2905299961566925]","[0.44633030891418457, 0.7954111099243164, 0.0587073490023613]","[0.49203401803970337, 0.7565270066261292, 0.26261764764785767]","[0.492320716381073, 0.798700213432312, 0.0037555438466370106]"
"[0.5053306221961975, 0.19968745112419128, -0.05471567437052727]","[0.500580370426178, 0.18498434126377106, -0.047167155891656876]","[0.49968090653419495, 0.18460862338542938, -0.04716723784804344]","[0.4987006187438965, 0.1842406839132309, -0.04715937376022339]","[0.4994562566280365, 0.1857277750968933, -0.07183943688869476]","[0.4976486563682556, 0.1859377920627594, -0.07183308899402618]","[0.4956398010253906, 0.1862921416759491, -0.07185151427984238]","[0.48810210824012756, 0.19044484198093414, 0.008626479655504227]","[0.4848812222480774, 0.1936202198266983, -0.10663457214832306]","[0.5016600489616394, 0.21616186201572418, -0.02941950224339962]","[0.5001872181892395, 0.21710680425167084, -0.06203576922416687]","[0.4758395254611969, 0.2761618494987488, 0.10621486604213715]","[0.4851081371307373, 0.2615484595298767, -0.16353103518486023]","[0.5265516042709351, 0.31514662504196167, 0.15499088168144226]","[0.5478795766830444, 0.2742900848388672, -0.2104531079530716]","[0.572465181350708, 0.33722594380378723, 0.11831100285053253]","[0.6088996529579163, 0.2873312532901764, -0.19380119442939758]","[0.5832862257957458, 0.33938726782798767, 0.125335231423378]","[0.6242666840553284, 0.29238492250442505, -0.22154001891613007]","[0.585236132144928, 0.3364216387271881, 0.09756574779748917]","[0.6249685287475586, 0.2875800132751465, -0.19976559281349182]","[0.5839909315109253, 0.33491209149360657, 0.1052367314696312]","[0.6193709373474121, 0.2882024347782135, -0.18511591851711273]","[0.4766528010368347, 0.46940383315086365, 0.07796403020620346]","[0.4784262776374817, 0.47394993901252747, -0.07811879366636276]","[0.476041704416275, 0.607283890247345, 0.17330282926559448]","[0.4723227024078369, 0.6258677840232849, -0.029766898602247238]","[0.46441951394081116, 0.7271170616149902, 0.2868056893348694]","[0.45536771416664124, 0.7671900987625122, 0.030818719416856766]","[0.4563063085079193, 0.7461453080177307, 0.29686975479125977]","[0.4463326930999756, 0.7953246831893921, 0.03451935946941376]","[0.4921371340751648, 0.7518043518066406, 0.2704722285270691]","[0.4923226237297058, 0.7981462478637695, -0.021694917231798172]"
"[0.5055447220802307, 0.1996181309223175, -0.05276232957839966]","[0.5008441209793091, 0.1849519908428192, -0.04549329727888107]","[0.4999507963657379, 0.1845693439245224, -0.04549332708120346]","[0.4989737570285797, 0.1841912865638733, -0.04547809809446335]","[0.4997974932193756, 0.1856846958398819, -0.07027863711118698]","[0.4981045722961426, 0.18587684631347656, -0.07027469575405121]","[0.49617815017700195, 0.18620170652866364, -0.07029474526643753]","[0.48853445053100586, 0.19024835526943207, 0.008697427809238434]","[0.4857814908027649, 0.19330814480781555, -0.10621380805969238]","[0.5018559694290161, 0.21603266894817352, -0.028315160423517227]","[0.5004467368125916, 0.21692757308483124, -0.06104505807161331]","[0.4758407175540924, 0.27620548009872437, 0.10631437599658966]","[0.48551860451698303, 0.261152982711792, -0.1634100079536438]","[0.5267893671989441, 0.31517156958580017, 0.15008202195167542]","[0.5480531454086304, 0.27431389689445496, -0.20921273529529572]","[0.5726078748703003, 0.3372097909450531, 0.10836150497198105]","[0.6089249849319458, 0.2873401343822479, -0.1916060745716095]","[0.5832989811897278, 0.3392992615699768, 0.11413971334695816]","[0.6242250800132751, 0.2921797037124634, -0.21996989846229553]","[0.5852524042129517, 0.33638709783554077, 0.08602428436279297]","[0.6249431371688843, 0.2873189151287079, -0.19764746725559235]","[0.5840969085693359, 0.3348458707332611, 0.09495586156845093]","[0.6193263530731201, 0.288150817155838, -0.18279701471328735]","[0.4763124883174896, 0.4691947400569916, 0.07829485833644867]","[0.47834286093711853, 0.47362789511680603, -0.07844527065753937]","[0.47604671120643616, 0.6069954633712769, 0.17322084307670593]","[0.47317686676979065, 0.6257522702217102, -0.02823091670870781]","[0.46454018354415894, 0.7265058755874634, 0.2870104908943176]","[0.4554043710231781, 0.7668594121932983, 0.03558654710650444]","[0.4564529061317444, 0.7448594570159912, 0.2970479130744934]","[0.4463474154472351, 0.7947797179222107, 0.03948727622628212]","[0.492135614156723, 0.7498200535774231, 0.26941749453544617]","[0.4923214316368103, 0.7981663346290588, -0.015738967806100845]"
"[0.5059686303138733, 0.19906695187091827, -0.06250797212123871]","[0.5012539029121399, 0.1845884472131729, -0.053970515727996826]","[0.500403642654419, 0.18418312072753906, -0.05397024750709534]","[0.499469131231308, 0.18377786874771118, -0.05395671725273132]","[0.5002063512802124, 0.1853659301996231, -0.07877901941537857]","[0.49859124422073364, 0.18557743728160858, -0.07877541333436966]","[0.49671563506126404, 0.18590906262397766, -0.07879220694303513]","[0.4892982542514801, 0.18971045315265656, 0.005049900617450476]","[0.48646196722984314, 0.19298206269741058, -0.1084103137254715]","[0.5023884773254395, 0.21552307903766632, -0.03610917180776596]","[0.5009100437164307, 0.2164538949728012, -0.06885458528995514]","[0.4758634567260742, 0.2761862576007843, 0.10588134825229645]","[0.4861973822116852, 0.26108554005622864, -0.16442576050758362]","[0.5268149375915527, 0.3151862323284149, 0.14856985211372375]","[0.548235297203064, 0.2749117612838745, -0.20931696891784668]","[0.5726281404495239, 0.3371906578540802, 0.10780942440032959]","[0.6090826392173767, 0.2875412106513977, -0.1929062306880951]","[0.5831443667411804, 0.3392311632633209, 0.1140906810760498]","[0.6243659853935242, 0.2922644019126892, -0.22149989008903503]","[0.5852528810501099, 0.3363257050514221, 0.0860566794872284]","[0.6251073479652405, 0.2874227464199066, -0.19926759600639343]","[0.5841249227523804, 0.33487430214881897, 0.09444285929203033]","[0.6194811463356018, 0.28822946548461914, -0.18417100608348846]","[0.4759728014469147, 0.4691806733608246, 0.07849142700433731]","[0.47776514291763306, 0.473552405834198, -0.07864655554294586]","[0.4760461449623108, 0.6068509221076965, 0.17285725474357605]","[0.4736076295375824, 0.6254768967628479, -0.025760317221283913]","[0.46451979875564575, 0.7266062498092651, 0.28550562262535095]","[0.4554273188114166, 0.7665026187896729, 0.046654339879751205]","[0.45640549063682556, 0.7452701926231384, 0.2954384684562683]","[0.4463476240634918, 0.7943534255027771, 0.05161536484956741]","[0.49208706617355347, 0.7494350075721741, 0.267637699842453]","[0.4922908842563629, 0.7983553409576416, -0.00335317593999207]"
"[0.506548285484314, 0.1989600658416748, -0.04857899248600006]","[0.5018540620803833, 0.18451820313930511, -0.04168454930186272]","[0.5009828805923462, 0.18410904705524445, -0.041686031967401505]","[0.5000307559967041, 0.18369975686073303, -0.041670531034469604]","[0.5009491443634033, 0.18525466322898865, -0.06766475737094879]","[0.4994453489780426, 0.18542295694351196, -0.06766244024038315]","[0.49771738052368164, 0.18568827211856842, -0.06769029796123505]","[0.4899543225765228, 0.1895575225353241, 0.010374845936894417]","[0.48760786652565, 0.19257259368896484, -0.1069854348897934]","[0.5028880834579468, 0.21539825201034546, -0.024827565997838974]","[0.5015321373939514, 0.21629738807678223, -0.059158362448215485]","[0.47589439153671265, 0.2763199210166931, 0.10724449157714844]","[0.48634862899780273, 0.2610664963722229, -0.16378794610500336]","[0.5268334150314331, 0.31520071625709534, 0.1490958034992218]","[0.5482245683670044, 0.2762734591960907, -0.20823819935321808]","[0.5726926326751709, 0.3371576964855194, 0.11070247739553452]","[0.6090774536132812, 0.2880464494228363, -0.1893116533756256]","[0.5831185579299927, 0.33901166915893555, 0.1186407059431076]","[0.6243413686752319, 0.29260408878326416, -0.21766877174377441]","[0.5852972269058228, 0.3362671732902527, 0.09002967923879623]","[0.6250938773155212, 0.28771448135375977, -0.19507497549057007]","[0.5841454267501831, 0.3348643481731415, 0.09738282859325409]","[0.6194612979888916, 0.2884884178638458, -0.18036679923534393]","[0.4754204750061035, 0.4691168963909149, 0.07846398651599884]","[0.4772958755493164, 0.47350040078163147, -0.07861582934856415]","[0.4760661721229553, 0.6068982481956482, 0.16988755762577057]","[0.4742879271507263, 0.6256436705589294, -0.025235464796423912]","[0.46429863572120667, 0.7272956967353821, 0.27780213952064514]","[0.45548757910728455, 0.7663554549217224, 0.050538938492536545]","[0.45608144998550415, 0.746854305267334, 0.2871403992176056]","[0.4463779330253601, 0.7941131591796875, 0.05592261627316475]","[0.49208736419677734, 0.7497919797897339, 0.25963205099105835]","[0.49230247735977173, 0.7983679175376892, 0.0018081527668982744]"
"[0.5067116022109985, 0.19933001697063446, -0.04327742010354996]","[0.5020670890808105, 0.1846768707036972, -0.03691822662949562]","[0.5011759400367737, 0.18425723910331726, -0.03692156448960304]","[0.5002094507217407, 0.1838463842868805, -0.03690517693758011]","[0.5012898445129395, 0.18539178371429443, -0.06292645633220673]","[0.4998617172241211, 0.18553097546100616, -0.06292201578617096]","[0.49823126196861267, 0.18576495349407196, -0.06294971704483032]","[0.49021846055984497, 0.18963584303855896, 0.012051453813910484]","[0.48840898275375366, 0.19257940351963043, -0.10601045191287994]","[0.5029827952384949, 0.2156323492527008, -0.02056383527815342]","[0.5017455220222473, 0.216530904173851, -0.05492854118347168]","[0.4756022095680237, 0.27633026242256165, 0.10721118748188019]","[0.4878574013710022, 0.26135310530662537, -0.16298630833625793]","[0.5265414714813232, 0.31496375799179077, 0.14521385729312897]","[0.5484408140182495, 0.27858051657676697, -0.20468994975090027]","[0.5726659893989563, 0.3365262746810913, 0.10192648321390152]","[0.6090704798698425, 0.28952571749687195, -0.18104837834835052]","[0.5821770429611206, 0.33703041076660156, 0.10746219009160995]","[0.6243280172348022, 0.2942083477973938, -0.20907005667686462]","[0.5846046805381775, 0.33506616950035095, 0.07956325262784958]","[0.6250439286231995, 0.28910893201828003, -0.18718548119068146]","[0.5836763978004456, 0.33418959379196167, 0.08857902884483337]","[0.6194452047348022, 0.2896406054496765, -0.1723613440990448]","[0.4737277626991272, 0.46924662590026855, 0.07859461009502411]","[0.47684964537620544, 0.4743611514568329, -0.07874686270952225]","[0.47595006227493286, 0.6084990501403809, 0.16854482889175415]","[0.4751385748386383, 0.6284151077270508, -0.020372258499264717]","[0.4632214605808258, 0.7290058732032776, 0.27294161915779114]","[0.45555272698402405, 0.7663560509681702, 0.06314291059970856]","[0.455223023891449, 0.7501609921455383, 0.2819547951221466]","[0.44640231132507324, 0.7940089106559753, 0.06944630295038223]","[0.4920497536659241, 0.7499806880950928, 0.25582215189933777]","[0.49234360456466675, 0.7983558773994446, 0.01839071325957775]"
"[0.5074170827865601, 0.20107510685920715, -0.040709398686885834]","[0.5027652978897095, 0.18585436046123505, -0.034534383565187454]","[0.5017811059951782, 0.18545487523078918, -0.0345383919775486]","[0.5007436275482178, 0.18509237468242645, -0.03452080488204956]","[0.5023027658462524, 0.1864071488380432, -0.0606374628841877]","[0.5009934306144714, 0.1864318698644638, -0.060634441673755646]","[0.49956613779067993, 0.18654392659664154, -0.060658372938632965]","[0.4904824197292328, 0.1908201426267624, 0.012967994436621666]","[0.48990216851234436, 0.19308878481388092, -0.10565285384654999]","[0.5033861994743347, 0.2169765681028366, -0.018511444330215454]","[0.5025054216384888, 0.2177785038948059, -0.05292930081486702]","[0.47542181611061096, 0.27751773595809937, 0.10701270401477814]","[0.48922285437583923, 0.2636397182941437, -0.1629360020160675]","[0.526802659034729, 0.31497642397880554, 0.135818213224411]","[0.5492562055587769, 0.2814415991306305, -0.2000817358493805]","[0.5726720094680786, 0.33504346013069153, 0.08371110260486603]","[0.6103417873382568, 0.292694091796875, -0.16106532514095306]","[0.581896185874939, 0.33410608768463135, 0.08672446757555008]","[0.6257262825965881, 0.2961147129535675, -0.18703189492225647]","[0.5846177339553833, 0.33277180790901184, 0.06008954718708992]","[0.6261076331138611, 0.29106029868125916, -0.16618776321411133]","[0.5837167501449585, 0.33286985754966736, 0.07044641673564911]","[0.6203211545944214, 0.29230090975761414, -0.15246686339378357]","[0.47251996397972107, 0.4718722105026245, 0.07930069416761398]","[0.47575387358665466, 0.4784119129180908, -0.07944075018167496]","[0.4762183129787445, 0.6111618280410767, 0.1709619164466858]","[0.47735971212387085, 0.6325657963752747, -0.013205448165535927]","[0.4621127247810364, 0.7313774228096008, 0.27548810839653015]","[0.45574265718460083, 0.7663630247116089, 0.0783005803823471]","[0.453289657831192, 0.7541542649269104, 0.2843720316886902]","[0.44633036851882935, 0.7939208149909973, 0.08552929013967514]","[0.4906463027000427, 0.7506927251815796, 0.26043808460235596]","[0.4923848509788513, 0.7983641028404236, 0.037497565150260925]"
"[0.5093592405319214, 0.2016133815050125, -0.05131671577692032]","[0.5049870610237122, 0.18665164709091187, -0.04543619602918625]","[0.5040717720985413, 0.18629665672779083, -0.0454561784863472]","[0.5030890703201294, 0.18599317967891693, -0.04544362425804138]","[0.504254937171936, 0.18721063435077667, -0.07183323800563812]","[0.5027905702590942, 0.18727242946624756, -0.07182010263204575]","[0.5012454986572266, 0.18742820620536804, -0.07183877378702164]","[0.49218177795410156, 0.19213953614234924, 0.0032956465147435665]","[0.49101394414901733, 0.19454222917556763, -0.11626911163330078]","[0.5054674744606018, 0.2177191823720932, -0.02866790071129799]","[0.5041481256484985, 0.21863500773906708, -0.06338851153850555]","[0.4767623841762543, 0.2804739773273468, 0.09638699889183044]","[0.4894605576992035, 0.26940232515335083, -0.16975216567516327]","[0.5292822122573853, 0.3149731457233429, 0.12646883726119995]","[0.5502971410751343, 0.28584957122802734, -0.20886453986167908]","[0.5738505125045776, 0.3352314531803131, 0.07403267920017242]","[0.6111786961555481, 0.29637786746025085, -0.16883748769760132]","[0.5833672285079956, 0.3341222405433655, 0.07620672136545181]","[0.6270033717155457, 0.29962727427482605, -0.1989189088344574]","[0.5850768685340881, 0.33286553621292114, 0.04915185645222664]","[0.6274410486221313, 0.29462581872940063, -0.18213489651679993]","[0.5845869183540344, 0.3329930901527405, 0.060678280889987946]","[0.6213412880897522, 0.2960939109325409, -0.16326068341732025]","[0.47125834226608276, 0.4803585410118103, 0.07931102812290192]","[0.4737800657749176, 0.48861807584762573, -0.07944543659687042]","[0.47661417722702026, 0.6141716837882996, 0.18403004109859467]","[0.4813779890537262, 0.6372429132461548, 0.0020400583744049072]","[0.45845428109169006, 0.7338634133338928, 0.3033701479434967]","[0.4558059573173523, 0.7663730382919312, 0.11031173169612885]","[0.44804924726486206, 0.7583717107772827, 0.31373757123947144]","[0.4462003707885742, 0.7939234972000122, 0.1192810982465744]","[0.48568835854530334, 0.7514495849609375, 0.2871989607810974]","[0.4921502470970154, 0.7983667254447937, 0.07190240919589996]"
"[0.5115845799446106, 0.21071237325668335, -0.051716484129428864]","[0.5080471634864807, 0.19516624510288239, -0.045677609741687775]","[0.5074109435081482, 0.19486087560653687, -0.045694004744291306]","[0.5066789388656616, 0.19457624852657318, -0.045682232826948166]","[0.5065990090370178, 0.1956028789281845, -0.0718686580657959]","[0.5047874450683594, 0.1956721842288971, -0.07185542583465576]","[0.5028606653213501, 0.1958121806383133, -0.07187481969594955]","[0.4949379861354828, 0.20068280398845673, 0.003942672163248062]","[0.49229317903518677, 0.2029724270105362, -0.11464913934469223]","[0.5080288648605347, 0.22616422176361084, -0.028753716498613358]","[0.5061012506484985, 0.22699372470378876, -0.06328214704990387]","[0.47692567110061646, 0.2871643304824829, 0.09764414280653]","[0.48934298753738403, 0.27410316467285156, -0.16870322823524475]","[0.5307425260543823, 0.31763336062431335, 0.133828803896904]","[0.5506120920181274, 0.29300162196159363, -0.21052439510822296]","[0.57439124584198, 0.3395812213420868, 0.08670928329229355]","[0.6110907793045044, 0.300764262676239, -0.18109746277332306]","[0.584497332572937, 0.3398524224758148, 0.09074579924345016]","[0.6268195509910583, 0.3050230145454407, -0.21147815883159637]","[0.5872845649719238, 0.33888980746269226, 0.06334532797336578]","[0.6274335980415344, 0.29987257719039917, -0.1938033252954483]","[0.5854935050010681, 0.337671160697937, 0.07330755889415741]","[0.6212931871414185, 0.30106303095817566, -0.17502836883068085]","[0.4690730571746826, 0.4902530610561371, 0.0793033316731453]","[0.4712468981742859, 0.4982894957065582, -0.07943783700466156]","[0.4775480329990387, 0.620173990726471, 0.18012520670890808]","[0.483741819858551, 0.6427660584449768, 0.0005495228106155992]","[0.4562511444091797, 0.7394501566886902, 0.2953683137893677]","[0.4558098316192627, 0.7677718997001648, 0.10237029939889908]","[0.4459850788116455, 0.7620041966438293, 0.30545276403427124]","[0.4458882212638855, 0.7948403358459473, 0.11064279079437256]","[0.4847712516784668, 0.757100522518158, 0.27966004610061646]","[0.49208980798721313, 0.7986106872558594, 0.06568333506584167]"
"[0.5131986737251282, 0.22100071609020233, -0.05846136808395386]","[0.5101069211959839, 0.2054935097694397, -0.051967352628707886]","[0.5096627473831177, 0.2053375393152237, -0.05198561027646065]","[0.509111225605011, 0.20521339774131775, -0.0519789457321167]","[0.5082952976226807, 0.20543646812438965, -0.07758922874927521]","[0.5063713788986206, 0.20524752140045166, -0.07757566124200821]","[0.504200279712677, 0.20511163771152496, -0.07759308069944382]","[0.4972502291202545, 0.2109287530183792, -0.0014061590190976858]","[0.49381837248802185, 0.21121492981910706, -0.11774375289678574]","[0.510044276714325, 0.23577500879764557, -0.03526865690946579]","[0.5079241991043091, 0.23595646023750305, -0.06907442212104797]","[0.4770740866661072, 0.29402634501457214, 0.09160491079092026]","[0.48932796716690063, 0.27997466921806335, -0.17170265316963196]","[0.5319708585739136, 0.32208362221717834, 0.12535147368907928]","[0.5505614280700684, 0.30156126618385315, -0.2143210619688034]","[0.5761348009109497, 0.3413506746292114, 0.07754822075366974]","[0.6110330820083618, 0.3070860207080841, -0.1905079483985901]","[0.5893727540969849, 0.3429775536060333, 0.0801200121641159]","[0.6266984343528748, 0.31235969066619873, -0.22046038508415222]","[0.5909428596496582, 0.34178897738456726, 0.053278423845767975]","[0.627413809299469, 0.30746883153915405, -0.2025671750307083]","[0.5898400545120239, 0.34033405780792236, 0.06433321535587311]","[0.6212979555130005, 0.308210551738739, -0.18419188261032104]","[0.46562132239341736, 0.49501660466194153, 0.08026055991649628]","[0.46768665313720703, 0.5036901831626892, -0.08037742227315903]","[0.4799526631832123, 0.6199919581413269, 0.18086999654769897]","[0.48662105202674866, 0.6447716355323792, -0.0015281651867553592]","[0.45634037256240845, 0.7392134666442871, 0.29767340421676636]","[0.45601558685302734, 0.767917275428772, 0.09854473918676376]","[0.4459206163883209, 0.7606791853904724, 0.3081345856189728]","[0.445556104183197, 0.7950544357299805, 0.10669275373220444]","[0.48342829942703247, 0.7554886937141418, 0.2865526080131531]","[0.4916614890098572, 0.7988038659095764, 0.0629875659942627]"
