NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.487480491399765, 0.20761068165302277, -0.1565503031015396]","[0.4915602207183838, 0.1935781091451645, -0.14221593737602234]","[0.494962602853775, 0.19302533566951752, -0.1422240287065506]","[0.49827051162719727, 0.19262093305587769, -0.14223018288612366]","[0.4818486273288727, 0.19563144445419312, -0.13867872953414917]","[0.47908592224121094, 0.19638016819953918, -0.13868829607963562]","[0.47662782669067383, 0.19721446931362152, -0.13864625990390778]","[0.5032262206077576, 0.1991233378648758, -0.06848795711994171]","[0.4752558767795563, 0.20410235226154327, -0.050864774733781815]","[0.49530917406082153, 0.2226473093032837, -0.13034889101982117]","[0.4828675389289856, 0.22351901233196259, -0.12523646652698517]","[0.525285542011261, 0.2865007817745209, -0.07318217307329178]","[0.4580441415309906, 0.29035866260528564, -0.042650870978832245]","[0.544135570526123, 0.224286288022995, -0.22326628863811493]","[0.42397642135620117, 0.2527218163013458, -0.1830964833498001]","[0.5546063780784607, 0.18876942992210388, -0.35482242703437805]","[0.41126173734664917, 0.173783078789711, -0.33080264925956726]","[0.5624553561210632, 0.16824035346508026, -0.38704222440719604]","[0.40000566840171814, 0.14251278340816498, -0.36990809440612793]","[0.5599889755249023, 0.16781458258628845, -0.3858206868171692]","[0.4016408324241638, 0.14003682136535645, -0.36057013273239136]","[0.5545352101325989, 0.17718282341957092, -0.3602903485298157]","[0.4067794680595398, 0.14989742636680603, -0.335045725107193]","[0.5052233934402466, 0.520451009273529, -0.008259910158813]","[0.4617556035518646, 0.514190137386322, 0.008132370188832283]","[0.5092017650604248, 0.6508753895759583, 0.04438535496592522]","[0.44892191886901855, 0.6427456736564636, 0.06551159918308258]","[0.5063639283180237, 0.7534542679786682, 0.21189458668231964]","[0.4503461718559265, 0.7588462233543396, 0.21928977966308594]","[0.503085732460022, 0.7599297165870667, 0.22429940104484558]","[0.454763799905777, 0.7683936357498169, 0.2306220531463623]","[0.5073572397232056, 0.8128290772438049, 0.14277352392673492]","[0.440314918756485, 0.8189437985420227, 0.15550021827220917]"
"[0.48602157831192017, 0.21452006697654724, -0.15715384483337402]","[0.4906865060329437, 0.20105594396591187, -0.1429535448551178]","[0.49419546127319336, 0.20051312446594238, -0.14296026527881622]","[0.4976471960544586, 0.2002672553062439, -0.1429642140865326]","[0.4809318482875824, 0.20278829336166382, -0.1396399587392807]","[0.47820550203323364, 0.20333747565746307, -0.13964900374412537]","[0.47587981820106506, 0.2038111537694931, -0.13960683345794678]","[0.5028864741325378, 0.20684386789798737, -0.06951534748077393]","[0.4744832515716553, 0.20986442267894745, -0.051967959851026535]","[0.4936756491661072, 0.2297939509153366, -0.13086174428462982]","[0.48098286986351013, 0.2306261509656906, -0.1258392035961151]","[0.5246154069900513, 0.2946414053440094, -0.07730226963758469]","[0.4564407467842102, 0.29554545879364014, -0.042472004890441895]","[0.544051468372345, 0.23462089896202087, -0.22634632885456085]","[0.4232698380947113, 0.25642862915992737, -0.17565621435642242]","[0.5552934408187866, 0.18932315707206726, -0.35940855741500854]","[0.409801185131073, 0.17811766266822815, -0.31839340925216675]","[0.5640725493431091, 0.1697244942188263, -0.39147084951400757]","[0.39710667729377747, 0.14468558132648468, -0.3570118546485901]","[0.561660647392273, 0.16893704235553741, -0.390613853931427]","[0.39888352155685425, 0.14230822026729584, -0.34852057695388794]","[0.5551444292068481, 0.1788378804922104, -0.36517518758773804]","[0.40399327874183655, 0.15276972949504852, -0.3230671286582947]","[0.5050336718559265, 0.5254695415496826, -0.008922525681555271]","[0.46157747507095337, 0.5200430154800415, 0.008814661763608456]","[0.5097850561141968, 0.6511844396591187, 0.04582749679684639]","[0.4478565752506256, 0.6438754796981812, 0.06316937506198883]","[0.5063484311103821, 0.7534584999084473, 0.21226122975349426]","[0.4503750205039978, 0.7583650946617126, 0.21720901131629944]","[0.5030335187911987, 0.7599623203277588, 0.22463127970695496]","[0.454881489276886, 0.7680001258850098, 0.228611558675766]","[0.5074347257614136, 0.8127883672714233, 0.1431090384721756]","[0.4403168559074402, 0.8188323378562927, 0.15501409769058228]"
"[0.4855070114135742, 0.22793015837669373, -0.17065100371837616]","[0.4904964864253998, 0.21304963529109955, -0.15739032626152039]","[0.49410414695739746, 0.21286320686340332, -0.15739846229553223]","[0.49758824706077576, 0.2129523754119873, -0.15739312767982483]","[0.4802113473415375, 0.21391065418720245, -0.1537245213985443]","[0.4773654341697693, 0.21431265771389008, -0.15373112261295319]","[0.47507715225219727, 0.21503141522407532, -0.15367521345615387]","[0.5028108954429626, 0.2181098312139511, -0.08423775434494019]","[0.4733467102050781, 0.22118687629699707, -0.0660056620836258]","[0.4933040142059326, 0.2444608509540558, -0.14395858347415924]","[0.4801371097564697, 0.24572423100471497, -0.13858257234096527]","[0.5239070653915405, 0.30312031507492065, -0.08986172080039978]","[0.4547251760959625, 0.30466988682746887, -0.04958689585328102]","[0.544080376625061, 0.23639065027236938, -0.24416856467723846]","[0.4232969880104065, 0.2659786641597748, -0.179827481508255]","[0.5552706122398376, 0.19550156593322754, -0.38415196537971497]","[0.40854644775390625, 0.19375385344028473, -0.33041810989379883]","[0.5643057227134705, 0.1811947226524353, -0.4182043671607971]","[0.39516955614089966, 0.16074632108211517, -0.37420400977134705]","[0.5605584383010864, 0.1809021234512329, -0.4160483777523041]","[0.3973832428455353, 0.1583487093448639, -0.36892539262771606]","[0.5550971031188965, 0.18810488283634186, -0.3899305462837219]","[0.40332522988319397, 0.17184577882289886, -0.33768874406814575]","[0.504947304725647, 0.5315680503845215, -0.009800073690712452]","[0.4610374867916107, 0.5257093906402588, 0.009709608741104603]","[0.5103090405464172, 0.6527541875839233, 0.06163198873400688]","[0.4471004605293274, 0.6464633345603943, 0.07202479988336563]","[0.5063546895980835, 0.753027081489563, 0.23736421763896942]","[0.4504273533821106, 0.7577661871910095, 0.23707890510559082]","[0.5030987858772278, 0.7595348954200745, 0.2511139512062073]","[0.455047607421875, 0.7671916484832764, 0.24967558681964874]","[0.5073286890983582, 0.8127003908157349, 0.17630299925804138]","[0.44031864404678345, 0.8188069462776184, 0.17896470427513123]"
"[0.4852471351623535, 0.24165168404579163, -0.1733672022819519]","[0.4903174340724945, 0.22702236473560333, -0.16087786853313446]","[0.4939987063407898, 0.2266385555267334, -0.1608853042125702]","[0.4975128173828125, 0.22647660970687866, -0.16087928414344788]","[0.47950586676597595, 0.2285950779914856, -0.15615861117839813]","[0.4765459895133972, 0.22909286618232727, -0.15616439282894135]","[0.47440171241760254, 0.22952517867088318, -0.15610799193382263]","[0.5026949048042297, 0.2309219390153885, -0.090461865067482]","[0.47256413102149963, 0.23521578311920166, -0.06737969070672989]","[0.4931575655937195, 0.258502721786499, -0.14747968316078186]","[0.4796147346496582, 0.2609925866127014, -0.1406830996274948]","[0.5235524773597717, 0.31561678647994995, -0.09531773626804352]","[0.4542931020259857, 0.31566327810287476, -0.04921862855553627]","[0.5408167839050293, 0.278967022895813, -0.24561119079589844]","[0.42330384254455566, 0.2879366874694824, -0.16969835758209229]","[0.554442286491394, 0.2162436544895172, -0.38994380831718445]","[0.4073185324668884, 0.203327938914299, -0.31730881333351135]","[0.5638459920883179, 0.19625243544578552, -0.42483076453208923]","[0.394550621509552, 0.17483386397361755, -0.3574330806732178]","[0.5604607462882996, 0.19497884809970856, -0.42399054765701294]","[0.397239089012146, 0.17112788558006287, -0.3511326313018799]","[0.5544499754905701, 0.2038949728012085, -0.39620962738990784]","[0.4032313823699951, 0.18362835049629211, -0.32305482029914856]","[0.5049111247062683, 0.5407519936561584, -0.01232127659022808]","[0.46082034707069397, 0.5346924662590027, 0.012261812575161457]","[0.5105663537979126, 0.6555401086807251, 0.061321813613176346]","[0.4463438391685486, 0.6514991521835327, 0.07190970331430435]","[0.5063716173171997, 0.7524687051773071, 0.23785416781902313]","[0.45043128728866577, 0.7573007345199585, 0.24470731616020203]","[0.5032606720924377, 0.7587830424308777, 0.25258976221084595]","[0.4551001489162445, 0.7662084698677063, 0.2585633099079132]","[0.5071389675140381, 0.8126922845840454, 0.18080489337444305]","[0.440340518951416, 0.818805456161499, 0.19105643033981323]"
"[0.4843437671661377, 0.25473934412002563, -0.16883671283721924]","[0.4896323084831238, 0.24039147794246674, -0.15474924445152283]","[0.49337878823280334, 0.24030916392803192, -0.15475720167160034]","[0.4969082474708557, 0.24043895304203033, -0.1547650396823883]","[0.47876492142677307, 0.24125933647155762, -0.15127252042293549]","[0.47591739892959595, 0.24154400825500488, -0.15126943588256836]","[0.4737178683280945, 0.24189826846122742, -0.1512029469013214]","[0.5020560622215271, 0.24475474655628204, -0.08350391685962677]","[0.47196364402770996, 0.24719081819057465, -0.06680941581726074]","[0.491943895816803, 0.2716567814350128, -0.14356911182403564]","[0.47897499799728394, 0.27275121212005615, -0.1384280025959015]","[0.5205278992652893, 0.3294868767261505, -0.09373387694358826]","[0.4531167447566986, 0.328035831451416, -0.04805053025484085]","[0.5357269048690796, 0.32125574350357056, -0.23519539833068848]","[0.4223102033138275, 0.2963590621948242, -0.16847141087055206]","[0.5540956258773804, 0.2367183119058609, -0.37373775243759155]","[0.40350428223609924, 0.21403247117996216, -0.3053815960884094]","[0.5639174580574036, 0.21525397896766663, -0.40663284063339233]","[0.38958561420440674, 0.18540291488170624, -0.3418227434158325]","[0.5604196786880493, 0.21126936376094818, -0.4052339196205139]","[0.39294198155403137, 0.1813373565673828, -0.3363477289676666]","[0.5543199777603149, 0.2203488051891327, -0.3794751465320587]","[0.39955416321754456, 0.19480906426906586, -0.31121599674224854]","[0.5047885179519653, 0.5480272769927979, -0.012100272811949253]","[0.4606507420539856, 0.5423638820648193, 0.012032400816679]","[0.510839581489563, 0.6602006554603577, 0.0509679839015007]","[0.44570499658584595, 0.6576842665672302, 0.05106828734278679]","[0.5063704252243042, 0.753305196762085, 0.22950522601604462]","[0.45039764046669006, 0.7573130130767822, 0.22432391345500946]","[0.5032618045806885, 0.7599819898605347, 0.24501724541187286]","[0.4551010727882385, 0.766176700592041, 0.23868528008460999]","[0.5071552991867065, 0.8126917481422424, 0.17402592301368713]","[0.4406507611274719, 0.8188233971595764, 0.18289178609848022]"
"[0.4824039041996002, 0.267560750246048, -0.16951094567775726]","[0.48787227272987366, 0.25355908274650574, -0.15590596199035645]","[0.49166470766067505, 0.2535703182220459, -0.15590551495552063]","[0.49523457884788513, 0.25373488664627075, -0.15589529275894165]","[0.4774596095085144, 0.25402262806892395, -0.1518246978521347]","[0.4749496877193451, 0.25405505299568176, -0.1518249809741974]","[0.4726707935333252, 0.25425174832344055, -0.15176351368427277]","[0.5009887218475342, 0.25801312923431396, -0.08558885008096695]","[0.471391499042511, 0.25878629088401794, -0.06600488722324371]","[0.48984450101852417, 0.28447940945625305, -0.1446223258972168]","[0.4774218201637268, 0.285520076751709, -0.1386898159980774]","[0.5198031663894653, 0.3411245346069336, -0.09397967159748077]","[0.45324984192848206, 0.3399900496006012, -0.05017069727182388]","[0.5338675379753113, 0.32781997323036194, -0.245611310005188]","[0.42235511541366577, 0.31162792444229126, -0.1741786003112793]","[0.5542892217636108, 0.24540165066719055, -0.399791955947876]","[0.4015733301639557, 0.23294804990291595, -0.3186510503292084]","[0.5653432607650757, 0.22362929582595825, -0.43557530641555786]","[0.3874601721763611, 0.20615807175636292, -0.3567214608192444]","[0.5627061128616333, 0.21897603571414948, -0.4373158812522888]","[0.3899146616458893, 0.2016940414905548, -0.3476443886756897]","[0.5556362867355347, 0.22829894721508026, -0.40767115354537964]","[0.39632448554039, 0.21329236030578613, -0.3234097361564636]","[0.5038249492645264, 0.5526760220527649, -0.01229012105613947]","[0.46051377058029175, 0.5479185581207275, 0.012235090136528015]","[0.510865330696106, 0.6616513133049011, 0.03117411769926548]","[0.4451669752597809, 0.6607525944709778, 0.0531606562435627]","[0.5063504576683044, 0.753428041934967, 0.2070964127779007]","[0.4504019618034363, 0.7585967779159546, 0.22572116553783417]","[0.5032708644866943, 0.75999915599823, 0.221144437789917]","[0.45512956380844116, 0.7665659785270691, 0.23988914489746094]","[0.506827712059021, 0.8126803636550903, 0.14814405143260956]","[0.4406515955924988, 0.8187659978866577, 0.17703035473823547]"
"[0.4805883765220642, 0.28499123454093933, -0.16226038336753845]","[0.48590287566185, 0.2705771327018738, -0.14945106208324432]","[0.48962515592575073, 0.2707362473011017, -0.14944705367088318]","[0.4931889474391937, 0.2709304094314575, -0.1494285762310028]","[0.4764655530452728, 0.270305335521698, -0.14467625319957733]","[0.4742080271244049, 0.2702520489692688, -0.14468349516391754]","[0.47191962599754333, 0.2703370749950409, -0.14463713765144348]","[0.4995858073234558, 0.27513355016708374, -0.08493905514478683]","[0.47099393606185913, 0.2751743495464325, -0.061514027416706085]","[0.4880581796169281, 0.302688866853714, -0.13942500948905945]","[0.47647571563720703, 0.3024679720401764, -0.1326192170381546]","[0.5171561241149902, 0.3538496792316437, -0.09302294999361038]","[0.4530104696750641, 0.35427120327949524, -0.047848112881183624]","[0.5321123003959656, 0.344341903924942, -0.23423714935779572]","[0.4225456118583679, 0.332244336605072, -0.162302628159523]","[0.5541236400604248, 0.26328808069229126, -0.3813754618167877]","[0.3998230993747711, 0.2530176043510437, -0.30531349778175354]","[0.5648559927940369, 0.23855435848236084, -0.41622790694236755]","[0.38558799028396606, 0.2269531935453415, -0.34321969747543335]","[0.5625830888748169, 0.2328275740146637, -0.41920000314712524]","[0.38861197233200073, 0.22204530239105225, -0.34048327803611755]","[0.555414617061615, 0.24422003328800201, -0.38960716128349304]","[0.39529916644096375, 0.23314140737056732, -0.31244957447052]","[0.5026097297668457, 0.5575857162475586, -0.012201888486742973]","[0.46051496267318726, 0.5526450872421265, 0.012137310579419136]","[0.5110028982162476, 0.6650373339653015, 0.0016362147871404886]","[0.44439297914505005, 0.6643815636634827, -0.009704070165753365]","[0.5062459707260132, 0.7533680200576782, 0.18107643723487854]","[0.45040902495384216, 0.7585951685905457, 0.15422901511192322]","[0.5032809376716614, 0.7597801089286804, 0.19517213106155396]","[0.4551861882209778, 0.76656174659729, 0.1669081747531891]","[0.505730390548706, 0.8128371238708496, 0.12459275871515274]","[0.4406604766845703, 0.8179419636726379, 0.10130896419286728]"
"[0.4797632098197937, 0.30069416761398315, -0.15931405127048492]","[0.48450779914855957, 0.2870200574398041, -0.14603343605995178]","[0.48811736702919006, 0.2870367169380188, -0.14603379368782043]","[0.491567999124527, 0.2870819866657257, -0.14601387083530426]","[0.4756421148777008, 0.28709569573402405, -0.14229035377502441]","[0.4733489453792572, 0.28720352053642273, -0.14230360090732574]","[0.4710114896297455, 0.2873942255973816, -0.14226773381233215]","[0.49779948592185974, 0.291517436504364, -0.07961459457874298]","[0.46977630257606506, 0.2923804223537445, -0.060703277587890625]","[0.4872009754180908, 0.31688392162323, -0.1358257234096527]","[0.4760264754295349, 0.31622424721717834, -0.1303313821554184]","[0.5154565572738647, 0.3655794858932495, -0.08247549831867218]","[0.4521910548210144, 0.36733537912368774, -0.04800931364297867]","[0.5323675870895386, 0.35545337200164795, -0.2251998633146286]","[0.4220035970211029, 0.34757906198501587, -0.16817203164100647]","[0.5542751550674438, 0.29375123977661133, -0.3751562535762787]","[0.39828306436538696, 0.2811392843723297, -0.31434667110443115]","[0.5648464560508728, 0.27634507417678833, -0.40991902351379395]","[0.38340017199516296, 0.2551785707473755, -0.35271745920181274]","[0.5626111030578613, 0.259552001953125, -0.41207242012023926]","[0.3871954381465912, 0.25084489583969116, -0.34768146276474]","[0.5553914904594421, 0.2728540301322937, -0.38301882147789]","[0.3944092392921448, 0.2619997262954712, -0.3207603693008423]","[0.5020968914031982, 0.5604362487792969, -0.009771855548024178]","[0.4606119990348816, 0.5555700063705444, 0.009759774431586266]","[0.5111307501792908, 0.667462944984436, -0.028897549957036972]","[0.4440992474555969, 0.6634269952774048, -0.06953617185354233]","[0.5061598420143127, 0.7533650994300842, 0.1498856246471405]","[0.45043429732322693, 0.758486270904541, 0.10012845695018768]","[0.5032234191894531, 0.7595221400260925, 0.16377705335617065]","[0.4552229046821594, 0.766398012638092, 0.113395556807518]","[0.5057498216629028, 0.8128322958946228, 0.08876995742321014]","[0.4410232603549957, 0.817104697227478, 0.04115866869688034]"
"[0.47955670952796936, 0.32141974568367004, -0.15757595002651215]","[0.4836117625236511, 0.30727630853652954, -0.14422821998596191]","[0.4870457649230957, 0.3070932924747467, -0.14423850178718567]","[0.49046048521995544, 0.30717599391937256, -0.14422807097434998]","[0.4751949906349182, 0.3073827922344208, -0.14165019989013672]","[0.47290897369384766, 0.3073188364505768, -0.1416715532541275]","[0.470470130443573, 0.30737319588661194, -0.14164914190769196]","[0.49611276388168335, 0.31167054176330566, -0.07665248960256577]","[0.46813639998435974, 0.3124907910823822, -0.06220787763595581]","[0.48703837394714355, 0.336872935295105, -0.1333320438861847]","[0.47570714354515076, 0.3356831967830658, -0.12943872809410095]","[0.5141407251358032, 0.38014501333236694, -0.07882416993379593]","[0.45189380645751953, 0.3833358883857727, -0.05408003181219101]","[0.5311806201934814, 0.3782486319541931, -0.23345141112804413]","[0.4214467406272888, 0.36972999572753906, -0.19287671148777008]","[0.5531036853790283, 0.3198273181915283, -0.3944239318370819]","[0.3959067463874817, 0.3085116744041443, -0.34903383255004883]","[0.5647640228271484, 0.3013231158256531, -0.42921146750450134]","[0.3803974688053131, 0.28542420268058777, -0.3862306475639343]","[0.5620283484458923, 0.288200706243515, -0.4285193085670471]","[0.3854233920574188, 0.2803986370563507, -0.383362352848053]","[0.5551961064338684, 0.30048659443855286, -0.401205837726593]","[0.39290040731430054, 0.29003074765205383, -0.3557441532611847]","[0.5020881295204163, 0.5695945620536804, -0.006281337700784206]","[0.4608592987060547, 0.5640334486961365, 0.0063294777646660805]","[0.5119506120681763, 0.6712063550949097, -0.10003060102462769]","[0.44408994913101196, 0.6630732417106628, -0.14483340084552765]","[0.5059680938720703, 0.7528610229492188, 0.06743022054433823]","[0.450503408908844, 0.7587339878082275, 0.016657134518027306]","[0.5031131505966187, 0.7585079669952393, 0.08018752187490463]","[0.4554413855075836, 0.7672395706176758, 0.028967082500457764]","[0.5057834386825562, 0.812552809715271, 0.0103988628834486]","[0.4417451024055481, 0.8168306946754456, -0.04321938008069992]"
"[0.47786563634872437, 0.34156665205955505, -0.14009566605091095]","[0.48164740204811096, 0.3274546265602112, -0.12846951186656952]","[0.4849352240562439, 0.3270148038864136, -0.1284807324409485]","[0.48810330033302307, 0.32683560252189636, -0.12847433984279633]","[0.4737446904182434, 0.32778820395469666, -0.1263275146484375]","[0.47146472334861755, 0.3276090621948242, -0.12635254859924316]","[0.46903499960899353, 0.3274179995059967, -0.1263427883386612]","[0.49370676279067993, 0.32998353242874146, -0.06477746367454529]","[0.46728450059890747, 0.33029434084892273, -0.053865522146224976]","[0.48496609926223755, 0.3538842499256134, -0.1168510913848877]","[0.4746018052101135, 0.3536430597305298, -0.11350635439157486]","[0.5131481289863586, 0.3927697539329529, -0.06141147017478943]","[0.4513290524482727, 0.3973282277584076, -0.04563818499445915]","[0.5313122272491455, 0.39096176624298096, -0.20332121849060059]","[0.421287477016449, 0.3917246460914612, -0.1675947606563568]","[0.553115963935852, 0.34780216217041016, -0.35347333550453186]","[0.39497125148773193, 0.34000295400619507, -0.3121764063835144]","[0.5648013353347778, 0.3322724997997284, -0.38429224491119385]","[0.3793454170227051, 0.3231842815876007, -0.3451846241950989]","[0.5621708631515503, 0.32483193278312683, -0.38459715247154236]","[0.3837997019290924, 0.31735724210739136, -0.3436824679374695]","[0.5557399392127991, 0.3335971534252167, -0.3597491681575775]","[0.3909764885902405, 0.3249158263206482, -0.3183698058128357]","[0.5019665956497192, 0.5745115280151367, -0.004457741975784302]","[0.46148785948753357, 0.5687978267669678, 0.004520582500845194]","[0.5122549533843994, 0.6726552248001099, -0.12196271121501923]","[0.44395384192466736, 0.6624597907066345, -0.15021350979804993]","[0.5056871175765991, 0.7530368566513062, 0.02755342796444893]","[0.45047616958618164, 0.7591418623924255, -0.008769803680479527]","[0.5030089616775513, 0.7586231827735901, 0.03904539346694946]","[0.4554433822631836, 0.7679439187049866, 0.0018917893758043647]","[0.5057660341262817, 0.8121752142906189, -0.02649790048599243]","[0.4425532817840576, 0.8159780502319336, -0.0642993301153183]"
"[0.4767819344997406, 0.36331185698509216, -0.1368236094713211]","[0.48026472330093384, 0.34854212403297424, -0.12547211349010468]","[0.4834677577018738, 0.34825438261032104, -0.12547501921653748]","[0.48660969734191895, 0.3482038974761963, -0.12546953558921814]","[0.47262150049209595, 0.3489367663860321, -0.12394420057535172]","[0.47026610374450684, 0.34887251257896423, -0.12395408004522324]","[0.4678777754306793, 0.3488433063030243, -0.12392003834247589]","[0.49199551343917847, 0.35102131962776184, -0.06183074787259102]","[0.4658431112766266, 0.35129493474960327, -0.05355700105428696]","[0.4835716187953949, 0.3758435845375061, -0.11352065950632095]","[0.47354134917259216, 0.3747952878475189, -0.11094926297664642]","[0.5124305486679077, 0.41353318095207214, -0.0574825219810009]","[0.4487985074520111, 0.41388794779777527, -0.04233832657337189]","[0.5308250784873962, 0.41534778475761414, -0.19881004095077515]","[0.4206791818141937, 0.41180068254470825, -0.16135206818580627]","[0.5527924299240112, 0.389649361371994, -0.3560672402381897]","[0.3934473395347595, 0.3740123212337494, -0.3103187084197998]","[0.5635015964508057, 0.3798472583293915, -0.387373685836792]","[0.37666475772857666, 0.35779139399528503, -0.34308922290802]","[0.5613935589790344, 0.3757777214050293, -0.3878868520259857]","[0.38097232580184937, 0.3526570796966553, -0.3426860570907593]","[0.555806577205658, 0.3807975649833679, -0.3623402714729309]","[0.38776251673698425, 0.3601556122303009, -0.3169885277748108]","[0.501876711845398, 0.58048415184021, -0.0030448283068835735]","[0.4617454409599304, 0.577461302280426, 0.003106207586824894]","[0.5124232172966003, 0.6719229817390442, -0.15470929443836212]","[0.4433908462524414, 0.6620491743087769, -0.16801980137825012]","[0.5053824186325073, 0.7536295652389526, -0.011813006363809109]","[0.45041632652282715, 0.7599582076072693, -0.03486815094947815]","[0.5026800036430359, 0.7591296434402466, -0.0008028956945054233]","[0.4554598927497864, 0.7688733339309692, -0.025121968239545822]","[0.5057843923568726, 0.8121566772460938, -0.06816209107637405]","[0.44265666604042053, 0.815544068813324, -0.09374620020389557]"
"[0.4757002890110016, 0.3850961923599243, -0.1514524519443512]","[0.47954314947128296, 0.3692605793476105, -0.14246854186058044]","[0.48281335830688477, 0.3688942492008209, -0.14245858788490295]","[0.48582178354263306, 0.36882829666137695, -0.14246904850006104]","[0.4715430736541748, 0.370249480009079, -0.14136748015880585]","[0.46906575560569763, 0.37040773034095764, -0.1413697600364685]","[0.4666658043861389, 0.3706560730934143, -0.14131511747837067]","[0.49099332094192505, 0.3714172840118408, -0.07917027920484543]","[0.4644339084625244, 0.37292489409446716, -0.07171111553907394]","[0.48230424523353577, 0.39675962924957275, -0.12715885043144226]","[0.4722798466682434, 0.3962829113006592, -0.12535887956619263]","[0.5119403600692749, 0.4318082630634308, -0.060151148587465286]","[0.44638609886169434, 0.4290722608566284, -0.05515004321932793]","[0.5300576686859131, 0.4392915368080139, -0.21301576495170593]","[0.42018789052963257, 0.4325103759765625, -0.1880446970462799]","[0.5524158477783203, 0.41598960757255554, -0.398886114358902]","[0.39296597242355347, 0.4047980010509491, -0.35250088572502136]","[0.563448429107666, 0.40856823325157166, -0.432816743850708]","[0.3760778605937958, 0.3933905363082886, -0.38664931058883667]","[0.5615386962890625, 0.4020234942436218, -0.43346256017684937]","[0.3802869915962219, 0.39071011543273926, -0.38593047857284546]","[0.5561253428459167, 0.40633001923561096, -0.40544629096984863]","[0.3874095678329468, 0.3969379961490631, -0.359313428401947]","[0.5015885829925537, 0.5847543478012085, -0.0007526554982177913]","[0.4616057872772217, 0.5828433632850647, 0.0007502528023906052]","[0.5128064751625061, 0.6709638237953186, -0.17710217833518982]","[0.4421125054359436, 0.662859320640564, -0.1833498179912567]","[0.5050512552261353, 0.754532516002655, -0.010303850285708904]","[0.4504423141479492, 0.7600048780441284, -0.030825380235910416]","[0.5018083453178406, 0.7597994208335876, 0.003004704136401415]","[0.45556363463401794, 0.7688582539558411, -0.019294969737529755]","[0.5058164596557617, 0.812227189540863, -0.06676015257835388]","[0.4428316056728363, 0.815451979637146, -0.09108822047710419]"
"[0.475663423538208, 0.40880584716796875, -0.14114084839820862]","[0.47952908277511597, 0.3934156596660614, -0.13390246033668518]","[0.48280930519104004, 0.39301422238349915, -0.1338939070701599]","[0.48570236563682556, 0.39262503385543823, -0.1339028775691986]","[0.47139865159988403, 0.39369720220565796, -0.1325845867395401]","[0.4689621925354004, 0.3934879004955292, -0.13257573544979095]","[0.466574490070343, 0.39341703057289124, -0.13252568244934082]","[0.4905301630496979, 0.39321064949035645, -0.07487644255161285]","[0.46382659673690796, 0.39392292499542236, -0.07134614884853363]","[0.4820152819156647, 0.41881099343299866, -0.11718834936618805]","[0.4717330038547516, 0.4181945323944092, -0.11466990411281586]","[0.511922299861908, 0.44618096947669983, -0.053518421947956085]","[0.44569462537765503, 0.447030246257782, -0.04698556289076805]","[0.5298744440078735, 0.46197110414505005, -0.19110149145126343]","[0.42095857858657837, 0.4591849148273468, -0.16359779238700867]","[0.5492501854896545, 0.453774631023407, -0.3694087862968445]","[0.39402449131011963, 0.4454696774482727, -0.32268625497817993]","[0.5611770153045654, 0.4455607533454895, -0.40205225348472595]","[0.37681522965431213, 0.43592172861099243, -0.35490134358406067]","[0.5587159395217896, 0.44063547253608704, -0.40523236989974976]","[0.3831597566604614, 0.4352768659591675, -0.357896625995636]","[0.5530651211738586, 0.44542163610458374, -0.37689894437789917]","[0.3900049924850464, 0.4393766224384308, -0.3301747739315033]","[0.5014902353286743, 0.5906932353973389, -0.0006657008198089898]","[0.4616038203239441, 0.5893966555595398, 0.000683016492985189]","[0.5132380723953247, 0.6705294847488403, -0.1729818880558014]","[0.44099870324134827, 0.6627378463745117, -0.18055495619773865]","[0.504834771156311, 0.755217432975769, -0.028058011084794998]","[0.4506385326385498, 0.7608020305633545, -0.04433337599039078]","[0.5013784170150757, 0.7599434852600098, -0.016772251576185226]","[0.45575761795043945, 0.7697083950042725, -0.03397645056247711]","[0.5058300495147705, 0.8122237324714661, -0.08396778255701065]","[0.44271785020828247, 0.8154750466346741, -0.10073496401309967]"
