NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.483440101146698, 0.22321423888206482, -0.16470828652381897]","[0.48764461278915405, 0.2101484090089798, -0.14826782047748566]","[0.49093762040138245, 0.21053187549114227, -0.14827889204025269]","[0.4939240515232086, 0.21106597781181335, -0.1483079493045807]","[0.47798317670822144, 0.20907652378082275, -0.1464153230190277]","[0.47479018568992615, 0.20886793732643127, -0.14640842378139496]","[0.4720035493373871, 0.20900294184684753, -0.146341010928154]","[0.49794429540634155, 0.21687930822372437, -0.07037205994129181]","[0.4693153500556946, 0.21523098647594452, -0.06126730889081955]","[0.4901411533355713, 0.24033159017562866, -0.13754133880138397]","[0.4778884947299957, 0.2393530309200287, -0.1346188634634018]","[0.5163033604621887, 0.29967907071113586, -0.07053985446691513]","[0.44873327016830444, 0.29365551471710205, -0.0550534650683403]","[0.5325859785079956, 0.28479015827178955, -0.20044679939746857]","[0.4195496439933777, 0.2575932741165161, -0.17147421836853027]","[0.5518366098403931, 0.2042575478553772, -0.3385474979877472]","[0.4094716012477875, 0.16416044533252716, -0.29164451360702515]","[0.5677555203437805, 0.1797364503145218, -0.3715674877166748]","[0.39893263578414917, 0.13318267464637756, -0.32731324434280396]","[0.5648676156997681, 0.17358016967773438, -0.3711591362953186]","[0.40141066908836365, 0.129608154296875, -0.3170261085033417]","[0.5587406158447266, 0.1831892877817154, -0.3453035354614258]","[0.40658092498779297, 0.1424059420824051, -0.29498106241226196]","[0.49492311477661133, 0.5124713182449341, 0.00020885867706965655]","[0.4530404210090637, 0.5069489479064941, -0.00031142416992224753]","[0.504945695400238, 0.6352933049201965, 0.0439758263528347]","[0.44164419174194336, 0.628851592540741, 0.06445053964853287]","[0.4975622296333313, 0.7318639755249023, 0.23018696904182434]","[0.4431263506412506, 0.7390714287757874, 0.2498074471950531]","[0.49391499161720276, 0.7403973937034607, 0.2459167242050171]","[0.44620412588119507, 0.7495800256729126, 0.2651885449886322]","[0.502151370048523, 0.7868260145187378, 0.16876868903636932]","[0.43638259172439575, 0.7930717468261719, 0.19101959466934204]"
"[0.48268771171569824, 0.2396744042634964, -0.16566422581672668]","[0.48722758889198303, 0.22719483077526093, -0.15031714737415314]","[0.4905726909637451, 0.2277001291513443, -0.15032440423965454]","[0.4936152994632721, 0.22825580835342407, -0.15035246312618256]","[0.47744956612586975, 0.22614826261997223, -0.14794638752937317]","[0.47418633103370667, 0.2258913516998291, -0.14793692529201508]","[0.4713900685310364, 0.22572749853134155, -0.1478651463985443]","[0.4976844787597656, 0.23384326696395874, -0.0760202631354332]","[0.4686993658542633, 0.23116323351860046, -0.06420320272445679]","[0.48896604776382446, 0.2561621069908142, -0.13927924633026123]","[0.4770810604095459, 0.255771666765213, -0.13577096164226532]","[0.514534056186676, 0.3111761808395386, -0.07243296504020691]","[0.4484628736972809, 0.30848929286003113, -0.054606784135103226]","[0.5325097441673279, 0.3071138262748718, -0.20136281847953796]","[0.41965919733047485, 0.27654775977134705, -0.1682264506816864]","[0.5535672903060913, 0.21654857695102692, -0.3392530083656311]","[0.4082067608833313, 0.1880684494972229, -0.29983118176460266]","[0.5694606900215149, 0.1901925802230835, -0.3722344934940338]","[0.39723801612854004, 0.1535305678844452, -0.3361503481864929]","[0.5665447115898132, 0.183602437376976, -0.3721204400062561]","[0.39989757537841797, 0.1496204435825348, -0.3288048505783081]","[0.5607005953788757, 0.19476453959941864, -0.3459922671318054]","[0.4054100513458252, 0.16192029416561127, -0.3044012784957886]","[0.49493861198425293, 0.5217236876487732, -0.0001604142744326964]","[0.45303910970687866, 0.5155661702156067, 7.335450209211558e-05]","[0.5054022669792175, 0.6364473700523376, 0.041186314076185226]","[0.4416334629058838, 0.6318163275718689, 0.06286818534135818]","[0.4975660741329193, 0.7296203374862671, 0.2346099317073822]","[0.4432411193847656, 0.7372186183929443, 0.2490500658750534]","[0.49390658736228943, 0.7372714281082153, 0.2516145408153534]","[0.44622212648391724, 0.7474294304847717, 0.26474523544311523]","[0.5021567344665527, 0.7854698896408081, 0.1808217167854309]","[0.43636709451675415, 0.7908142805099487, 0.1942199021577835]"
"[0.4823850691318512, 0.25658902525901794, -0.17035523056983948]","[0.4868294298648834, 0.2429780513048172, -0.15595753490924835]","[0.49022096395492554, 0.2430439442396164, -0.15596359968185425]","[0.4933084547519684, 0.24324272572994232, -0.15598097443580627]","[0.4770830273628235, 0.2429681420326233, -0.1532183587551117]","[0.4738711714744568, 0.2433190643787384, -0.15321704745292664]","[0.47113102674484253, 0.24376951158046722, -0.15315331518650055]","[0.4974847733974457, 0.24841754138469696, -0.08195583522319794]","[0.4684890806674957, 0.25029903650283813, -0.0683111771941185]","[0.4888082444667816, 0.27221038937568665, -0.14402556419372559]","[0.47687655687332153, 0.27236470580101013, -0.13995049893856049]","[0.5143277049064636, 0.3252294659614563, -0.07865821570158005]","[0.44848698377609253, 0.324363648891449, -0.05751945450901985]","[0.5325012803077698, 0.32088375091552734, -0.21861986815929413]","[0.4197212755680084, 0.29306018352508545, -0.17668351531028748]","[0.5535992980003357, 0.2380792200565338, -0.369864284992218]","[0.4059670567512512, 0.2047448754310608, -0.3139039874076843]","[0.5690386295318604, 0.2147064357995987, -0.40458765625953674]","[0.39403408765792847, 0.17101119458675385, -0.3510458767414093]","[0.5661367177963257, 0.21005365252494812, -0.40314823389053345]","[0.3959617018699646, 0.1648036539554596, -0.34421828389167786]","[0.5606199502944946, 0.21987153589725494, -0.376391738653183]","[0.40149521827697754, 0.17794133722782135, -0.3187834620475769]","[0.4948342740535736, 0.5325270891189575, -0.000680010998621583]","[0.45304036140441895, 0.524958610534668, 0.0006087567307986319]","[0.5063108205795288, 0.6401562094688416, 0.041374675929546356]","[0.4412711262702942, 0.6370396018028259, 0.06238025426864624]","[0.49755993485450745, 0.7285153865814209, 0.24714072048664093]","[0.4435337483882904, 0.7349167466163635, 0.255525678396225]","[0.4937954545021057, 0.7351595759391785, 0.2650826573371887]","[0.4463889002799988, 0.7447134256362915, 0.27231475710868835]","[0.5021986365318298, 0.7838314771652222, 0.19459542632102966]","[0.43628859519958496, 0.7875503301620483, 0.2016684114933014]"
"[0.4809178411960602, 0.2751784920692444, -0.15655680000782013]","[0.48482418060302734, 0.26329660415649414, -0.14348319172859192]","[0.48814406991004944, 0.2631990909576416, -0.14349830150604248]","[0.49134597182273865, 0.2632068991661072, -0.143509179353714]","[0.47577720880508423, 0.26416099071502686, -0.1396973431110382]","[0.4729158282279968, 0.26474007964134216, -0.13970878720283508]","[0.47051137685775757, 0.26545047760009766, -0.139670729637146]","[0.4957053065299988, 0.26917505264282227, -0.07801122218370438]","[0.4681227207183838, 0.2717026472091675, -0.058979202061891556]","[0.48788362741470337, 0.28903040289878845, -0.13314345479011536]","[0.4761551022529602, 0.28987962007522583, -0.127535879611969]","[0.5142411589622498, 0.3399783968925476, -0.0770084410905838]","[0.4487989842891693, 0.3414532542228699, -0.049846112728118896]","[0.5324653387069702, 0.3374582827091217, -0.2015475332736969]","[0.41974514722824097, 0.317194402217865, -0.14962871372699738]","[0.5546523332595825, 0.259856641292572, -0.3337683081626892]","[0.40432462096214294, 0.2306288629770279, -0.2695502042770386]","[0.5693746209144592, 0.2300737351179123, -0.36568695306777954]","[0.39187943935394287, 0.2040565311908722, -0.3034304678440094]","[0.5661343932151794, 0.22271080315113068, -0.36528557538986206]","[0.39354372024536133, 0.1962396651506424, -0.30140769481658936]","[0.5604843497276306, 0.2350221872329712, -0.3402820825576782]","[0.39903226494789124, 0.20663848519325256, -0.27614346146583557]","[0.49526166915893555, 0.5414029359817505, -0.0023121607955545187]","[0.45376819372177124, 0.5339081883430481, 0.0023073283955454826]","[0.5068173408508301, 0.6430968642234802, -0.007049092557281256]","[0.44123977422714233, 0.63844233751297, -0.03947921842336655]","[0.49753180146217346, 0.7285566329956055, 0.1840898096561432]","[0.4439031183719635, 0.7341035604476929, 0.13660797476768494]","[0.4936705529689789, 0.7353224158287048, 0.20013265311717987]","[0.4467405378818512, 0.7443873286247253, 0.15121601521968842]","[0.5022860765457153, 0.7833639979362488, 0.1372625231742859]","[0.4363694190979004, 0.7867158651351929, 0.08429692685604095]"
"[0.4805885851383209, 0.30273887515068054, -0.1644810140132904]","[0.48453885316848755, 0.2900533974170685, -0.15119440853595734]","[0.48788779973983765, 0.2898912727832794, -0.1512351632118225]","[0.491039514541626, 0.2899976372718811, -0.15127445757389069]","[0.47514739632606506, 0.2907358407974243, -0.14907386898994446]","[0.4723026752471924, 0.2910136878490448, -0.14909669756889343]","[0.4700113832950592, 0.2913307547569275, -0.14906573295593262]","[0.4948766231536865, 0.2937166094779968, -0.0824224203824997]","[0.46723103523254395, 0.2957233786582947, -0.07059229910373688]","[0.48769134283065796, 0.315555602312088, -0.13948190212249756]","[0.47582191228866577, 0.31496092677116394, -0.13571801781654358]","[0.5137861967086792, 0.36012348532676697, -0.08508481085300446]","[0.44868165254592896, 0.3608364164829254, -0.0653909370303154]","[0.5318723917007446, 0.36091169714927673, -0.2421780824661255]","[0.41961997747421265, 0.33472132682800293, -0.19694547355175018]","[0.5544787645339966, 0.2920563817024231, -0.3977772891521454]","[0.4018646776676178, 0.2510988712310791, -0.3386562168598175]","[0.56920325756073, 0.2708966135978699, -0.43406742811203003]","[0.38709601759910583, 0.22263075411319733, -0.37631499767303467]","[0.5659477114677429, 0.25687772035598755, -0.4325825273990631]","[0.389126718044281, 0.21679043769836426, -0.3738383650779724]","[0.5600916147232056, 0.26807764172554016, -0.40462249517440796]","[0.3952783942222595, 0.22720220685005188, -0.3461815416812897]","[0.4953107237815857, 0.5529904961585999, -0.002250668592751026]","[0.4540136754512787, 0.5455507636070251, 0.002244114177301526]","[0.5067257881164551, 0.6449817419052124, -0.06048570200800896]","[0.4411013126373291, 0.6395019888877869, -0.10194718837738037]","[0.4975278973579407, 0.7274426817893982, 0.13795098662376404]","[0.44416579604148865, 0.7315381169319153, 0.08763416111469269]","[0.49365854263305664, 0.7340264916419983, 0.15458771586418152]","[0.4470074772834778, 0.7407169938087463, 0.10313747078180313]","[0.5022968649864197, 0.7823253273963928, 0.08968351036310196]","[0.4364076554775238, 0.7851654291152954, 0.030060138553380966]"
"[0.4779904782772064, 0.32238075137138367, -0.1551821082830429]","[0.4822748601436615, 0.30909469723701477, -0.1422165483236313]","[0.48569756746292114, 0.30892565846443176, -0.1422589123249054]","[0.4888843894004822, 0.30907753109931946, -0.14228641986846924]","[0.47288817167282104, 0.3098268210887909, -0.14052505791187286]","[0.47039881348609924, 0.3100145757198334, -0.14055417478084564]","[0.46830740571022034, 0.3100164532661438, -0.14054088294506073]","[0.49294692277908325, 0.31280720233917236, -0.07540754973888397]","[0.46565812826156616, 0.3135392963886261, -0.06598715484142303]","[0.48530149459838867, 0.33509716391563416, -0.13056272268295288]","[0.4731578230857849, 0.334015816450119, -0.12743611633777618]","[0.5119873285293579, 0.37811386585235596, -0.0729212611913681]","[0.4486575722694397, 0.37722307443618774, -0.06347163021564484]","[0.5311985015869141, 0.3838571310043335, -0.23594486713409424]","[0.42001667618751526, 0.36589130759239197, -0.19475290179252625]","[0.5546071529388428, 0.3319800794124603, -0.3831651210784912]","[0.40129685401916504, 0.2939053475856781, -0.33713117241859436]","[0.5690984725952148, 0.3092730641365051, -0.4199162423610687]","[0.38620269298553467, 0.2679755985736847, -0.36788734793663025]","[0.5658004879951477, 0.3022574484348297, -0.41991496086120605]","[0.3892229199409485, 0.2615092694759369, -0.3677610158920288]","[0.5598804950714111, 0.313139945268631, -0.3903001546859741]","[0.39598289132118225, 0.27084001898765564, -0.34422817826271057]","[0.4951867461204529, 0.5612810850143433, -0.001772575662471354]","[0.45422443747520447, 0.5534809231758118, 0.0018221486825495958]","[0.5068029761314392, 0.6448903679847717, -0.13807545602321625]","[0.44081711769104004, 0.6389749050140381, -0.1591210663318634]","[0.49742501974105835, 0.7276589870452881, 0.03773123770952225]","[0.444243848323822, 0.731372594833374, 0.00016721033898647875]","[0.4935499131679535, 0.7341451644897461, 0.05223282054066658]","[0.4473034739494324, 0.7402715086936951, 0.012596736662089825]","[0.502298891544342, 0.7825050354003906, -0.009669121354818344]","[0.4363868832588196, 0.7844138145446777, -0.05705082416534424]"
"[0.4749346375465393, 0.3467128276824951, -0.14297638833522797]","[0.4794202744960785, 0.333530455827713, -0.1311759650707245]","[0.48277178406715393, 0.3331235349178314, -0.13119980692863464]","[0.4858880043029785, 0.33293595910072327, -0.13121995329856873]","[0.470552533864975, 0.3345341682434082, -0.1292952597141266]","[0.4682474732398987, 0.33481672406196594, -0.1293121725320816]","[0.46600833535194397, 0.33526647090911865, -0.12928521633148193]","[0.49058204889297485, 0.3356172442436218, -0.06617852300405502]","[0.4639410078525543, 0.33824846148490906, -0.056421734392642975]","[0.48191481828689575, 0.35878393054008484, -0.11892016232013702]","[0.4706224799156189, 0.3584762215614319, -0.11576708406209946]","[0.5098081827163696, 0.39723849296569824, -0.058027636259794235]","[0.447831928730011, 0.3918176293373108, -0.05396246165037155]","[0.5298546552658081, 0.4054272174835205, -0.20355813205242157]","[0.41952380537986755, 0.3763333261013031, -0.18354135751724243]","[0.5545986890792847, 0.36556679010391235, -0.3660838007926941]","[0.3964728116989136, 0.3259286880493164, -0.32613375782966614]","[0.5690634250640869, 0.35026371479034424, -0.3993762135505676]","[0.3822387456893921, 0.3076828122138977, -0.35597434639930725]","[0.5671097040176392, 0.3451019525527954, -0.40158072113990784]","[0.3854544758796692, 0.3022536635398865, -0.35665756464004517]","[0.5612890124320984, 0.35300177335739136, -0.37377622723579407]","[0.3915160298347473, 0.3089185059070587, -0.33367499709129333]","[0.4949039816856384, 0.563680112361908, -0.00035067173303104937]","[0.454702228307724, 0.5580481886863708, 0.00044631637865677476]","[0.5076573491096497, 0.6445133090019226, -0.16853682696819305]","[0.44017618894577026, 0.6385573148727417, -0.16955669224262238]","[0.4972565174102783, 0.7277346849441528, 0.003426083130761981]","[0.44426417350769043, 0.7315183281898499, -0.021802321076393127]","[0.4933503270149231, 0.733852207660675, 0.01788085512816906]","[0.4475366473197937, 0.7399117946624756, -0.010398318991065025]","[0.5022345781326294, 0.7818607091903687, -0.04353298991918564]","[0.43639421463012695, 0.7843794226646423, -0.07862915843725204]"
"[0.4752628207206726, 0.37413638830184937, -0.1551845371723175]","[0.47974953055381775, 0.3604283332824707, -0.14452049136161804]","[0.48299670219421387, 0.36031997203826904, -0.144534170627594]","[0.4859465956687927, 0.36028429865837097, -0.14457307755947113]","[0.4707382619380951, 0.35988304018974304, -0.14495915174484253]","[0.46829208731651306, 0.35958099365234375, -0.1449584662914276]","[0.4659934937953949, 0.35960960388183594, -0.14490315318107605]","[0.48988693952560425, 0.3617292642593384, -0.07524097710847855]","[0.463217556476593, 0.36203452944755554, -0.07419951260089874]","[0.48176708817481995, 0.3864298462867737, -0.12799306213855743]","[0.47058725357055664, 0.38476723432540894, -0.12838008999824524]","[0.5091896057128906, 0.41680362820625305, -0.060913003981113434]","[0.44534191489219666, 0.40996605157852173, -0.0642181858420372]","[0.5290388464927673, 0.42731955647468567, -0.20829829573631287]","[0.4195716977119446, 0.40148115158081055, -0.20717954635620117]","[0.5545490980148315, 0.4000079333782196, -0.38761335611343384]","[0.39717766642570496, 0.3701954185962677, -0.3638302981853485]","[0.5689070224761963, 0.3906904458999634, -0.4231800436973572]","[0.3831697106361389, 0.35414981842041016, -0.3984270989894867]","[0.5669225454330444, 0.38464245200157166, -0.42403650283813477]","[0.38541334867477417, 0.34727558493614197, -0.39594146609306335]","[0.5610328316688538, 0.3896458148956299, -0.394998162984848]","[0.39143091440200806, 0.35495725274086, -0.37003228068351746]","[0.49457722902297974, 0.5668550133705139, 0.0019883366767317057]","[0.45473915338516235, 0.563065767288208, -0.0019140938529744744]","[0.509052574634552, 0.6440096497535706, -0.20804885029792786]","[0.4399814009666443, 0.6381630301475525, -0.1965791881084442]","[0.496748149394989, 0.7259855270385742, -0.022247636690735817]","[0.44430041313171387, 0.7318935990333557, -0.03746237978339195]","[0.4925444722175598, 0.7309930324554443, -0.006342167966067791]","[0.44764670729637146, 0.7400299310684204, -0.02507813274860382]","[0.5017724633216858, 0.781453549861908, -0.07367612421512604]","[0.4368645250797272, 0.7846636176109314, -0.10145749151706696]"
"[0.4753938615322113, 0.398586243391037, -0.17943528294563293]","[0.4798804819583893, 0.3845754861831665, -0.16910222172737122]","[0.4830082058906555, 0.3839724361896515, -0.16910502314567566]","[0.48570966720581055, 0.3832952380180359, -0.16914302110671997]","[0.470836341381073, 0.38423246145248413, -0.16954152286052704]","[0.4683152735233307, 0.3836436867713928, -0.16954955458641052]","[0.46601295471191406, 0.38310378789901733, -0.16948917508125305]","[0.489229679107666, 0.3830115795135498, -0.0984281450510025]","[0.46309036016464233, 0.3836112916469574, -0.09873773157596588]","[0.4815249443054199, 0.4103809893131256, -0.1517421454191208]","[0.4706498980522156, 0.409257173538208, -0.1518646627664566]","[0.5082855224609375, 0.4372793436050415, -0.07355848699808121]","[0.44419556856155396, 0.4312979280948639, -0.0762735903263092]","[0.5284165740013123, 0.4514167308807373, -0.20933005213737488]","[0.4185716509819031, 0.42441248893737793, -0.20101706683635712]","[0.5533398389816284, 0.43573540449142456, -0.3825061619281769]","[0.39452657103538513, 0.39911189675331116, -0.35122933983802795]","[0.5662649869918823, 0.42697155475616455, -0.41715699434280396]","[0.37914419174194336, 0.3858906626701355, -0.3847578167915344]","[0.5638275146484375, 0.4213908016681671, -0.4193069040775299]","[0.3814079761505127, 0.38225364685058594, -0.3848571181297302]","[0.5582650303840637, 0.42572158575057983, -0.3901694416999817]","[0.388101726770401, 0.38866642117500305, -0.35822799801826477]","[0.4944583475589752, 0.5740184187889099, 0.002503951545804739]","[0.4549880027770996, 0.5722396373748779, -0.0024395084474235773]","[0.5105161070823669, 0.6443473100662231, -0.19053012132644653]","[0.43863266706466675, 0.6380370855331421, -0.1944023072719574]","[0.4963300824165344, 0.7271784543991089, -0.017578568309545517]","[0.444303423166275, 0.7329390048980713, -0.04195670038461685]","[0.49164456129074097, 0.732047438621521, -0.003581330645829439]","[0.44785594940185547, 0.7409021854400635, -0.030481159687042236]","[0.5014728903770447, 0.781837522983551, -0.07105796784162521]","[0.43686264753341675, 0.7848173379898071, -0.10426750034093857]"
"[0.4748227000236511, 0.4206661581993103, -0.20721685886383057]","[0.47959962487220764, 0.4058831036090851, -0.20045483112335205]","[0.48275822401046753, 0.4052942991256714, -0.20045094192028046]","[0.48525866866111755, 0.4045378267765045, -0.20050832629203796]","[0.4699622690677643, 0.4053429365158081, -0.20033562183380127]","[0.46739712357521057, 0.40469542145729065, -0.2003401815891266]","[0.46502041816711426, 0.4040067791938782, -0.2002755105495453]","[0.4890097677707672, 0.4021584391593933, -0.13186106085777283]","[0.4618009030818939, 0.40306636691093445, -0.1295326054096222]","[0.48103198409080505, 0.43175336718559265, -0.17889603972434998]","[0.46984919905662537, 0.43115943670272827, -0.17813809216022491]","[0.507868766784668, 0.449982225894928, -0.09433750808238983]","[0.44376397132873535, 0.44500431418418884, -0.08702562749385834]","[0.5271185040473938, 0.4668348431587219, -0.21301570534706116]","[0.4173334240913391, 0.44613778591156006, -0.1896880567073822]","[0.5478835701942444, 0.46656113862991333, -0.38487508893013]","[0.38958975672721863, 0.4290451109409332, -0.33254677057266235]","[0.5599341988563538, 0.4642138183116913, -0.41734474897384644]","[0.3745199739933014, 0.41862648725509644, -0.35980600118637085]","[0.5574278235435486, 0.46104273200035095, -0.4221370816230774]","[0.3765120506286621, 0.4171004295349121, -0.36940574645996094]","[0.5511791110038757, 0.46365615725517273, -0.39268988370895386]","[0.3823981285095215, 0.422261118888855, -0.34215307235717773]","[0.4943981170654297, 0.5799065232276917, 0.0023753135465085506]","[0.4550085961818695, 0.5781946778297424, -0.002316676778718829]","[0.5111258029937744, 0.643466055393219, -0.18847554922103882]","[0.4376166760921478, 0.6378878355026245, -0.1962115317583084]","[0.4958067536354065, 0.728117823600769, -0.02786596491932869]","[0.4442979395389557, 0.7337180972099304, -0.0533113069832325]","[0.4907538890838623, 0.7333053350448608, -0.015485234558582306]","[0.4479774832725525, 0.7418286800384521, -0.04282999783754349]","[0.5010859966278076, 0.7826568484306335, -0.08671096712350845]","[0.43687325716018677, 0.7848817706108093, -0.11819405853748322]"
"[0.47393861413002014, 0.4378264546394348, -0.1882428377866745]","[0.47902995347976685, 0.42210909724235535, -0.1809191107749939]","[0.48218852281570435, 0.42129021883010864, -0.1809069812297821]","[0.48457008600234985, 0.42046886682510376, -0.18094687163829803]","[0.4691811501979828, 0.4227648079395294, -0.18042388558387756]","[0.46662482619285583, 0.42238253355026245, -0.1804238110780716]","[0.46423816680908203, 0.42202749848365784, -0.18035383522510529]","[0.4884679317474365, 0.41832414269447327, -0.1174757108092308]","[0.46061182022094727, 0.42034319043159485, -0.11390072107315063]","[0.4804038107395172, 0.44810181856155396, -0.16132602095603943]","[0.46917062997817993, 0.44793492555618286, -0.15991351008415222]","[0.5070028305053711, 0.4631892740726471, -0.09324263036251068]","[0.44395413994789124, 0.4568527340888977, -0.07931837439537048]","[0.5241718888282776, 0.4813770353794098, -0.1802869737148285]","[0.41813451051712036, 0.46810558438301086, -0.1557188183069229]","[0.5448951125144958, 0.4911883771419525, -0.3394102454185486]","[0.39375245571136475, 0.46358349919319153, -0.2943262755870819]","[0.5573166608810425, 0.4929807782173157, -0.3693388104438782]","[0.3751482665538788, 0.4566635191440582, -0.32196521759033203]","[0.5543244481086731, 0.4913203716278076, -0.3758261799812317]","[0.3785340189933777, 0.45462626218795776, -0.3300378918647766]","[0.5483287572860718, 0.4933494031429291, -0.34710749983787537]","[0.38299816846847534, 0.4575280547142029, -0.3026440739631653]","[0.49365440011024475, 0.5874401330947876, 0.002243723953142762]","[0.4550146460533142, 0.5859764218330383, -0.0021650746930390596]","[0.5113288164138794, 0.6435065269470215, -0.17220690846443176]","[0.4361591339111328, 0.638167142868042, -0.18906673789024353]","[0.4957788586616516, 0.7286547422409058, -0.03153672069311142]","[0.44421204924583435, 0.7336931824684143, -0.06316130608320236]","[0.49072176218032837, 0.733790934085846, -0.020985474810004234]","[0.4480489194393158, 0.7418849468231201, -0.053896714001894]","[0.5010008215904236, 0.7827722430229187, -0.08616255223751068]","[0.43682923913002014, 0.7845838665962219, -0.12148574739694595]"
"[0.4729617238044739, 0.4583110511302948, -0.20595236122608185]","[0.4780047833919525, 0.4426756501197815, -0.20358805358409882]","[0.4811747074127197, 0.4415677487850189, -0.20354926586151123]","[0.4835526943206787, 0.44074657559394836, -0.203591987490654]","[0.4684561789035797, 0.4432929456233978, -0.20288999378681183]","[0.4659857153892517, 0.44249045848846436, -0.20288702845573425]","[0.46366578340530396, 0.4418334662914276, -0.20280227065086365]","[0.48790258169174194, 0.4382537007331848, -0.1480603963136673]","[0.4598172605037689, 0.4390045702457428, -0.14295461773872375]","[0.4793223440647125, 0.46709129214286804, -0.18126848340034485]","[0.46862417459487915, 0.46715277433395386, -0.1796034872531891]","[0.5063056945800781, 0.4769412875175476, -0.10428706556558609]","[0.44383978843688965, 0.47383853793144226, -0.09403586387634277]","[0.5238192677497864, 0.4961340129375458, -0.19033990800380707]","[0.4182221293449402, 0.487294465303421, -0.16433969140052795]","[0.544048547744751, 0.5099484920501709, -0.3349348306655884]","[0.3939533829689026, 0.48787349462509155, -0.29301100969314575]","[0.5569030046463013, 0.5177278518676758, -0.3616829514503479]","[0.3753889501094818, 0.4842643439769745, -0.3191283047199249]","[0.5503891706466675, 0.5177851319313049, -0.36798742413520813]","[0.3817128837108612, 0.4818919003009796, -0.3259209990501404]","[0.5446768403053284, 0.5178164839744568, -0.3416549563407898]","[0.3877550959587097, 0.4843136668205261, -0.3001953959465027]","[0.49344587326049805, 0.5933999419212341, 0.00213757180608809]","[0.45524150133132935, 0.5920147895812988, -0.0020518400706350803]","[0.5123054385185242, 0.643808901309967, -0.15592703223228455]","[0.43454355001449585, 0.6390851736068726, -0.1708841770887375]","[0.4957853853702545, 0.7287916541099548, -0.014358066022396088]","[0.4441988468170166, 0.7338989973068237, -0.04432213306427002]","[0.4904062747955322, 0.7338748574256897, -0.0034361083526164293]","[0.44815340638160706, 0.7420180439949036, -0.03487087041139603]","[0.5008412003517151, 0.7831563949584961, -0.06179853528738022]","[0.4364193379878998, 0.7844613194465637, -0.09612707793712616]"
"[0.4718872904777527, 0.4738357961177826, -0.2017473429441452]","[0.4769575595855713, 0.45757564902305603, -0.20004253089427948]","[0.48037639260292053, 0.4564843475818634, -0.20000343024730682]","[0.4828643798828125, 0.45552924275398254, -0.20004181563854218]","[0.4673660397529602, 0.45825597643852234, -0.19946493208408356]","[0.4649030566215515, 0.4574732184410095, -0.19946108758449554]","[0.4625835418701172, 0.4566425681114197, -0.19938388466835022]","[0.4875393509864807, 0.45216047763824463, -0.14474180340766907]","[0.45896705985069275, 0.4527803063392639, -0.14094047248363495]","[0.47844448685646057, 0.48251134157180786, -0.1767779290676117]","[0.467750608921051, 0.4817761182785034, -0.17550882697105408]","[0.5049952268600464, 0.48633873462677, -0.09671702980995178]","[0.4439421594142914, 0.48280778527259827, -0.08960221707820892]","[0.5227599740028381, 0.5085313320159912, -0.16769491136074066]","[0.41827163100242615, 0.5037076473236084, -0.15252617001533508]","[0.5426375865936279, 0.530772864818573, -0.30110862851142883]","[0.39645087718963623, 0.5054120421409607, -0.2757469117641449]","[0.5563548803329468, 0.5381659865379333, -0.3265474736690521]","[0.3811336159706116, 0.503884494304657, -0.3002398908138275]","[0.5495134592056274, 0.5378642678260803, -0.3346001207828522]","[0.38755860924720764, 0.5025869011878967, -0.30884984135627747]","[0.5437201261520386, 0.5397000908851624, -0.3079109191894531]","[0.39509138464927673, 0.5052027106285095, -0.28302818536758423]","[0.4923209249973297, 0.6005256175994873, 0.0020599879790097475]","[0.45535239577293396, 0.6004648208618164, -0.0019539459608495235]","[0.5125986337661743, 0.6428486704826355, -0.16641493141651154]","[0.4327308237552643, 0.6391409039497375, -0.16980040073394775]","[0.49572858214378357, 0.7288157343864441, -0.04042031615972519]","[0.44418519735336304, 0.7342206239700317, -0.05150778219103813]","[0.48998332023620605, 0.733975887298584, -0.030682438984513283]","[0.44821032881736755, 0.7423096299171448, -0.042491763830184937]","[0.5004392266273499, 0.7831192016601562, -0.08858807384967804]","[0.4363747537136078, 0.7845055460929871, -0.10140068829059601]"
