NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.4949362874031067, 0.17222657799720764, -0.22335073351860046]","[0.5122131109237671, 0.15769031643867493, -0.27003318071365356]","[0.5176365971565247, 0.15794925391674042, -0.2702455520629883]","[0.5235337615013123, 0.15822723507881165, -0.2702300250530243]","[0.5053759217262268, 0.1567513644695282, -0.19279620051383972]","[0.5058788061141968, 0.15628774464130402, -0.19280202686786652]","[0.5069156289100647, 0.155800461769104, -0.19279925525188446]","[0.5576359033584595, 0.1662617176771164, -0.38055649399757385]","[0.5401054620742798, 0.16248801350593567, -0.033150386065244675]","[0.5105556845664978, 0.1865546852350235, -0.2548789978027344]","[0.5010138154029846, 0.18592220544815063, -0.15404459834098816]","[0.6072884202003479, 0.24660666286945343, -0.5700764656066895]","[0.5455259680747986, 0.24192078411579132, 0.21769341826438904]","[0.39864587783813477, 0.26622623205184937, -0.7025062441825867]","[0.3555887043476105, 0.2651851773262024, 0.3581286668777466]","[0.19255636632442474, 0.24753792583942413, -0.7013745903968811]","[0.182260662317276, 0.2532673478126526, 0.27062755823135376]","[0.13238900899887085, 0.24716994166374207, -0.7919634580612183]","[0.12817063927650452, 0.25309544801712036, 0.2612800598144531]","[0.12307146191596985, 0.24315829575061798, -0.7523130774497986]","[0.12177755683660507, 0.2506658434867859, 0.1846739500761032]","[0.13876602053642273, 0.24511122703552246, -0.6847044825553894]","[0.1360514760017395, 0.2523212432861328, 0.22840802371501923]","[0.5345656275749207, 0.4564667344093323, -0.21996407210826874]","[0.49586835503578186, 0.4469003677368164, 0.21943823993206024]","[0.5143579840660095, 0.5998526215553284, 0.00847526453435421]","[0.4908626675605774, 0.581017017364502, 0.4992949664592743]","[0.5459780693054199, 0.7304562330245972, 0.2596237063407898]","[0.5325915217399597, 0.6914089322090149, 0.8481837511062622]","[0.5748785734176636, 0.7573031783103943, 0.27879953384399414]","[0.5534642338752747, 0.7135294079780579, 0.8830018639564514]","[0.43344950675964355, 0.7627473473548889, 0.11115455627441406]","[0.4301338195800781, 0.709539532661438, 0.8110054731369019]"
"[0.49175670742988586, 0.1722375899553299, -0.21558421850204468]","[0.5084437131881714, 0.1577344834804535, -0.2619779407978058]","[0.5135691165924072, 0.1579735428094864, -0.26219385862350464]","[0.519155740737915, 0.15825501084327698, -0.26218754053115845]","[0.5021262764930725, 0.15685012936592102, -0.18533118069171906]","[0.5028335452079773, 0.15640099346637726, -0.18533147871494293]","[0.5040795207023621, 0.15594254434108734, -0.18531262874603271]","[0.5531359910964966, 0.1663568913936615, -0.3735651969909668]","[0.5369015336036682, 0.16267129778862, -0.029150744900107384]","[0.5069397687911987, 0.1865818202495575, -0.24777276813983917]","[0.4979597330093384, 0.1860017031431198, -0.14776098728179932]","[0.6006876230239868, 0.24670429527759552, -0.5630759000778198]","[0.54514080286026, 0.24198918044567108, 0.2198343724012375]","[0.39166131615638733, 0.266011118888855, -0.6951977014541626]","[0.35656389594078064, 0.2652985751628876, 0.35813650488853455]","[0.18745216727256775, 0.24736388027668, -0.6911174058914185]","[0.1846402883529663, 0.25339969992637634, 0.2707573473453522]","[0.1295657604932785, 0.2470274418592453, -0.7801274061203003]","[0.1291077733039856, 0.2530776560306549, 0.2615099251270294]","[0.11979056149721146, 0.24301190674304962, -0.7392048239707947]","[0.12087385356426239, 0.2505791187286377, 0.18525423109531403]","[0.13501372933387756, 0.2450946867465973, -0.6735531687736511]","[0.13690069317817688, 0.25231122970581055, 0.22873573005199432]","[0.5341216921806335, 0.45646628737449646, -0.21966944634914398]","[0.4958967864513397, 0.44694334268569946, 0.21913710236549377]","[0.5127285718917847, 0.5999611616134644, 0.007104478310793638]","[0.4892842173576355, 0.5810074210166931, 0.4907146990299225]","[0.5457519292831421, 0.7304879426956177, 0.2538646161556244]","[0.5319645404815674, 0.6916258931159973, 0.8270249962806702]","[0.5748665928840637, 0.7572278380393982, 0.2726113796234131]","[0.5527544021606445, 0.7131249308586121, 0.8605045080184937]","[0.43345558643341064, 0.7626897096633911, 0.1073313057422638]","[0.4297420084476471, 0.7099242806434631, 0.7899019122123718]"
"[0.4878493845462799, 0.17239856719970703, -0.19427399337291718]","[0.5043152570724487, 0.15806610882282257, -0.23996604979038239]","[0.5093053579330444, 0.15826748311519623, -0.24016612768173218]","[0.5147881507873535, 0.1585443913936615, -0.24015457928180695]","[0.4983571469783783, 0.15722957253456116, -0.16460508108139038]","[0.4992101788520813, 0.15678557753562927, -0.16460111737251282]","[0.5005863904953003, 0.15635128319263458, -0.16456885635852814]","[0.5489771366119385, 0.1666901558637619, -0.3543000817298889]","[0.5334349870681763, 0.16314388811588287, -0.01603538729250431]","[0.5024375319480896, 0.1868181824684143, -0.2279433161020279]","[0.4937061369419098, 0.18636104464530945, -0.1296040117740631]","[0.6004475951194763, 0.24677273631095886, -0.5397508144378662]","[0.5430377125740051, 0.24234111607074738, 0.22291427850723267]","[0.39199942350387573, 0.26582562923431396, -0.6695529818534851]","[0.35749387741088867, 0.26538872718811035, 0.3648902177810669]","[0.1857139617204666, 0.24716559052467346, -0.6668364405632019]","[0.1860559731721878, 0.2536143958568573, 0.29318490624427795]","[0.12865565717220306, 0.24690432846546173, -0.7534810304641724]","[0.12952597439289093, 0.25307750701904297, 0.28624749183654785]","[0.11835793405771255, 0.24288317561149597, -0.7128097414970398]","[0.12010212987661362, 0.25054731965065, 0.21205474436283112]","[0.1340438276529312, 0.2450290471315384, -0.6491192579269409]","[0.13746261596679688, 0.2523224651813507, 0.2528572082519531]","[0.53420490026474, 0.4564749598503113, -0.21614781022071838]","[0.4967309236526489, 0.4471920430660248, 0.21560777723789215]","[0.5102677941322327, 0.600314199924469, 0.0028791679069399834]","[0.48877787590026855, 0.5812810063362122, 0.46991321444511414]","[0.5457331538200378, 0.7306883931159973, 0.23736897110939026]","[0.5316493511199951, 0.6931427717208862, 0.7904540300369263]","[0.5749987959861755, 0.7576127052307129, 0.2553551495075226]","[0.5528087615966797, 0.7129472494125366, 0.8223927617073059]","[0.43372976779937744, 0.762636125087738, 0.09787730872631073]","[0.4296637773513794, 0.7106770873069763, 0.7526634335517883]"
"[0.4832574129104614, 0.17248786985874176, -0.20297683775424957]","[0.4994064271450043, 0.158321812748909, -0.249367818236351]","[0.5041940212249756, 0.15850603580474854, -0.24957627058029175]","[0.5093665719032288, 0.15876531600952148, -0.24956561625003815]","[0.4941193759441376, 0.15751530230045319, -0.1727592647075653]","[0.4952068030834198, 0.15708641707897186, -0.17275503277778625]","[0.4968629479408264, 0.15667539834976196, -0.1727321445941925]","[0.5435879230499268, 0.16691604256629944, -0.3607387840747833]","[0.5303218364715576, 0.16355277597904205, -0.021707773208618164]","[0.4966731071472168, 0.18707676231861115, -0.234878271818161]","[0.488861083984375, 0.1867719441652298, -0.13406376540660858]","[0.5987991094589233, 0.2473229616880417, -0.5463285446166992]","[0.5386759042739868, 0.242661714553833, 0.20580995082855225]","[0.38604095578193665, 0.2664041221141815, -0.6746335625648499]","[0.3542029559612274, 0.2653524577617645, 0.33377042412757874]","[0.1788068562746048, 0.24759717285633087, -0.6784344911575317]","[0.17604118585586548, 0.25361377000808716, 0.2557603418827057]","[0.1210508644580841, 0.24764370918273926, -0.7671787738800049]","[0.12208548933267593, 0.2530510425567627, 0.24628816545009613]","[0.11039487272500992, 0.2433524876832962, -0.7268610000610352]","[0.11424633860588074, 0.25053369998931885, 0.1706685721874237]","[0.12603475153446198, 0.2453019618988037, -0.6611618995666504]","[0.13056720793247223, 0.25231698155403137, 0.21483993530273438]","[0.5353946685791016, 0.45695143938064575, -0.21369804441928864]","[0.4996029734611511, 0.44785159826278687, 0.21314722299575806]","[0.5086204409599304, 0.6007749438285828, 0.003852058434858918]","[0.4876247048377991, 0.5814734101295471, 0.4771685302257538]","[0.5458722710609436, 0.7310179471969604, 0.24318262934684753]","[0.5314083099365234, 0.6937193274497986, 0.8113999366760254]","[0.5762643814086914, 0.7588362097740173, 0.261464923620224]","[0.5522704124450684, 0.7128101587295532, 0.8451748490333557]","[0.43380865454673767, 0.7620010375976562, 0.09897443652153015]","[0.4291413724422455, 0.7109540104866028, 0.776737630367279]"
"[0.4787246584892273, 0.17353472113609314, -0.20813389122486115]","[0.49434882402420044, 0.15967243909835815, -0.2545159161090851]","[0.498821884393692, 0.15979443490505219, -0.2547246813774109]","[0.503642201423645, 0.1599658876657486, -0.25471609830856323]","[0.48993274569511414, 0.1589127480983734, -0.17789001762866974]","[0.49135005474090576, 0.15847745537757874, -0.17788921296596527]","[0.4933198392391205, 0.15803644061088562, -0.17786914110183716]","[0.5382219552993774, 0.16765491664409637, -0.3650979697704315]","[0.5270647406578064, 0.16486337780952454, -0.025361524894833565]","[0.4913859963417053, 0.1880069077014923, -0.23971693217754364]","[0.484611839056015, 0.18791347742080688, -0.13816681504249573]","[0.5979082584381104, 0.24756638705730438, -0.5478595495223999]","[0.5375022292137146, 0.24350504577159882, 0.20068193972110748]","[0.3855801820755005, 0.2691090703010559, -0.6772955060005188]","[0.3532807528972626, 0.2668672204017639, 0.33171936869621277]","[0.17679138481616974, 0.24820351600646973, -0.6791172027587891]","[0.1746862828731537, 0.2539241909980774, 0.248464435338974]","[0.12043305486440659, 0.24837076663970947, -0.7694504857063293]","[0.12184955924749374, 0.25343888998031616, 0.23601177334785461]","[0.11001400649547577, 0.2441992461681366, -0.7336354851722717]","[0.11378606408834457, 0.25098130106925964, 0.16066323220729828]","[0.1261274665594101, 0.2460210770368576, -0.6636278033256531]","[0.13007314503192902, 0.25269490480422974, 0.20725174248218536]","[0.5392924547195435, 0.45857763290405273, -0.2113446295261383]","[0.5044375658035278, 0.4500705599784851, 0.21079383790493011]","[0.5076016187667847, 0.6028698682785034, 0.03191608190536499]","[0.48663267493247986, 0.5826296806335449, 0.479742169380188]","[0.546869158744812, 0.733309805393219, 0.2998877167701721]","[0.5313853621482849, 0.6958827972412109, 0.8201934099197388]","[0.5791471004486084, 0.7623004913330078, 0.32157039642333984]","[0.5523995161056519, 0.7152876257896423, 0.8556770086288452]","[0.43505555391311646, 0.7604976296424866, 0.1702013611793518]","[0.4291575849056244, 0.7117822766304016, 0.7963477969169617]"
"[0.4723952114582062, 0.17752163112163544, -0.2123127579689026]","[0.48769116401672363, 0.16370001435279846, -0.2569383978843689]","[0.49209022521972656, 0.16379743814468384, -0.25714975595474243]","[0.4966827929019928, 0.1638999879360199, -0.2571728527545929]","[0.48354750871658325, 0.16306257247924805, -0.1848369985818863]","[0.48485568165779114, 0.16273988783359528, -0.18485921621322632]","[0.4867081940174103, 0.1623140275478363, -0.18486645817756653]","[0.531055212020874, 0.1708732694387436, -0.3663513958454132]","[0.5212094783782959, 0.16871772706508636, -0.042476776987314224]","[0.48385900259017944, 0.1915409415960312, -0.24245373904705048]","[0.4781663119792938, 0.19161860644817352, -0.14740635454654694]","[0.5930056571960449, 0.24986743927001953, -0.5476154685020447]","[0.5352270603179932, 0.24712364375591278, 0.1876528561115265]","[0.37256401777267456, 0.27303028106689453, -0.6748026013374329]","[0.3529919683933258, 0.2704612612724304, 0.32256123423576355]","[0.17599286139011383, 0.25051963329315186, -0.6838966608047485]","[0.1765669584274292, 0.2560916841030121, 0.24049155414104462]","[0.11998344957828522, 0.2512057423591614, -0.7736520767211914]","[0.1226424127817154, 0.2547593116760254, 0.2257692813873291]","[0.11015602946281433, 0.24670903384685516, -0.7369529008865356]","[0.11472781747579575, 0.25237035751342773, 0.15109962224960327]","[0.12631985545158386, 0.24793842434883118, -0.6659026145935059]","[0.13109040260314941, 0.2538919150829315, 0.19953516125679016]","[0.5434016585350037, 0.46318426728248596, -0.2090023010969162]","[0.5082158446311951, 0.4553830623626709, 0.20846965909004211]","[0.5049392580986023, 0.6056338548660278, 0.05307690426707268]","[0.4833471179008484, 0.585195779800415, 0.48949724435806274]","[0.547370195388794, 0.7352102994918823, 0.33609649538993835]","[0.5303910374641418, 0.6988029479980469, 0.835442841053009]","[0.5809557437896729, 0.7640880942344666, 0.3591408133506775]","[0.5523664951324463, 0.7184651494026184, 0.8711434006690979]","[0.4368174970149994, 0.7604800462722778, 0.21219298243522644]","[0.4291481077671051, 0.716223955154419, 0.8145402073860168]"
"[0.46453434228897095, 0.18444734811782837, -0.2074783593416214]","[0.48002785444259644, 0.1707523763179779, -0.25215309858322144]","[0.48460817337036133, 0.17089620232582092, -0.25236573815345764]","[0.4893012046813965, 0.17101868987083435, -0.25240328907966614]","[0.47597330808639526, 0.17041583359241486, -0.18173637986183167]","[0.4774056375026703, 0.17020389437675476, -0.18174529075622559]","[0.4793511629104614, 0.16989541053771973, -0.18175210058689117]","[0.5236610174179077, 0.1778479516506195, -0.36010339856147766]","[0.5138092041015625, 0.17587807774543762, -0.04248007759451866]","[0.47586590051651, 0.19705958664417267, -0.23740513622760773]","[0.47020286321640015, 0.19716432690620422, -0.14496472477912903]","[0.585067629814148, 0.2535594701766968, -0.5258168578147888]","[0.5354758501052856, 0.2517891824245453, 0.18745848536491394]","[0.36492446064949036, 0.2772081792354584, -0.6388965845108032]","[0.35812145471572876, 0.27621370553970337, 0.32427287101745605]","[0.17401282489299774, 0.2549246847629547, -0.6398611068725586]","[0.17792442440986633, 0.26041004061698914, 0.24425329267978668]","[0.11737164109945297, 0.25533872842788696, -0.7264654636383057]","[0.12301339954137802, 0.2583827078342438, 0.23117336630821228]","[0.10829051584005356, 0.25069019198417664, -0.6918013095855713]","[0.1151563823223114, 0.25594931840896606, 0.15348416566848755]","[0.12436340004205704, 0.2518714368343353, -0.6253156065940857]","[0.13162574172019958, 0.2577701807022095, 0.20158852636814117]","[0.5516384840011597, 0.4693603515625, -0.20418120920658112]","[0.5120026469230652, 0.46094197034835815, 0.2036927044391632]","[0.5004568696022034, 0.6099475622177124, 0.06877626478672028]","[0.4789075553417206, 0.5883828401565552, 0.48991695046424866]","[0.5474932789802551, 0.7378373742103577, 0.34621548652648926]","[0.5244064927101135, 0.6985517144203186, 0.8364573121070862]","[0.5814343094825745, 0.7662754058837891, 0.3690270185470581]","[0.5529994964599609, 0.7217450737953186, 0.8718626499176025]","[0.43946927785873413, 0.7609329223632812, 0.22881090641021729]","[0.42960742115974426, 0.7164259552955627, 0.8149384260177612]"
"[0.45708736777305603, 0.19548967480659485, -0.2077065110206604]","[0.47184672951698303, 0.18132047355175018, -0.25554484128952026]","[0.4763835072517395, 0.18125706911087036, -0.2557540535926819]","[0.4810998737812042, 0.18113896250724792, -0.25584906339645386]","[0.4682283103466034, 0.18107537925243378, -0.18736547231674194]","[0.4698050618171692, 0.18075022101402283, -0.18733826279640198]","[0.4719615876674652, 0.1802254170179367, -0.1873413771390915]","[0.5141445994377136, 0.18770994246006012, -0.3720352053642273]","[0.5047673583030701, 0.18562690913677216, -0.058622561395168304]","[0.46912020444869995, 0.20731499791145325, -0.23817001283168793]","[0.4634826183319092, 0.20748868584632874, -0.14865732192993164]","[0.5812544226646423, 0.25875845551490784, -0.5327895879745483]","[0.5397631525993347, 0.2575046122074127, 0.1731562465429306]","[0.3665112853050232, 0.28190726041793823, -0.6529330611228943]","[0.3907339870929718, 0.2871740460395813, 0.36060652136802673]","[0.17510315775871277, 0.2613823711872101, -0.6574010848999023]","[0.19613051414489746, 0.2668898403644562, 0.38537245988845825]","[0.11767995357513428, 0.26241737604141235, -0.7459192276000977]","[0.15108154714107513, 0.265910804271698, 0.38506627082824707]","[0.1100752055644989, 0.257435142993927, -0.7098903656005859]","[0.14580178260803223, 0.2633463740348816, 0.3190571963787079]","[0.12509237229824066, 0.2578262686729431, -0.6424160003662109]","[0.15794587135314941, 0.26454150676727295, 0.35233333706855774]","[0.5642827749252319, 0.47474876046180725, -0.2033083438873291]","[0.5190669894218445, 0.46556735038757324, 0.20290273427963257]","[0.4979904592037201, 0.6149867177009583, 0.10710930079221725]","[0.47249922156333923, 0.590513288974762, 0.5244521498680115]","[0.5474904179573059, 0.739757776260376, 0.4140852689743042]","[0.5200963020324707, 0.6984414458274841, 0.8964450359344482]","[0.5813397169113159, 0.7677155137062073, 0.4407787322998047]","[0.5433518886566162, 0.7194305658340454, 0.9344061017036438]","[0.44109395146369934, 0.7629908919334412, 0.30201393365859985]","[0.4295722246170044, 0.7164698243141174, 0.8801971673965454]"
"[0.448318213224411, 0.2085108458995819, -0.21689501404762268]","[0.4635663628578186, 0.19528250396251678, -0.27051931619644165]","[0.46829506754875183, 0.194979727268219, -0.270737886428833]","[0.4730188548564911, 0.19461527466773987, -0.2708818316459656]","[0.459625780582428, 0.19499865174293518, -0.20183120667934418]","[0.4613330364227295, 0.19445139169692993, -0.20179501175880432]","[0.46356239914894104, 0.1937246024608612, -0.2018107920885086]","[0.5062387585639954, 0.20103521645069122, -0.39437180757522583]","[0.49760764837265015, 0.19944526255130768, -0.07955776154994965]","[0.46115124225616455, 0.22023078799247742, -0.24862782657146454]","[0.4558050334453583, 0.22050876915454865, -0.1592409312725067]","[0.5716370940208435, 0.2702285647392273, -0.5425464510917664]","[0.5417149662971497, 0.2643365263938904, 0.15735124051570892]","[0.34833988547325134, 0.28893041610717773, -0.6848610639572144]","[0.4495340883731842, 0.3000195622444153, 0.3866640329360962]","[0.16613703966140747, 0.27039676904678345, -0.6700417995452881]","[0.33900150656700134, 0.31372109055519104, 0.4875280261039734]","[0.11170963943004608, 0.2695980668067932, -0.7573170065879822]","[0.3376460075378418, 0.3077196776866913, 0.5014193058013916]","[0.10535401105880737, 0.26486751437187195, -0.7198470234870911]","[0.3289768099784851, 0.30494922399520874, 0.4414522349834442]","[0.11975892633199692, 0.26581111550331116, -0.6557704210281372]","[0.3235650658607483, 0.30923810601234436, 0.4608903229236603]","[0.5717821717262268, 0.48075270652770996, -0.20585897564888]","[0.5227267742156982, 0.46950381994247437, 0.2055586278438568]","[0.4908144176006317, 0.6225920915603638, 0.11580559611320496]","[0.4686896502971649, 0.5972164869308472, 0.5617972016334534]","[0.5474861860275269, 0.7416968941688538, 0.43679019808769226]","[0.5192723870277405, 0.6984736919403076, 0.9489125609397888]","[0.5809322595596313, 0.7686325311660767, 0.46666836738586426]","[0.5435337424278259, 0.7189127206802368, 0.9884310364723206]","[0.4418809711933136, 0.7652178406715393, 0.33817580342292786]","[0.4295578896999359, 0.7202322483062744, 0.9335564374923706]"
"[0.43782874941825867, 0.22204875946044922, -0.2606220245361328]","[0.4522426724433899, 0.2093830108642578, -0.3100639581680298]","[0.45712289214134216, 0.20913437008857727, -0.310234397649765]","[0.4619971513748169, 0.2089993953704834, -0.3103129267692566]","[0.4480842649936676, 0.20907285809516907, -0.2399422824382782]","[0.4498068392276764, 0.20854291319847107, -0.2399468570947647]","[0.4520660936832428, 0.208033487200737, -0.23999148607254028]","[0.4957732856273651, 0.2159062623977661, -0.4220855236053467]","[0.4876188039779663, 0.21429410576820374, -0.10575979202985764]","[0.45347413420677185, 0.2354004830121994, -0.28970178961753845]","[0.44795846939086914, 0.23499611020088196, -0.19820819795131683]","[0.5695826411247253, 0.2812027931213379, -0.5616950988769531]","[0.5409441590309143, 0.27244624495506287, 0.13097818195819855]","[0.35359108448028564, 0.3027356266975403, -0.685863196849823]","[0.4029531180858612, 0.29499727487564087, 0.2905881106853485]","[0.16849707067012787, 0.280296266078949, -0.6727287173271179]","[0.23866963386535645, 0.294114351272583, 0.23883461952209473]","[0.11324166506528854, 0.2792063355445862, -0.7606233358383179]","[0.18925988674163818, 0.2905837595462799, 0.22983354330062866]","[0.10605335235595703, 0.27485141158103943, -0.7230463027954102]","[0.1782766580581665, 0.28785616159439087, 0.16075651347637177]","[0.12058968096971512, 0.2759196162223816, -0.6583203673362732]","[0.1872195601463318, 0.29080429673194885, 0.2019253671169281]","[0.5807371735572815, 0.491310179233551, -0.20211662352085114]","[0.5277754664421082, 0.4794251322746277, 0.2017781138420105]","[0.4852020740509033, 0.6258914470672607, 0.12020063400268555]","[0.46436578035354614, 0.6030453443527222, 0.5509865880012512]","[0.5474954843521118, 0.7427830100059509, 0.4456484019756317]","[0.5182918906211853, 0.7000463008880615, 0.9341074824333191]","[0.5795242190361023, 0.7690353393554688, 0.47486412525177]","[0.5427878499031067, 0.7193895578384399, 0.9735998511314392]","[0.4418244957923889, 0.7670263051986694, 0.3496677279472351]","[0.4299381375312805, 0.7262619137763977, 0.9222841262817383]"
"[0.424437940120697, 0.24005278944969177, -0.34226587414741516]","[0.4361898601055145, 0.22781160473823547, -0.3898865580558777]","[0.4409675598144531, 0.22765903174877167, -0.3899800181388855]","[0.44602081179618835, 0.22746209800243378, -0.3899974822998047]","[0.43232646584510803, 0.22743669152259827, -0.31665629148483276]","[0.4341144859790802, 0.2269386500120163, -0.3167249262332916]","[0.4365401864051819, 0.22627095878124237, -0.3167896270751953]","[0.4816285967826843, 0.23278924822807312, -0.49784037470817566]","[0.47527676820755005, 0.2301407754421234, -0.16984295845031738]","[0.44120776653289795, 0.25336796045303345, -0.37086570262908936]","[0.4361945688724518, 0.25271090865135193, -0.27528151869773865]","[0.556821882724762, 0.2972480356693268, -0.6483473777770996]","[0.535470187664032, 0.288740336894989, 0.08383078873157501]","[0.35060790181159973, 0.31651294231414795, -0.7890231609344482]","[0.3532470166683197, 0.30476057529449463, 0.2219456285238266]","[0.1664854735136032, 0.29190129041671753, -0.8114305138587952]","[0.20108769834041595, 0.2931498885154724, 0.11690700054168701]","[0.1094353049993515, 0.2933049201965332, -0.9139195680618286]","[0.140481635928154, 0.29165026545524597, 0.10054724663496017]","[0.10171117633581161, 0.28892073035240173, -0.87224280834198]","[0.13005639612674713, 0.28965091705322266, 0.02544056624174118]","[0.11777401715517044, 0.2887631058692932, -0.7971498966217041]","[0.14903898537158966, 0.2915276885032654, 0.07627659291028976]","[0.5876762866973877, 0.507219672203064, -0.203921377658844]","[0.5334945321083069, 0.4942165017127991, 0.20348232984542847]","[0.47314098477363586, 0.6298561692237854, 0.11880719661712646]","[0.45546308159828186, 0.6079972982406616, 0.5458671450614929]","[0.5471669435501099, 0.7429571151733398, 0.49724116921424866]","[0.5174628496170044, 0.7022265791893005, 0.999545693397522]","[0.5786848068237305, 0.7686964273452759, 0.5333055257797241]","[0.5433446168899536, 0.7209935188293457, 1.0476524829864502]","[0.44217830896377563, 0.7690570950508118, 0.4182845652103424]","[0.42999467253685, 0.7301821112632751, 1.0118579864501953]"
"[0.41434451937675476, 0.26209303736686707, -0.419167160987854]","[0.42708468437194824, 0.24927477538585663, -0.4702285826206207]","[0.43200552463531494, 0.2492472231388092, -0.47033652663230896]","[0.43727925419807434, 0.2492486983537674, -0.47041046619415283]","[0.42196565866470337, 0.24856412410736084, -0.39241087436676025]","[0.4229832887649536, 0.24809250235557556, -0.39245283603668213]","[0.424506813287735, 0.24754002690315247, -0.39249470829963684]","[0.4736296832561493, 0.2549480199813843, -0.5852019190788269]","[0.46386536955833435, 0.25075188279151917, -0.2352333962917328]","[0.4311678111553192, 0.27582690119743347, -0.4495541751384735]","[0.42463022470474243, 0.2751123309135437, -0.34766876697540283]","[0.5453455448150635, 0.31613650918006897, -0.7499666213989258]","[0.5265044569969177, 0.30137819051742554, 0.03195159137248993]","[0.341901957988739, 0.33133360743522644, -0.9292857646942139]","[0.34968048334121704, 0.309911847114563, 0.15679426491260529]","[0.15396010875701904, 0.3108457326889038, -0.9550612568855286]","[0.2007581740617752, 0.30106356739997864, 0.02066277712583542]","[0.10267440229654312, 0.3101603090763092, -1.0747101306915283]","[0.14278273284435272, 0.2982538342475891, 0.0009143252391368151]","[0.095782071352005, 0.3055988550186157, -1.0289241075515747]","[0.13112325966358185, 0.29794949293136597, -0.08158307522535324]","[0.1119568794965744, 0.30602675676345825, -0.9407957196235657]","[0.14788062870502472, 0.29991352558135986, -0.02344467118382454]","[0.5973736047744751, 0.5155244469642639, -0.22606441378593445]","[0.5425911545753479, 0.5016993284225464, 0.225568026304245]","[0.4611201286315918, 0.6311824321746826, 0.08130626380443573]","[0.45195862650871277, 0.6088754534721375, 0.5598065257072449]","[0.5467007756233215, 0.7450071573257446, 0.45471298694610596]","[0.5204293727874756, 0.7031577825546265, 1.0386478900909424]","[0.5786643028259277, 0.7687560319900513, 0.4901409447193146]","[0.5478801131248474, 0.7243582010269165, 1.0888599157333374]","[0.4415135383605957, 0.7688149213790894, 0.3841187655925751]","[0.43432316184043884, 0.7310280799865723, 1.0673855543136597]"
"[0.40180689096450806, 0.2845129072666168, -0.48194101452827454]","[0.41406673192977905, 0.2713243365287781, -0.5338214635848999]","[0.4188232123851776, 0.27116554975509644, -0.5339128971099854]","[0.4238749146461487, 0.2710804045200348, -0.5340286493301392]","[0.40999072790145874, 0.270694762468338, -0.45355191826820374]","[0.4113980531692505, 0.27012771368026733, -0.45356446504592896]","[0.4132094085216522, 0.26948100328445435, -0.4535680413246155]","[0.4618290662765503, 0.27564626932144165, -0.6556676030158997]","[0.4522143006324768, 0.27161887288093567, -0.2931971848011017]","[0.4186363220214844, 0.29680827260017395, -0.5155434608459473]","[0.4132128953933716, 0.29613107442855835, -0.4100475609302521]","[0.5288937091827393, 0.33605456352233887, -0.8269743323326111]","[0.5201236605644226, 0.3170592188835144, -0.016034992411732674]","[0.3247499167919159, 0.3476065993309021, -1.0040701627731323]","[0.3517270088195801, 0.31063371896743774, 0.09663044661283493]","[0.13656944036483765, 0.33345264196395874, -1.0137362480163574]","[0.1971672922372818, 0.30411162972450256, -0.04601241648197174]","[0.08891381323337555, 0.3310757279396057, -1.1421501636505127]","[0.1443815976381302, 0.2995217740535736, -0.06439515948295593]","[0.08501505851745605, 0.32439419627189636, -1.0925095081329346]","[0.13152410089969635, 0.30157819390296936, -0.15119285881519318]","[0.1015777513384819, 0.3248946964740753, -0.9991077780723572]","[0.14638251066207886, 0.3048819303512573, -0.0913381576538086]","[0.6045055985450745, 0.5282381772994995, -0.24452811479568481]","[0.5543684959411621, 0.5128915905952454, 0.24413055181503296]","[0.4524911344051361, 0.6321046352386475, 0.0026329660322517157]","[0.4466506242752075, 0.6086550951004028, 0.5910584926605225]","[0.5454558730125427, 0.746787965297699, 0.40305638313293457]","[0.5274102687835693, 0.7041990160942078, 1.1269102096557617]","[0.5775659084320068, 0.7689357399940491, 0.4485483765602112]","[0.5554722547531128, 0.725949227809906, 1.1827551126480103]","[0.44168204069137573, 0.7691093683242798, 0.34036707878112793]","[0.44046562910079956, 0.7303780317306519, 1.1802979707717896]"
