NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.4911414086818695, 0.5246031880378723, -0.2428651750087738]","[0.4953736364841461, 0.5118730664253235, -0.24289555847644806]","[0.4978245794773102, 0.5110785961151123, -0.242853045463562]","[0.4998176097869873, 0.5101678967475891, -0.2428780049085617]","[0.48641443252563477, 0.51182621717453, -0.24183225631713867]","[0.4838597774505615, 0.5110085606575012, -0.24184687435626984]","[0.48182612657546997, 0.5100874304771423, -0.24179935455322266]","[0.5032532215118408, 0.5063161849975586, -0.19952166080474854]","[0.47869929671287537, 0.5061025023460388, -0.1947147697210312]","[0.496142715215683, 0.5324028134346008, -0.2227780520915985]","[0.48642468452453613, 0.5326907634735107, -0.22136902809143066]","[0.5193017721176147, 0.5351871252059937, -0.1421230137348175]","[0.4635913372039795, 0.5368980765342712, -0.14152874052524567]","[0.5456370711326599, 0.5725762844085693, -0.14760509133338928]","[0.4474940896034241, 0.5677661299705505, -0.16422317922115326]","[0.5747588872909546, 0.614662230014801, -0.18910084664821625]","[0.4357895255088806, 0.5993191599845886, -0.24298787117004395]","[0.5870745182037354, 0.6286987066268921, -0.20086613297462463]","[0.4267044961452484, 0.6147348880767822, -0.2594364285469055]","[0.5834566354751587, 0.6327435970306396, -0.21595701575279236]","[0.43706879019737244, 0.6134921312332153, -0.269857794046402]","[0.5782440900802612, 0.6303159594535828, -0.19596736133098602]","[0.44159841537475586, 0.6091803312301636, -0.2488577663898468]","[0.503225564956665, 0.6170163750648499, 0.0028042164631187916]","[0.47147050499916077, 0.6172678470611572, -0.002836023923009634]","[0.525107741355896, 0.6783007383346558, -0.06430287659168243]","[0.46027159690856934, 0.6892396807670593, -0.08070426434278488]","[0.5099140405654907, 0.7332066893577576, 0.07868476212024689]","[0.46850237250328064, 0.7436299920082092, 0.06047426909208298]","[0.5044063329696655, 0.7389731407165527, 0.0902758464217186]","[0.4717024862766266, 0.7468063235282898, 0.07204165309667587]","[0.5192678570747375, 0.7777671217918396, 0.047112368047237396]","[0.46361303329467773, 0.7895060777664185, 0.027043864130973816]"
"[0.4912334084510803, 0.5360866785049438, -0.24076072871685028]","[0.49543309211730957, 0.5238316655158997, -0.24137470126152039]","[0.49783653020858765, 0.5223108530044556, -0.24133563041687012]","[0.4998348355293274, 0.5207884311676025, -0.24136188626289368]","[0.48657169938087463, 0.5252349972724915, -0.24126753211021423]","[0.48395976424217224, 0.5245510339736938, -0.24128954112529755]","[0.4819205403327942, 0.5237207412719727, -0.24124495685100555]","[0.5032556056976318, 0.5156673192977905, -0.19952453672885895]","[0.4786040186882019, 0.519542396068573, -0.1992512345314026]","[0.4961627423763275, 0.5434433221817017, -0.22103770077228546]","[0.4865720868110657, 0.5450343489646912, -0.22086529433727264]","[0.5188558101654053, 0.5426492691040039, -0.14263612031936646]","[0.4635801315307617, 0.5432003736495972, -0.14426079392433167]","[0.5434336066246033, 0.582057535648346, -0.14578774571418762]","[0.44772496819496155, 0.580701470375061, -0.15876545011997223]","[0.572012722492218, 0.6294088363647461, -0.19488012790679932]","[0.43625718355178833, 0.6157037019729614, -0.22767722606658936]","[0.5846839547157288, 0.6433238387107849, -0.20686781406402588]","[0.42762669920921326, 0.6305750012397766, -0.24244709312915802]","[0.5797051787376404, 0.6491161584854126, -0.2208956480026245]","[0.4372810423374176, 0.6315672397613525, -0.2530975043773651]","[0.5749500393867493, 0.6466575264930725, -0.201337531208992]","[0.442364364862442, 0.6267316937446594, -0.23313269019126892]","[0.5030111074447632, 0.6218386888504028, 0.00255545973777771]","[0.471687376499176, 0.6227245926856995, -0.0025729432236403227]","[0.5266663432121277, 0.6784570217132568, -0.07869008183479309]","[0.45919957756996155, 0.6894617676734924, -0.09763891994953156]","[0.5101012587547302, 0.733367919921875, 0.060389649122953415]","[0.4683876037597656, 0.7431684136390686, 0.03894844278693199]","[0.5046101808547974, 0.7393909096717834, 0.0715331882238388]","[0.4715406894683838, 0.7467571496963501, 0.049827490001916885]","[0.5192633867263794, 0.7784527540206909, 0.02997051551938057]","[0.4635806977748871, 0.7897706031799316, 0.005342771299183369]"
"[0.49117761850357056, 0.5434051156044006, -0.22829985618591309]","[0.4953341484069824, 0.5318189859390259, -0.23534777760505676]","[0.4976860582828522, 0.5302811861038208, -0.23535630106925964]","[0.49971598386764526, 0.5285971164703369, -0.23541417717933655]","[0.48656660318374634, 0.5330151319503784, -0.23447832465171814]","[0.4839702248573303, 0.5322917699813843, -0.23449566960334778]","[0.4819231927394867, 0.531408965587616, -0.23446080088615417]","[0.5032535195350647, 0.522474467754364, -0.18631388247013092]","[0.4785712659358978, 0.5264212489128113, -0.18630751967430115]","[0.4959421753883362, 0.5505457520484924, -0.21892210841178894]","[0.48660415410995483, 0.5519737005233765, -0.2166929990053177]","[0.5183661580085754, 0.5473583936691284, -0.1308489441871643]","[0.46411293745040894, 0.5438662171363831, -0.13547150790691376]","[0.5410264134407043, 0.5879873633384705, -0.12578120827674866]","[0.44896119832992554, 0.5821990370750427, -0.13125114142894745]","[0.5692023038864136, 0.6392364501953125, -0.17128559947013855]","[0.4364132285118103, 0.6224838495254517, -0.18610036373138428]","[0.5809135437011719, 0.6504257321357727, -0.18053480982780457]","[0.4277411103248596, 0.6401294469833374, -0.19608470797538757]","[0.5765464901924133, 0.6569608449935913, -0.19432124495506287]","[0.43751510977745056, 0.6410737037658691, -0.20718030631542206]","[0.5717122554779053, 0.6543591618537903, -0.1771349012851715]","[0.4429338872432709, 0.6351838111877441, -0.19100072979927063]","[0.5026907324790955, 0.627147912979126, 0.0027129643131047487]","[0.4720105528831482, 0.6273765563964844, -0.0027328552678227425]","[0.5272253751754761, 0.6785595417022705, -0.08780425786972046]","[0.45810526609420776, 0.6887786984443665, -0.1060650497674942]","[0.5102436542510986, 0.7340065240859985, 0.03709343820810318]","[0.4683501124382019, 0.7428562641143799, 0.019838418811559677]","[0.5046788454055786, 0.7402247190475464, 0.04732891172170639]","[0.47154274582862854, 0.7466119527816772, 0.030179549008607864]","[0.519409716129303, 0.7788755893707275, 0.009045012295246124]","[0.46361255645751953, 0.7899854779243469, -0.009139048866927624]"
"[0.49061936140060425, 0.5441910028457642, -0.21431894600391388]","[0.495042622089386, 0.5317540764808655, -0.21877345442771912]","[0.4973621964454651, 0.530638575553894, -0.21874430775642395]","[0.4993670880794525, 0.5293608903884888, -0.21877165138721466]","[0.4862639307975769, 0.5330848693847656, -0.21825750172138214]","[0.4837466776371002, 0.5325329303741455, -0.21826425194740295]","[0.48170799016952515, 0.5317379236221313, -0.2182142287492752]","[0.5031876564025879, 0.5247559547424316, -0.17991669476032257]","[0.47820645570755005, 0.5267645716667175, -0.17890700697898865]","[0.4954206049442291, 0.5512412786483765, -0.1993226557970047]","[0.48616522550582886, 0.5519444942474365, -0.198380246758461]","[0.5181048512458801, 0.5504981875419617, -0.12710995972156525]","[0.46414437890052795, 0.5442889332771301, -0.12766316533088684]","[0.5399280786514282, 0.5914203524589539, -0.11543639004230499]","[0.44997864961624146, 0.5839426517486572, -0.11334444582462311]","[0.5669792294502258, 0.644320011138916, -0.15010438859462738]","[0.43734270334243774, 0.6279925107955933, -0.1537051498889923]","[0.578389048576355, 0.6546879410743713, -0.15799254179000854]","[0.42891818284988403, 0.6480550169944763, -0.1609000861644745]","[0.5733755826950073, 0.6617349982261658, -0.17179252207279205]","[0.4385594427585602, 0.6474850177764893, -0.1725785732269287]","[0.5685573816299438, 0.6594682335853577, -0.15564095973968506]","[0.4435957372188568, 0.6425779461860657, -0.15845507383346558]","[0.5026592016220093, 0.6312875747680664, 0.0015563633060082793]","[0.4722452759742737, 0.6299576759338379, -0.0015607087407261133]","[0.527721107006073, 0.6787630319595337, -0.08863498270511627]","[0.45742788910865784, 0.6882766485214233, -0.0960012674331665]","[0.5102429389953613, 0.73419588804245, 0.03536402806639671]","[0.4683285355567932, 0.7431226968765259, 0.024978119879961014]","[0.504711389541626, 0.7402859926223755, 0.045871078968048096]","[0.47137704491615295, 0.7468968629837036, 0.03519703447818756]","[0.5194060802459717, 0.7791855931282043, 0.009110651910305023]","[0.4636126160621643, 0.7904077172279358, -0.0008047920418903232]"
"[0.49054664373397827, 0.542731523513794, -0.21732744574546814]","[0.49504464864730835, 0.5291377902030945, -0.21907195448875427]","[0.49736958742141724, 0.5280685424804688, -0.21904146671295166]","[0.4993726313114166, 0.5269960761070251, -0.21906936168670654]","[0.486015260219574, 0.5307546257972717, -0.21858921647071838]","[0.48348745703697205, 0.5301662087440491, -0.21859905123710632]","[0.4814260005950928, 0.5293869376182556, -0.2185482680797577]","[0.5032013654708862, 0.523141622543335, -0.1833834946155548]","[0.47781792283058167, 0.5256046056747437, -0.17954251170158386]","[0.4953266680240631, 0.5505463480949402, -0.19988003373146057]","[0.4861282706260681, 0.5515584349632263, -0.19856955111026764]","[0.5178961753845215, 0.5483353137969971, -0.13227763772010803]","[0.46413031220436096, 0.5452505946159363, -0.12747548520565033]","[0.5399221181869507, 0.5925409197807312, -0.12040406465530396]","[0.4499749541282654, 0.586054265499115, -0.13104139268398285]","[0.5665620565414429, 0.6481184363365173, -0.1577911525964737]","[0.4380353093147278, 0.630339503288269, -0.19232627749443054]","[0.5782948732376099, 0.6593496799468994, -0.16714036464691162]","[0.43041491508483887, 0.6497053503990173, -0.20456543564796448]","[0.5728088021278381, 0.6659702062606812, -0.18149372935295105]","[0.43970680236816406, 0.6493756771087646, -0.21545171737670898]","[0.5680720210075378, 0.6630243062973022, -0.16367891430854797]","[0.44433704018592834, 0.6433944702148438, -0.19766035676002502]","[0.5027152895927429, 0.6315068006515503, 0.0007891966961324215]","[0.4726002812385559, 0.6316745281219482, -0.0008043624693527818]","[0.5275779962539673, 0.6793404221534729, -0.09832131117582321]","[0.45667019486427307, 0.6881194114685059, -0.10107644647359848]","[0.5102511048316956, 0.7341783046722412, 0.03210945054888725]","[0.4682731628417969, 0.7435680627822876, 0.023388534784317017]","[0.504711389541626, 0.7402239441871643, 0.04293864220380783]","[0.4713740348815918, 0.7475993037223816, 0.033630162477493286]","[0.5193904042243958, 0.7791641354560852, 0.0034086094237864017]","[0.46358785033226013, 0.7903404235839844, -0.005472077988088131]"
"[0.49049216508865356, 0.5355451107025146, -0.21798674762248993]","[0.4949311316013336, 0.523594856262207, -0.22076380252838135]","[0.49731793999671936, 0.5226520299911499, -0.22073574364185333]","[0.49931272864341736, 0.5216031074523926, -0.22076945006847382]","[0.4857839047908783, 0.5241503119468689, -0.21933913230895996]","[0.4833010733127594, 0.523673415184021, -0.21934983134269714]","[0.4813135266304016, 0.5231336951255798, -0.2193162441253662]","[0.5029516220092773, 0.5169148445129395, -0.18317076563835144]","[0.4777770936489105, 0.5200971961021423, -0.1775706708431244]","[0.49528026580810547, 0.5432358384132385, -0.20125678181648254]","[0.4861525595188141, 0.5446352362632751, -0.19902116060256958]","[0.5177897214889526, 0.5437319874763489, -0.1303229033946991]","[0.46419674158096313, 0.5411396026611328, -0.12595126032829285]","[0.5401565432548523, 0.5892906785011292, -0.11487175524234772]","[0.44988664984703064, 0.5819993615150452, -0.12789830565452576]","[0.5662637948989868, 0.6432105302810669, -0.14872245490550995]","[0.4388180375099182, 0.626349151134491, -0.18579567968845367]","[0.5766491293907166, 0.6570985317230225, -0.15714429318904877]","[0.43161964416503906, 0.6466623544692993, -0.1963537484407425]","[0.5719761848449707, 0.6626618504524231, -0.1720178872346878]","[0.44060787558555603, 0.6469950079917908, -0.20782539248466492]","[0.5676038861274719, 0.6589794754981995, -0.15454095602035522]","[0.44495725631713867, 0.6418763399124146, -0.1910080760717392]","[0.5027311444282532, 0.629845380783081, 0.0006726401625201106]","[0.47289952635765076, 0.6299549341201782, -0.0007092791493050754]","[0.527262806892395, 0.6796151399612427, -0.10730141401290894]","[0.4572489261627197, 0.6887223720550537, -0.10441571474075317]","[0.5102521181106567, 0.7341731786727905, 0.027588259428739548]","[0.46817898750305176, 0.7440584897994995, 0.025898655876517296]","[0.5047051310539246, 0.7401777505874634, 0.03909379988908768]","[0.47131651639938354, 0.7481197714805603, 0.03712696582078934]","[0.5193877816200256, 0.7791135907173157, -0.0015348881715908647]","[0.4635893702507019, 0.7903186082839966, -0.0016019532922655344]"
"[0.4901641011238098, 0.5283802151679993, -0.2070307433605194]","[0.4945903420448303, 0.5163207054138184, -0.20818951725959778]","[0.49708253145217896, 0.5154286623001099, -0.2081669270992279]","[0.4991101324558258, 0.5143950581550598, -0.20820820331573486]","[0.485565185546875, 0.5161134600639343, -0.20659172534942627]","[0.4832060933113098, 0.5154083371162415, -0.20659978687763214]","[0.4812605381011963, 0.5146757960319519, -0.2065766155719757]","[0.5025498867034912, 0.5097514986991882, -0.17356941103935242]","[0.4777980446815491, 0.5114209055900574, -0.16539470851421356]","[0.4951130747795105, 0.5358306169509888, -0.19018056988716125]","[0.48594778776168823, 0.5364166498184204, -0.18796125054359436]","[0.5178669095039368, 0.5379716753959656, -0.12986446917057037]","[0.4641600549221039, 0.5366984605789185, -0.11926800012588501]","[0.5404783487319946, 0.5837402939796448, -0.10946378856897354]","[0.4496840834617615, 0.5769076943397522, -0.12076351791620255]","[0.5669876933097839, 0.6375011205673218, -0.13797159492969513]","[0.4397638738155365, 0.6210896968841553, -0.1704552173614502]","[0.5774704813957214, 0.6514419317245483, -0.14478638768196106]","[0.4329114854335785, 0.6392353773117065, -0.1796131134033203]","[0.5727318525314331, 0.6560768485069275, -0.1582445502281189]","[0.44162458181381226, 0.6382144689559937, -0.18990424275398254]","[0.5684415698051453, 0.6523880958557129, -0.1432715356349945]","[0.44559937715530396, 0.6325556635856628, -0.175156831741333]","[0.5027679800987244, 0.6269734501838684, 0.0008663594489917159]","[0.4728897213935852, 0.626885712146759, -0.0009166969684883952]","[0.5266837477684021, 0.680911660194397, -0.09628747403621674]","[0.45743435621261597, 0.6888431906700134, -0.09909780323505402]","[0.5102344751358032, 0.7341450452804565, 0.0344381108880043]","[0.46807605028152466, 0.7440589666366577, 0.028124893084168434]","[0.5045861005783081, 0.7397904992103577, 0.04573819413781166]","[0.47119951248168945, 0.7484558820724487, 0.039261315017938614]","[0.5193474292755127, 0.7790638208389282, 0.01013241894543171]","[0.46361494064331055, 0.7901862263679504, 0.0039692893624305725]"
"[0.4904419481754303, 0.5228509306907654, -0.21075384318828583]","[0.49468010663986206, 0.5117045044898987, -0.210363507270813]","[0.4971392750740051, 0.5101308822631836, -0.21034200489521027]","[0.49914878606796265, 0.508539080619812, -0.2103661745786667]","[0.4856921136379242, 0.5121087431907654, -0.2086419314146042]","[0.48333629965782166, 0.5109341144561768, -0.20862367749214172]","[0.4813441336154938, 0.5098075866699219, -0.20854802429676056]","[0.5025596618652344, 0.5034289360046387, -0.17576460540294647]","[0.47782716155052185, 0.5059080123901367, -0.17155465483665466]","[0.4953279495239258, 0.5296696424484253, -0.19106608629226685]","[0.48602646589279175, 0.5305157899856567, -0.18997161090373993]","[0.5177558660507202, 0.5339422821998596, -0.12706592679023743]","[0.46415504813194275, 0.5315282344818115, -0.12684987485408783]","[0.5408174395561218, 0.5761469006538391, -0.10983177274465561]","[0.44959402084350586, 0.5696381330490112, -0.137638658285141]","[0.5675572156906128, 0.6279457211494446, -0.14444822072982788]","[0.44067615270614624, 0.6088640689849854, -0.20256762206554413]","[0.5754988789558411, 0.6424753665924072, -0.1524023860692978]","[0.4341971278190613, 0.6254851818084717, -0.21589651703834534]","[0.574043869972229, 0.6471889019012451, -0.16654056310653687]","[0.44311684370040894, 0.6238462924957275, -0.22536011040210724]","[0.5695415139198303, 0.6435076594352722, -0.15038493275642395]","[0.44677042961120605, 0.6188378930091858, -0.20748548209667206]","[0.502768874168396, 0.6266970038414001, 0.0011097613023594022]","[0.47287124395370483, 0.6261067986488342, -0.001153895747847855]","[0.5249120593070984, 0.6818780303001404, -0.08142437040805817]","[0.45770102739334106, 0.6903864145278931, -0.09524582326412201]","[0.5102260708808899, 0.7341601252555847, 0.05435265973210335]","[0.46803373098373413, 0.7443037033081055, 0.045055609196424484]","[0.5045056939125061, 0.7397159337997437, 0.06658001244068146]","[0.4711616635322571, 0.7486165165901184, 0.05681534856557846]","[0.5192907452583313, 0.7790254950523376, 0.015418099239468575]","[0.46357566118240356, 0.7899348735809326, 0.010684842243790627]"
"[0.49045267701148987, 0.5036137104034424, -0.20825251936912537]","[0.4946085810661316, 0.49276822805404663, -0.20879454910755157]","[0.4970629811286926, 0.49187228083610535, -0.20875456929206848]","[0.4990609288215637, 0.49093806743621826, -0.2087790071964264]","[0.48571354150772095, 0.49304407835006714, -0.20772472023963928]","[0.4833490252494812, 0.4925670325756073, -0.2077312022447586]","[0.4813517928123474, 0.4921339750289917, -0.20767755806446075]","[0.5024996399879456, 0.4887322783470154, -0.17227286100387573]","[0.47783273458480835, 0.49148988723754883, -0.16806107759475708]","[0.4953475892543793, 0.5122075080871582, -0.19013914465904236]","[0.4860460162162781, 0.5132099390029907, -0.1890188306570053]","[0.5178049206733704, 0.5222501754760742, -0.12279119342565536]","[0.4644612669944763, 0.5191903710365295, -0.12178419530391693]","[0.5408502221107483, 0.5634673833847046, -0.11125858873128891]","[0.4497690796852112, 0.549460232257843, -0.12304583936929703]","[0.5679348707199097, 0.6167028546333313, -0.15125888586044312]","[0.44059640169143677, 0.5903680324554443, -0.1732761263847351]","[0.575957179069519, 0.632272481918335, -0.1591062843799591]","[0.43393439054489136, 0.6065868139266968, -0.18092243373394012]","[0.574772298336029, 0.6386683583259583, -0.17143775522708893]","[0.4435316026210785, 0.6046284437179565, -0.1894761025905609]","[0.5701605677604675, 0.6325278878211975, -0.15633510053157806]","[0.44680166244506836, 0.6008703112602234, -0.17709799110889435]","[0.5025197267532349, 0.6163327097892761, 0.001238385564647615]","[0.4728613495826721, 0.6159762144088745, -0.0012872384395450354]","[0.5224435925483704, 0.6815364360809326, -0.06401167809963226]","[0.46015796065330505, 0.6910398602485657, -0.06302729994058609]","[0.5101318359375, 0.7341466546058655, 0.05697157233953476]","[0.4680343270301819, 0.7449906468391418, 0.057262759655714035]","[0.5044469833374023, 0.7393254637718201, 0.07167408615350723]","[0.471081018447876, 0.7494398355484009, 0.067034050822258]","[0.5188741087913513, 0.7789985537528992, 0.028744200244545937]","[0.46358203887939453, 0.7900396585464478, 0.03126683831214905]"
"[0.49094849824905396, 0.48230108618736267, -0.26474079489707947]","[0.4947657585144043, 0.4700365364551544, -0.2628098130226135]","[0.49714893102645874, 0.4696733355522156, -0.2627823054790497]","[0.4991004467010498, 0.46929141879081726, -0.2628294825553894]","[0.4861448407173157, 0.46994835138320923, -0.26216191053390503]","[0.48376473784446716, 0.46977752447128296, -0.2621925473213196]","[0.48164811730384827, 0.46973520517349243, -0.2621477544307709]","[0.5025008320808411, 0.4686695635318756, -0.20959866046905518]","[0.4779941141605377, 0.4706454873085022, -0.20673246681690216]","[0.4958324432373047, 0.49177369475364685, -0.24147382378578186]","[0.48629164695739746, 0.49287423491477966, -0.24066539108753204]","[0.5178407430648804, 0.505774199962616, -0.15105892717838287]","[0.46448254585266113, 0.5036147236824036, -0.15458348393440247]","[0.5409939289093018, 0.539857029914856, -0.1883448213338852]","[0.44968873262405396, 0.5286734104156494, -0.20552340149879456]","[0.5681818723678589, 0.5853404402732849, -0.2927042841911316]","[0.4404355585575104, 0.561598539352417, -0.31860584020614624]","[0.5769320726394653, 0.6011933088302612, -0.31528401374816895]","[0.43357640504837036, 0.5792661309242249, -0.3420686423778534]","[0.5750901103019714, 0.6045839786529541, -0.32809776067733765]","[0.44297346472740173, 0.5786547660827637, -0.35121193528175354]","[0.5702997446060181, 0.6011950969696045, -0.3000946640968323]","[0.44647377729415894, 0.5750854015350342, -0.3247576951980591]","[0.5024037957191467, 0.6054648756980896, 0.0014417238999158144]","[0.47285905480384827, 0.605249285697937, -0.0014987392351031303]","[0.5203443765640259, 0.679463267326355, -0.06584043800830841]","[0.4623301029205322, 0.6900161504745483, -0.0680413469672203]","[0.5098605155944824, 0.7338668704032898, 0.08401013165712357]","[0.468031644821167, 0.7462272644042969, 0.08035693317651749]","[0.5039497017860413, 0.7392796874046326, 0.09715065360069275]","[0.4710667133331299, 0.7508335709571838, 0.09204366058111191]","[0.5189553499221802, 0.7786792516708374, 0.042498353868722916]","[0.4635736048221588, 0.7900213599205017, 0.03638949245214462]"
"[0.49104389548301697, 0.46158140897750854, -0.24953658878803253]","[0.49485087394714355, 0.4505862295627594, -0.24628713726997375]","[0.49724680185317993, 0.4502421021461487, -0.2462705820798874]","[0.49921268224716187, 0.44986453652381897, -0.24631819128990173]","[0.48637717962265015, 0.45043954253196716, -0.24563519656658173]","[0.4840220510959625, 0.45020726323127747, -0.24565741419792175]","[0.4819433093070984, 0.4501452147960663, -0.2456146776676178]","[0.5025242567062378, 0.4496612548828125, -0.19317936897277832]","[0.478140264749527, 0.45128822326660156, -0.19019535183906555]","[0.4961698651313782, 0.4710350036621094, -0.2258453667163849]","[0.48636001348495483, 0.4720366597175598, -0.2249721735715866]","[0.5178132653236389, 0.4884507954120636, -0.14194133877754211]","[0.46497321128845215, 0.48831555247306824, -0.14147259294986725]","[0.5410300493240356, 0.5199106931686401, -0.1692192256450653]","[0.4487680494785309, 0.5104725956916809, -0.19726566970348358]","[0.5698464512825012, 0.5553001761436462, -0.2780483067035675]","[0.4403505325317383, 0.5312955379486084, -0.31861668825149536]","[0.5819631218910217, 0.5668121576309204, -0.3006594479084015]","[0.43340420722961426, 0.547662615776062, -0.3439127802848816]","[0.5772554874420166, 0.5699698328971863, -0.31362220644950867]","[0.44266271591186523, 0.5456919074058533, -0.35136109590530396]","[0.5722101330757141, 0.5676202178001404, -0.28576815128326416]","[0.44626688957214355, 0.5415095686912537, -0.3245614171028137]","[0.5023972392082214, 0.5956575870513916, 0.0021989145316183567]","[0.47282829880714417, 0.5958855152130127, -0.00223764730617404]","[0.519382119178772, 0.6764717698097229, -0.0686238557100296]","[0.4642750322818756, 0.686071515083313, -0.06970999389886856]","[0.509781539440155, 0.7346562147140503, 0.08157326281070709]","[0.4680089056491852, 0.7467918992042542, 0.0721748024225235]","[0.5040275454521179, 0.7411647439002991, 0.09369827061891556]","[0.47080856561660767, 0.7526345252990723, 0.08365364372730255]","[0.5190317630767822, 0.7787388563156128, 0.03681815415620804]","[0.4634722173213959, 0.7903221249580383, 0.02181263640522957]"
"[0.4915061891078949, 0.4411613941192627, -0.2128438502550125]","[0.4951151907444, 0.42821910977363586, -0.20565089583396912]","[0.49746450781822205, 0.42820167541503906, -0.20564937591552734]","[0.49939045310020447, 0.42820078134536743, -0.20568418502807617]","[0.4867556691169739, 0.42785170674324036, -0.20593960583209991]","[0.48437991738319397, 0.4279244840145111, -0.20594897866249084]","[0.48233500123023987, 0.42804768681526184, -0.2059057205915451]","[0.5025312304496765, 0.42924609780311584, -0.14167346060276031]","[0.47860822081565857, 0.43040668964385986, -0.14301922917366028]","[0.49651065468788147, 0.45026731491088867, -0.18676285445690155]","[0.48659569025039673, 0.450766921043396, -0.18725760281085968]","[0.5178209543228149, 0.47254976630210876, -0.08559420704841614]","[0.4659009873867035, 0.47028109431266785, -0.10465065389871597]","[0.5411310195922852, 0.4984949231147766, -0.12634851038455963]","[0.4485316872596741, 0.49032360315322876, -0.18028013408184052]","[0.5709269046783447, 0.5232247114181519, -0.23688490688800812]","[0.4396876394748688, 0.5031511783599854, -0.31879979372024536]","[0.5830975770950317, 0.5333870649337769, -0.25936660170555115]","[0.43285566568374634, 0.5164767503738403, -0.3484732210636139]","[0.5789348483085632, 0.5360021591186523, -0.2727661728858948]","[0.4410671293735504, 0.516176700592041, -0.3557513654232025]","[0.5740963220596313, 0.5338490605354309, -0.24511590600013733]","[0.4451964497566223, 0.5126473307609558, -0.32563167810440063]","[0.5024255514144897, 0.5870263576507568, 0.00420759804546833]","[0.47282201051712036, 0.5872228145599365, -0.0042462837882339954]","[0.5179389119148254, 0.6717092990875244, -0.05269072577357292]","[0.46607303619384766, 0.6808717250823975, -0.06505943089723587]","[0.5097140073776245, 0.735213577747345, 0.11152259260416031]","[0.467993825674057, 0.7468485236167908, 0.07375232130289078]","[0.5041056275367737, 0.7428083419799805, 0.12443040311336517]","[0.4705468714237213, 0.7539072632789612, 0.0843406394124031]","[0.5191302299499512, 0.778877854347229, 0.06379442662000656]","[0.4634776711463928, 0.7905833125114441, 0.017315175384283066]"
"[0.49164509773254395, 0.4150112569332123, -0.17825786769390106]","[0.4952121376991272, 0.4023343324661255, -0.16953012347221375]","[0.49766501784324646, 0.40240660309791565, -0.16954095661640167]","[0.49961552023887634, 0.4024185538291931, -0.16956666111946106]","[0.4867735803127289, 0.4019887149333954, -0.17030540108680725]","[0.48440805077552795, 0.40210655331611633, -0.17029526829719543]","[0.4823572635650635, 0.40235641598701477, -0.170265793800354]","[0.5028753876686096, 0.4046221077442169, -0.10244329273700714]","[0.4786692261695862, 0.4067462384700775, -0.10603348910808563]","[0.4969683587551117, 0.42694875597953796, -0.15191753208637238]","[0.4867180287837982, 0.42768627405166626, -0.15303725004196167]","[0.5180169939994812, 0.4548178017139435, -0.05222233384847641]","[0.4666427969932556, 0.45072513818740845, -0.07873847335577011]","[0.5425741672515869, 0.4793955981731415, -0.101289764046669]","[0.4476148188114166, 0.4703342914581299, -0.1789877712726593]","[0.5719123482704163, 0.49347272515296936, -0.2222491204738617]","[0.4391361176967621, 0.473964661359787, -0.3314281702041626]","[0.5848422050476074, 0.5021066665649414, -0.24202363193035126]","[0.43153148889541626, 0.4851957857608795, -0.36381277441978455]","[0.5811847448348999, 0.5031157732009888, -0.2549107074737549]","[0.4405536651611328, 0.4826991558074951, -0.3675501048564911]","[0.5761298537254333, 0.5011095404624939, -0.2292831391096115]","[0.4447537958621979, 0.48032641410827637, -0.33742231130599976]","[0.5029922723770142, 0.5795180201530457, 0.0076749371364712715]","[0.4728175699710846, 0.5791046619415283, -0.007701800670474768]","[0.5172126293182373, 0.6684384942054749, -0.041202571243047714]","[0.46694430708885193, 0.6782236099243164, -0.06363040953874588]","[0.5096938610076904, 0.7358765602111816, 0.13265106081962585]","[0.46799737215042114, 0.7477042078971863, 0.07119445502758026]","[0.5045276284217834, 0.7439265847206116, 0.14647050201892853]","[0.4705563187599182, 0.75553959608078, 0.08161623775959015]","[0.5191026926040649, 0.7788690328598022, 0.08412697166204453]","[0.4636206030845642, 0.7909659743309021, 0.007739037275314331]"
